nm, %T
1100.000000, 76.344491
1095.000000, 76.324951
1090.000000, 76.374402
1085.000000, 76.401530
1080.000000, 76.428665
1075.000000, 76.467405
1070.000000, 76.452588
1065.000000, 76.491599
1060.000000, 76.477703
1055.000000, 76.458078
1050.000000, 76.453267
1045.000000, 76.426572
1040.000000, 76.408166
1035.000000, 76.366488
1030.000000, 76.343309
1025.000000, 76.264984
1020.000000, 76.229237
1015.000000, 76.150241
1010.000000, 76.083124
1005.000000, 75.988347
1000.000000, 75.887663
995.000000, 75.808271
990.000000, 75.690701
985.000000, 75.595653
980.000000, 75.441351
975.000000, 75.336750
970.000000, 75.217504
965.000000, 75.056297
960.000000, 74.915793
955.000000, 74.766146
950.000000, 74.631316
945.000000, 74.472159
940.000000, 74.295052
935.000000, 74.133543
930.000000, 74.009619
925.000000, 73.845432
920.000000, 73.684665
915.000000, 73.489206
910.000000, 73.348397
905.000000, 73.165539
900.000000, 73.011045
895.000000, 72.830036
890.000000, 72.628066
885.000000, 72.483576
880.000000, 72.334780
875.000000, 72.176112
870.000000, 72.022596
865.000000, 71.917514
860.000000, 71.781748
855.000000, 71.739042
850.000000, 71.906086
845.000000, 71.283139
840.000000, 71.206269
835.000000, 71.549806
830.000000, 71.407493
825.000000, 71.454526
820.000000, 71.567794
815.000000, 71.219370
810.000000, 71.229463
805.000000, 71.152192
800.000000, 71.289022
795.000000, 71.370570
790.000000, 71.453910
785.000000, 71.398067
780.000000, 71.587122
775.000000, 71.647868
770.000000, 71.812753
765.000000, 71.941147
760.000000, 71.986725
755.000000, 72.109309
750.000000, 72.220884
745.000000, 72.302227
740.000000, 72.250878
735.000000, 72.381155
730.000000, 72.439332
725.000000, 72.452039
720.000000, 72.376638
715.000000, 72.342094
710.000000, 72.207083
705.000000, 72.037724
700.000000, 71.774510
695.000000, 71.387573
690.000000, 70.930787
685.000000, 70.190331
680.000000, 69.488852
675.000000, 68.433127
670.000000, 67.292373
665.000000, 66.042357
660.000000, 64.598634
655.000000, 62.940041
650.000000, 61.190474
645.000000, 59.377587
640.000000, 57.496399
635.000000, 55.517282
630.000000, 53.480581
625.000000, 51.319116
620.000000, 49.058188
615.000000, 46.619612
610.000000, 43.937258
605.000000, 40.951836
600.000000, 37.551684
595.000000, 33.697553
590.000000, 29.363245
585.000000, 24.768381
580.000000, 20.050077
575.000000, 15.662526
570.000000, 11.887185
565.000000, 8.868726
560.000000, 6.606364
555.000000, 5.094697
550.000000, 4.219327
545.000000, 3.777462
540.000000, 3.547249
535.000000, 3.361506
530.000000, 3.165820
525.000000, 2.966259
520.000000, 2.748078
515.000000, 2.516788
510.000000, 2.278189
505.000000, 2.031563
500.000000, 1.813863
495.000000, 1.596170
490.000000, 1.378089
485.000000, 1.180821
480.000000, 1.003761
475.000000, 0.838323
470.000000, 0.686020
465.000000, 0.552210
460.000000, 0.442044
455.000000, 0.349466
450.000000, 0.263491
445.000000, 0.187406
440.000000, 0.149896
435.000000, 0.116694
430.000000, 0.077002
425.000000, 0.055825
420.000000, 0.022412
415.000000, 0.024340
410.000000, 0.016584
405.000000, 0.013007
400.000000, 0.006255
395.000000, -0.012625
390.000000, -0.010383
385.000000, -0.009264
380.000000, 0.003606
375.000000, -0.018358
370.000000, -0.016827
365.000000, -0.014359
360.000000, 0.000621
355.000000, 0.035376
350.000000, 0.060425
345.000000, 0.128399
340.000000, 0.050769
335.000000, -0.001999
330.000000, -0.042360
325.000000, 0.231167
320.000000, 0.139468
315.000000, 0.122788
310.000000, -0.151734
305.000000, -0.238937
300.000000, 0.226827
