nm, %T
1100.000000, 76.517418
1090.000000, 76.324513
1080.000000, 76.041522
1070.000000, 75.813425
1060.000000, 75.582748
1050.000000, 75.330132
1040.000000, 75.060631
1030.000000, 74.828034
1020.000000, 74.580021
1010.000000, 74.303266
1000.000000, 74.036927
990.000000, 73.756877
980.000000, 73.476878
970.000000, 73.198763
960.000000, 72.943319
950.000000, 72.686530
940.000000, 72.427199
930.000000, 72.112686
920.000000, 71.806185
910.000000, 71.506222
900.000000, 71.215643
890.000000, 70.944932
880.000000, 70.639956
870.000000, 70.303496
860.000000, 70.009351
850.000000, 70.082622
840.000000, 70.939244
830.000000, 70.453363
820.000000, 70.524640
810.000000, 70.116416
800.000000, 69.282806
790.000000, 67.990060
780.000000, 67.965968
770.000000, 67.609311
760.000000, 67.575401
750.000000, 67.199390
740.000000, 66.846172
730.000000, 66.608933
720.000000, 66.360337
710.000000, 66.074764
700.000000, 65.723152
690.000000, 65.305729
680.000000, 64.789210
670.000000, 64.301247
660.000000, 63.841536
650.000000, 62.995254
640.000000, 61.803909
630.000000, 60.241468
620.000000, 58.109384
610.000000, 55.376300
600.000000, 52.208436
590.000000, 48.889837
580.000000, 45.911815
570.000000, 43.532634
560.000000, 41.628807
550.000000, 40.255786
540.000000, 39.054940
530.000000, 37.565854
520.000000, 35.892493
510.000000, 34.019340
500.000000, 32.441948
490.000000, 31.870041
480.000000, 31.095734
470.000000, 29.822324
460.000000, 29.223284
450.000000, 29.270467
440.000000, 29.245387
430.000000, 28.555778
420.000000, 27.989306
410.000000, 27.437020
400.000000, 26.692764
390.000000, 25.702408
380.000000, 24.429980
370.000000, 23.683320
360.000000, 22.886744
350.000000, 22.521977
340.000000, 21.868989
330.000000, 20.764350
320.000000, 18.838803
310.000000, 15.938316
300.000000, 9.457831
