nm, %T
900.000000, 76.300842
895.000000, 76.681623
890.000000, 77.033702
885.000000, 77.395659
880.000000, 77.674753
875.000000, 77.955561
870.000000, 78.137809
865.000000, 78.317729
860.000000, 77.958332
855.000000, 77.411707
850.000000, 76.802582
845.000000, 76.255687
840.000000, 75.895750
835.000000, 76.068918
830.000000, 76.487657
825.000000, 76.462355
820.000000, 75.638158
815.000000, 74.451040
810.000000, 73.274243
805.000000, 71.471839
800.000000, 68.910951
795.000000, 65.632933
790.000000, 61.093127
785.000000, 55.023131
780.000000, 47.421112
775.000000, 38.869525
770.000000, 31.042881
765.000000, 25.248548
760.000000, 21.401776
755.000000, 19.424249
750.000000, 18.246706
745.000000, 17.611629
740.000000, 17.258011
735.000000, 16.891745
730.000000, 16.602432
725.000000, 16.285777
720.000000, 15.958086
715.000000, 15.642392
710.000000, 15.231679
705.000000, 14.801739
700.000000, 14.361596
695.000000, 13.924081
690.000000, 13.480478
685.000000, 12.978487
680.000000, 12.479961
675.000000, 11.975145
670.000000, 11.429394
665.000000, 10.904388
660.000000, 10.346136
655.000000, 9.797691
650.000000, 9.243440
645.000000, 8.701773
640.000000, 8.131699
635.000000, 7.565356
630.000000, 7.023737
625.000000, 6.473036
620.000000, 5.935470
615.000000, 5.400045
610.000000, 4.915323
605.000000, 4.422648
600.000000, 3.940623
595.000000, 3.507009
590.000000, 3.111202
585.000000, 2.725545
580.000000, 2.363920
575.000000, 2.029217
570.000000, 1.741853
565.000000, 1.471508
560.000000, 1.247454
555.000000, 1.026612
550.000000, 0.844709
545.000000, 0.699057
540.000000, 0.575827
535.000000, 0.479300
530.000000, 0.395873
525.000000, 0.333835
520.000000, 0.291033
515.000000, 0.258728
510.000000, 0.241443
505.000000, 0.222750
500.000000, 0.205920
495.000000, 0.175610
490.000000, 0.106469
485.000000, 0.081263
480.000000, 0.104074
475.000000, 0.146666
470.000000, 0.146727
465.000000, 0.167222
460.000000, 0.175853
455.000000, 0.170972
450.000000, 0.143408
445.000000, 0.107257
440.000000, 0.099684
435.000000, 0.122043
430.000000, 0.082395
425.000000, 0.104073
420.000000, 0.110156
415.000000, 0.122964
410.000000, 0.131118
405.000000, 0.147678
400.000000, 0.151360
