nm, %T
1100.000000, 65.451706
1095.000000, 65.330503
1090.000000, 65.274713
1085.000000, 65.184841
1080.000000, 65.120535
1075.000000, 65.044834
1070.000000, 64.947830
1065.000000, 64.884166
1060.000000, 64.803835
1055.000000, 64.709358
1050.000000, 64.627729
1045.000000, 64.506275
1040.000000, 64.408735
1035.000000, 64.282348
1030.000000, 64.135309
1025.000000, 63.972831
1020.000000, 63.771575
1015.000000, 63.511085
1010.000000, 63.227350
1005.000000, 62.848919
1000.000000, 62.405818
995.000000, 61.883129
990.000000, 61.242562
985.000000, 60.523912
980.000000, 59.650466
975.000000, 58.653453
970.000000, 57.541633
965.000000, 56.284061
960.000000, 54.878017
955.000000, 53.365194
950.000000, 51.750757
945.000000, 50.049357
940.000000, 48.232094
935.000000, 46.372174
930.000000, 44.492471
925.000000, 42.585626
920.000000, 40.659505
915.000000, 38.784852
910.000000, 36.945669
905.000000, 35.138116
900.000000, 33.351890
895.000000, 31.660941
890.000000, 30.021645
885.000000, 28.478993
880.000000, 26.968517
875.000000, 25.549998
870.000000, 24.208094
865.000000, 22.953034
860.000000, 21.713028
855.000000, 20.655773
850.000000, 19.671853
845.000000, 17.667367
840.000000, 17.200527
835.000000, 16.605692
830.000000, 15.908131
825.000000, 15.042020
820.000000, 14.096659
815.000000, 13.283076
810.000000, 12.518958
805.000000, 11.797963
800.000000, 11.072229
795.000000, 10.452595
790.000000, 9.770477
785.000000, 9.159129
780.000000, 8.548567
775.000000, 7.944869
770.000000, 7.386601
765.000000, 6.831070
760.000000, 6.280656
755.000000, 5.776195
750.000000, 5.234638
745.000000, 4.760105
740.000000, 4.308974
735.000000, 3.843117
730.000000, 3.367692
725.000000, 2.958383
720.000000, 2.582980
715.000000, 2.230239
710.000000, 1.911233
705.000000, 1.645608
700.000000, 1.388511
695.000000, 1.162444
690.000000, 0.993075
685.000000, 0.841678
680.000000, 0.718066
675.000000, 0.610643
670.000000, 0.531063
665.000000, 0.483172
660.000000, 0.421622
655.000000, 0.377164
650.000000, 0.334207
645.000000, 0.316178
640.000000, 0.298694
635.000000, 0.279413
630.000000, 0.265433
625.000000, 0.259336
620.000000, 0.256658
615.000000, 0.246124
610.000000, 0.244874
605.000000, 0.246539
600.000000, 0.241756
595.000000, 0.237361
590.000000, 0.239821
585.000000, 0.248624
580.000000, 0.244137
575.000000, 0.247787
570.000000, 0.252160
565.000000, 0.247546
560.000000, 0.253729
555.000000, 0.252691
550.000000, 0.256540
545.000000, 0.249767
540.000000, 0.257445
535.000000, 0.252648
530.000000, 0.257763
525.000000, 0.261388
520.000000, 0.260053
515.000000, 0.267547
510.000000, 0.262359
505.000000, 0.269843
500.000000, 0.272223
495.000000, 0.269517
490.000000, 0.276459
485.000000, 0.280386
480.000000, 0.281082
475.000000, 0.287288
470.000000, 0.284487
465.000000, 0.287812
460.000000, 0.281022
455.000000, 0.298928
450.000000, 0.301031
445.000000, 0.294655
440.000000, 0.308382
435.000000, 0.315207
430.000000, 0.321709
425.000000, 0.312049
420.000000, 0.304967
415.000000, 0.331658
410.000000, 0.330548
405.000000, 0.324254
400.000000, 0.335109
395.000000, 0.325473
390.000000, 0.327747
385.000000, 0.325887
380.000000, 0.368778
375.000000, 0.361687
370.000000, 0.381663
365.000000, 0.352469
360.000000, 0.356199
355.000000, 0.362574
350.000000, 0.410783
345.000000, 0.492197
340.000000, 0.396313
335.000000, 0.455198
330.000000, 0.311202
325.000000, 0.514517
320.000000, 0.545350
315.000000, 0.455655
310.000000, 0.197382
305.000000, 0.009924
300.000000, 0.059210
