nm, %T
1100.000000, 67.342745
1095.000000, 67.313178
1090.000000, 67.333573
1085.000000, 67.307474
1080.000000, 67.323433
1075.000000, 67.305526
1070.000000, 67.255528
1065.000000, 67.250077
1060.000000, 67.198509
1055.000000, 67.174730
1050.000000, 67.131644
1045.000000, 67.065758
1040.000000, 67.027121
1035.000000, 66.986250
1030.000000, 66.935499
1025.000000, 66.883777
1020.000000, 66.830353
1015.000000, 66.797066
1010.000000, 66.765411
1005.000000, 66.715967
1000.000000, 66.681814
995.000000, 66.655135
990.000000, 66.621396
985.000000, 66.590356
980.000000, 66.576272
975.000000, 66.568575
970.000000, 66.554605
965.000000, 66.498178
960.000000, 66.459077
955.000000, 66.398597
950.000000, 66.351757
945.000000, 66.282876
940.000000, 66.223074
935.000000, 66.127931
930.000000, 66.077123
925.000000, 65.991599
920.000000, 65.932425
915.000000, 65.859686
910.000000, 65.809431
905.000000, 65.737453
900.000000, 65.682967
895.000000, 65.630159
890.000000, 65.576337
885.000000, 65.545240
880.000000, 65.499813
875.000000, 65.460313
870.000000, 65.410063
865.000000, 65.367404
860.000000, 65.299680
855.000000, 65.239426
850.000000, 65.237042
845.000000, 64.491000
840.000000, 64.504568
835.000000, 64.715402
830.000000, 64.902419
825.000000, 64.675741
820.000000, 64.643344
815.000000, 64.559285
810.000000, 64.591699
805.000000, 64.429958
800.000000, 64.351722
795.000000, 64.400506
790.000000, 64.339792
785.000000, 64.228247
780.000000, 64.179297
775.000000, 64.007700
770.000000, 64.005015
765.000000, 63.755266
760.000000, 63.657198
755.000000, 63.546220
750.000000, 63.323758
745.000000, 63.096138
740.000000, 62.824861
735.000000, 62.489552
730.000000, 62.001748
725.000000, 61.394584
720.000000, 60.510933
715.000000, 59.256217
710.000000, 57.700380
705.000000, 55.824281
700.000000, 53.470365
695.000000, 50.863901
690.000000, 47.936218
685.000000, 44.863593
680.000000, 41.641018
675.000000, 38.320199
670.000000, 35.031534
665.000000, 31.746515
660.000000, 28.487602
655.000000, 25.293191
650.000000, 22.276076
645.000000, 19.422344
640.000000, 16.763526
635.000000, 14.391399
630.000000, 12.275654
625.000000, 10.512650
620.000000, 9.119438
615.000000, 8.045021
610.000000, 7.253178
605.000000, 6.681833
600.000000, 6.268546
595.000000, 5.965061
590.000000, 5.734614
585.000000, 5.554861
580.000000, 5.377470
575.000000, 5.229754
570.000000, 5.088594
565.000000, 4.945687
560.000000, 4.813267
555.000000, 4.674161
550.000000, 4.535005
545.000000, 4.398140
540.000000, 4.256248
535.000000, 4.123653
530.000000, 3.985639
525.000000, 3.853606
520.000000, 3.717180
515.000000, 3.586259
510.000000, 3.458652
505.000000, 3.325494
500.000000, 3.203185
495.000000, 3.077742
490.000000, 2.958881
485.000000, 2.842935
480.000000, 2.736144
475.000000, 2.629597
470.000000, 2.529001
465.000000, 2.443588
460.000000, 2.350374
455.000000, 2.274699
450.000000, 2.209809
445.000000, 2.124340
440.000000, 2.079531
435.000000, 2.034325
430.000000, 1.999589
425.000000, 1.945811
420.000000, 1.901436
415.000000, 1.885326
410.000000, 1.861675
405.000000, 1.840647
400.000000, 1.828746
395.000000, 1.813352
390.000000, 1.783691
385.000000, 1.775498
380.000000, 1.776708
375.000000, 1.772130
370.000000, 1.760482
365.000000, 1.742406
360.000000, 1.826648
355.000000, 1.930722
350.000000, 1.902123
345.000000, 1.871810
340.000000, 1.629113
335.000000, 1.560107
330.000000, 1.775100
325.000000, 1.695545
320.000000, 1.731097
315.000000, 1.432243
310.000000, 1.056608
305.000000, 0.867293
300.000000, 0.739474
