nm, %T
1100.000000, 82.986134
1095.000000, 82.930120
1090.000000, 82.900013
1085.000000, 82.790363
1080.000000, 82.763063
1075.000000, 82.700114
1070.000000, 82.634892
1065.000000, 82.592999
1060.000000, 82.512974
1055.000000, 82.421451
1050.000000, 82.393032
1045.000000, 82.334898
1040.000000, 82.251830
1035.000000, 82.194611
1030.000000, 82.157332
1025.000000, 82.057403
1020.000000, 81.996086
1015.000000, 81.922764
1010.000000, 81.850265
1005.000000, 81.816265
1000.000000, 81.737117
995.000000, 81.626257
990.000000, 81.547351
985.000000, 81.507359
980.000000, 81.416072
975.000000, 81.349986
970.000000, 81.271505
965.000000, 81.203951
960.000000, 81.127227
955.000000, 81.057831
950.000000, 80.989337
945.000000, 80.912263
940.000000, 80.824026
935.000000, 80.749271
930.000000, 80.661763
925.000000, 80.619881
920.000000, 80.554567
915.000000, 80.457661
910.000000, 80.372567
905.000000, 80.293443
900.000000, 80.205827
895.000000, 80.105969
890.000000, 80.054608
885.000000, 79.988036
880.000000, 79.908098
875.000000, 79.825062
870.000000, 79.773829
865.000000, 79.691063
860.000000, 79.611820
855.000000, 79.611820
850.000000, 79.611820
845.000000, 79.611820
840.000000, 79.611820
835.000000, 79.611820
830.000000, 79.611820
825.000000, 79.611820
820.000000, 79.611820
815.000000, 79.611820
810.000000, 79.611820
805.000000, 79.611820
800.000000, 79.611820
795.000000, 79.611820
790.000000, 79.611820
785.000000, 79.611820
780.000000, 79.611820
775.000000, 79.611820
770.000000, 79.611820
765.000000, 79.486824
760.000000, 79.656619
755.000000, 79.832514
750.000000, 79.928157
745.000000, 80.136894
740.000000, 80.295539
735.000000, 80.358185
730.000000, 80.569698
725.000000, 80.549149
720.000000, 80.656975
715.000000, 80.808843
710.000000, 80.890424
705.000000, 81.012832
700.000000, 81.062269
695.000000, 81.129714
690.000000, 81.089355
685.000000, 80.190723
680.000000, 75.928062
675.000000, 75.603903
670.000000, 75.323538
665.000000, 75.244888
660.000000, 75.116150
655.000000, 74.993515
650.000000, 74.788083
645.000000, 74.604981
640.000000, 74.443426
635.000000, 74.274667
630.000000, 74.043182
625.000000, 73.742880
620.000000, 73.386873
615.000000, 72.870398
610.000000, 72.348428
605.000000, 71.606873
600.000000, 70.667628
595.000000, 69.538676
590.000000, 68.180192
585.000000, 66.400793
580.000000, 64.374772
575.000000, 62.063473
570.000000, 59.442539
565.000000, 56.729240
560.000000, 53.814194
555.000000, 50.186870
550.000000, 46.967098
545.000000, 44.132012
540.000000, 41.691919
535.000000, 39.736816
530.000000, 38.245977
525.000000, 37.270331
520.000000, 36.740704
515.000000, 36.568179
510.000000, 36.624422
505.000000, 36.453759
500.000000, 35.549655
495.000000, 34.037381
490.000000, 32.204874
485.000000, 31.617705
480.000000, 33.240605
475.000000, 33.731655
470.000000, 34.124152
465.000000, 34.271103
460.000000, 33.722611
455.000000, 32.629945
450.000000, 31.224910
445.000000, 29.413015
440.000000, 28.601797
435.000000, 27.570519
430.000000, 26.391253
425.000000, 25.128350
420.000000, 24.082387
415.000000, 23.143338
410.000000, 22.945358
405.000000, 22.753470
400.000000, 22.587962
395.000000, 22.399265
390.000000, 22.094000
385.000000, 21.752073
380.000000, 21.383514
375.000000, 21.383514
370.000000, 21.383514
365.000000, 21.383514
360.000000, 21.383514
355.000000, 21.383514
350.000000, 21.383514
345.000000, 21.383514
340.000000, 21.383514
335.000000, 21.383514
330.000000, 21.383514
325.000000, 21.383514
320.000000, 21.383514
315.000000, 21.383514
310.000000, 21.383514
305.000000, 21.383514
300.000000, 21.383514
