nm, %T
1100.000000, 79.873999
1090.000000, 79.811941
1080.000000, 79.707355
1070.000000, 79.654718
1060.000000, 79.615917
1050.000000, 79.515041
1040.000000, 79.455513
1030.000000, 79.410100
1020.000000, 79.333098
1010.000000, 79.240632
1000.000000, 79.221303
990.000000, 79.114540
980.000000, 79.042047
970.000000, 79.007784
960.000000, 78.903404
950.000000, 78.862185
940.000000, 78.836378
930.000000, 78.751131
920.000000, 78.701426
910.000000, 78.666176
900.000000, 78.630736
890.000000, 78.670070
880.000000, 78.725141
870.000000, 78.789486
860.000000, 78.858688
850.000000, 79.297516
840.000000, 79.786886
830.000000, 79.702151
820.000000, 79.719995
810.000000, 79.359522
800.000000, 78.552819
790.000000, 77.016911
780.000000, 77.138896
770.000000, 76.781863
760.000000, 76.629215
750.000000, 76.211759
740.000000, 75.860419
730.000000, 75.507381
720.000000, 75.186088
710.000000, 74.697825
700.000000, 74.270101
690.000000, 73.603827
680.000000, 72.985613
670.000000, 72.294601
660.000000, 71.635651
650.000000, 70.732526
640.000000, 69.702786
630.000000, 68.427285
620.000000, 66.814825
610.000000, 64.802658
600.000000, 62.263964
590.000000, 59.031288
580.000000, 55.033128
570.000000, 50.337512
560.000000, 45.038384
550.000000, 39.664167
540.000000, 34.871959
530.000000, 30.654443
520.000000, 27.459750
510.000000, 25.043951
500.000000, 23.814212
490.000000, 24.378678
480.000000, 23.807502
470.000000, 20.640403
460.000000, 16.742157
450.000000, 13.580237
440.000000, 10.966842
430.000000, 8.183488
420.000000, 6.341818
410.000000, 5.120936
400.000000, 4.022056
390.000000, 2.720784
380.000000, 1.167922
370.000000, 0.354846
360.000000, -0.166667
350.000000, -0.211362
340.000000, -0.230368
330.000000, -0.201546
320.000000, -0.020259
310.000000, 0.323100
300.000000, -1.532063
