nm, %T
1200.000000, 64.154824
1195.000000, 63.975587
1190.000000, 63.825426
1185.000000, 63.655960
1180.000000, 63.528867
1175.000000, 63.357049
1170.000000, 63.190860
1165.000000, 63.075062
1160.000000, 62.958305
1155.000000, 62.813198
1150.000000, 62.685593
1145.000000, 62.567112
1140.000000, 62.461978
1135.000000, 62.326402
1130.000000, 62.226453
1125.000000, 62.079761
1120.000000, 62.004676
1115.000000, 61.891462
1110.000000, 61.770092
1105.000000, 61.663011
1100.000000, 61.593713
1095.000000, 61.475088
1090.000000, 61.399054
1085.000000, 61.305923
1080.000000, 61.239299
1075.000000, 61.152052
1070.000000, 61.074245
1065.000000, 60.994833
1060.000000, 60.918565
1055.000000, 60.861819
1050.000000, 60.794471
1045.000000, 60.701528
1040.000000, 60.630826
1035.000000, 60.553519
1030.000000, 60.484364
1025.000000, 60.378835
1020.000000, 60.300951
1015.000000, 60.188908
1010.000000, 60.080349
1005.000000, 59.916297
1000.000000, 59.764856
995.000000, 59.540189
990.000000, 59.268601
985.000000, 58.931752
980.000000, 58.543829
975.000000, 58.069787
970.000000, 57.482584
965.000000, 56.809626
960.000000, 56.031382
955.000000, 55.117596
950.000000, 54.080427
945.000000, 52.964000
940.000000, 51.785455
935.000000, 50.519895
930.000000, 49.217377
925.000000, 47.864912
920.000000, 46.508634
915.000000, 45.151925
910.000000, 43.768283
905.000000, 42.428395
900.000000, 41.114283
895.000000, 39.815945
890.000000, 38.560365
885.000000, 37.315900
880.000000, 36.126086
875.000000, 34.974753
870.000000, 33.855756
865.000000, 32.788459
860.000000, 31.779836
855.000000, 30.770958
850.000000, 29.384584
845.000000, 27.749545
840.000000, 25.994673
835.000000, 24.248798
830.000000, 22.640752
825.000000, 21.299364
820.000000, 20.353466
815.000000, 20.496492
810.000000, 20.293695
805.000000, 19.933278
800.000000, 19.426401
795.000000, 18.639019
790.000000, 18.075653
785.000000, 17.567135
780.000000, 17.059785
775.000000, 16.533910
770.000000, 16.009136
765.000000, 15.476495
760.000000, 14.954237
755.000000, 14.449410
750.000000, 13.900173
745.000000, 13.349176
740.000000, 12.779408
735.000000, 12.253836
730.000000, 11.709140
725.000000, 11.173356
720.000000, 10.626398
715.000000, 10.136558
710.000000, 9.636053
705.000000, 9.222312
700.000000, 8.787217
695.000000, 8.332105
690.000000, 8.022650
685.000000, 7.635364
680.000000, 7.360953
675.000000, 7.141085
670.000000, 6.914471
665.000000, 6.687056
660.000000, 6.510095
655.000000, 6.378791
650.000000, 6.243830
645.000000, 6.133112
640.000000, 6.041153
635.000000, 5.966386
630.000000, 5.904115
625.000000, 5.843775
620.000000, 5.799916
615.000000, 5.786309
610.000000, 5.751909
605.000000, 5.722836
600.000000, 5.713344
595.000000, 5.707954
590.000000, 5.710676
585.000000, 5.698253
580.000000, 5.708810
575.000000, 5.707800
570.000000, 5.693531
565.000000, 5.699373
560.000000, 5.696376
555.000000, 5.707788
550.000000, 5.705394
545.000000, 5.699585
540.000000, 5.687450
535.000000, 5.680708
530.000000, 5.661245
525.000000, 5.632780
520.000000, 5.607185
515.000000, 5.575240
510.000000, 5.532762
505.000000, 5.496498
500.000000, 5.489699
495.000000, 5.504706
490.000000, 5.506241
485.000000, 5.511261
480.000000, 5.436612
475.000000, 5.388734
470.000000, 5.334879
465.000000, 5.313571
460.000000, 5.315774
455.000000, 5.294172
450.000000, 5.301800
445.000000, 5.343193
440.000000, 5.288656
435.000000, 5.262354
430.000000, 5.291748
425.000000, 5.336600
420.000000, 5.315839
415.000000, 5.325006
410.000000, 5.375152
405.000000, 5.421702
400.000000, 5.464516
395.000000, 5.510611
390.000000, 5.563435
385.000000, 5.595884
380.000000, 5.621892
375.000000, 5.752531
370.000000, 5.545329
365.000000, 5.005950
360.000000, 5.822737
355.000000, 5.774411
350.000000, 5.729306
345.000000, 5.729306
340.000000, 5.729306
335.000000, 5.729306
330.000000, 5.729306
325.000000, 5.729306
320.000000, 5.729306
315.000000, 5.729306
310.000000, 5.729306
305.000000, 5.729306
300.000000, 5.729306
