nm, %T
1200.000000, 75.707046
1198.000000, 75.660947
1196.000000, 75.581849
1194.000000, 75.549597
1192.000000, 75.457652
1190.000000, 75.387400
1188.000000, 75.292392
1186.000000, 75.238109
1184.000000, 75.177957
1182.000000, 75.076995
1180.000000, 75.062892
1178.000000, 74.990554
1176.000000, 74.953781
1174.000000, 74.863422
1172.000000, 74.820892
1170.000000, 74.744801
1168.000000, 74.713255
1166.000000, 74.649903
1164.000000, 74.619121
1162.000000, 74.528155
1160.000000, 74.485167
1158.000000, 74.465628
1156.000000, 74.420173
1154.000000, 74.369159
1152.000000, 74.312623
1150.000000, 74.297952
1148.000000, 74.261402
1146.000000, 74.249548
1144.000000, 74.192375
1142.000000, 74.174796
1140.000000, 74.135949
1138.000000, 74.075560
1136.000000, 74.058361
1134.000000, 74.032972
1132.000000, 74.003006
1130.000000, 73.959570
1128.000000, 73.977143
1126.000000, 73.953320
1124.000000, 73.921731
1122.000000, 73.915433
1120.000000, 73.904470
1118.000000, 73.893747
1116.000000, 73.879796
1114.000000, 73.877901
1112.000000, 73.874772
1110.000000, 73.848150
1108.000000, 73.873831
1106.000000, 73.867785
1104.000000, 73.884346
1102.000000, 73.874936
1100.000000, 73.873130
1098.000000, 73.923246
1096.000000, 73.917112
1094.000000, 73.922534
1092.000000, 73.931826
1090.000000, 73.957942
1088.000000, 73.961419
1086.000000, 73.992415
1084.000000, 74.013357
1082.000000, 74.033371
1080.000000, 74.075384
1078.000000, 74.117579
1076.000000, 74.139845
1074.000000, 74.178308
1072.000000, 74.231691
1070.000000, 74.269265
1068.000000, 74.317219
1066.000000, 74.383333
1064.000000, 74.437141
1062.000000, 74.484160
1060.000000, 74.538664
1058.000000, 74.595299
1056.000000, 74.652760
1054.000000, 74.722713
1052.000000, 74.790665
1050.000000, 74.852168
1048.000000, 74.928805
1046.000000, 74.996274
1044.000000, 75.085955
1042.000000, 75.171289
1040.000000, 75.249401
1038.000000, 75.348394
1036.000000, 75.420542
1034.000000, 75.524755
1032.000000, 75.616468
1030.000000, 75.728251
1028.000000, 75.818098
1026.000000, 75.922994
1024.000000, 76.051293
1022.000000, 76.147645
1020.000000, 76.248522
1018.000000, 76.390074
1016.000000, 76.486150
1014.000000, 76.625660
1012.000000, 76.748720
1010.000000, 76.864762
1008.000000, 76.980348
1006.000000, 77.122496
1004.000000, 77.258337
1002.000000, 77.396008
1000.000000, 77.530687
998.000000, 77.676573
996.000000, 77.836053
994.000000, 77.989005
992.000000, 78.147513
990.000000, 78.302324
988.000000, 78.446130
986.000000, 78.590735
984.000000, 78.762913
982.000000, 78.919887
