nm, %T
900.000000, 72.670495
895.000000, 72.967995
890.000000, 73.293377
885.000000, 73.705297
880.000000, 74.171006
875.000000, 74.692541
870.000000, 75.241601
865.000000, 75.876400
860.000000, 76.195294
855.000000, 76.610966
850.000000, 77.076306
845.000000, 77.544202
840.000000, 77.967545
835.000000, 78.299223
830.000000, 79.118105
825.000000, 80.595541
820.000000, 80.982247
815.000000, 81.165380
810.000000, 81.701842
805.000000, 81.688052
800.000000, 81.668662
795.000000, 81.387529
790.000000, 81.103241
785.000000, 80.445404
780.000000, 79.544921
775.000000, 78.732891
770.000000, 77.524853
765.000000, 76.059636
760.000000, 74.017468
755.000000, 71.708551
750.000000, 68.179300
745.000000, 63.738428
740.000000, 57.099870
735.000000, 48.669397
730.000000, 38.859836
725.000000, 30.077598
720.000000, 23.705310
715.000000, 20.025684
710.000000, 18.184671
705.000000, 17.225195
700.000000, 16.749553
695.000000, 16.516644
690.000000, 16.263240
685.000000, 15.992256
680.000000, 15.656819
675.000000, 15.335937
670.000000, 14.948772
665.000000, 14.538744
660.000000, 14.083734
655.000000, 13.620120
650.000000, 13.106913
645.000000, 12.562592
640.000000, 12.011174
635.000000, 11.440756
630.000000, 10.860055
625.000000, 10.234550
620.000000, 9.612006
615.000000, 9.011932
610.000000, 8.370836
605.000000, 7.725533
600.000000, 7.103546
595.000000, 6.482208
590.000000, 5.889498
585.000000, 5.313716
580.000000, 4.744683
575.000000, 4.203838
570.000000, 3.706961
565.000000, 3.239992
560.000000, 2.815394
555.000000, 2.379883
550.000000, 1.989320
545.000000, 1.657837
540.000000, 1.371212
535.000000, 1.117923
530.000000, 0.895509
525.000000, 0.717168
520.000000, 0.576761
515.000000, 0.454765
510.000000, 0.379586
505.000000, 0.305412
500.000000, 0.255304
495.000000, 0.163249
490.000000, 0.063799
485.000000, -0.020418
480.000000, 0.023751
475.000000, 0.067018
470.000000, 0.074636
465.000000, 0.097724
460.000000, 0.121071
455.000000, 0.129324
450.000000, 0.076491
445.000000, 0.000814
440.000000, 0.024006
435.000000, 0.002441
430.000000, -0.009969
425.000000, 0.035708
420.000000, 0.045975
415.000000, 0.053091
410.000000, 0.057619
405.000000, 0.048785
400.000000, 0.078381
