nm, %T
1100.000000, 73.856335
1095.000000, 73.854578
1090.000000, 73.909228
1085.000000, 73.927110
1080.000000, 73.982940
1075.000000, 74.030934
1070.000000, 74.016519
1065.000000, 74.056491
1060.000000, 74.060434
1055.000000, 74.062747
1050.000000, 74.061211
1045.000000, 74.094510
1040.000000, 74.098882
1035.000000, 74.076986
1030.000000, 74.073194
1025.000000, 74.049861
1020.000000, 74.019857
1015.000000, 73.982549
1010.000000, 73.965099
1005.000000, 73.891531
1000.000000, 73.834666
995.000000, 73.765441
990.000000, 73.662429
985.000000, 73.565596
980.000000, 73.448014
975.000000, 73.306380
970.000000, 73.166048
965.000000, 72.968608
960.000000, 72.745047
955.000000, 72.466021
950.000000, 72.131587
945.000000, 71.658352
940.000000, 71.129618
935.000000, 70.439569
930.000000, 69.592976
925.000000, 68.525194
920.000000, 67.199278
915.000000, 65.570770
910.000000, 63.574645
905.000000, 61.173462
900.000000, 58.373343
895.000000, 55.226422
890.000000, 51.752461
885.000000, 48.143943
880.000000, 44.464363
875.000000, 40.949733
870.000000, 37.710244
865.000000, 34.797191
860.000000, 32.209022
855.000000, 30.514214
850.000000, 30.407558
845.000000, 27.489226
840.000000, 26.460141
835.000000, 25.510304
830.000000, 24.509278
825.000000, 23.540373
820.000000, 22.545278
815.000000, 21.625561
810.000000, 20.848642
805.000000, 20.155472
800.000000, 19.501355
795.000000, 18.827868
790.000000, 18.201976
785.000000, 17.591455
780.000000, 17.031106
775.000000, 16.474029
770.000000, 15.910143
765.000000, 15.351507
760.000000, 14.746615
755.000000, 14.199824
750.000000, 13.612678
745.000000, 13.061236
740.000000, 12.545522
735.000000, 11.954390
730.000000, 11.415859
725.000000, 10.842034
720.000000, 10.272365
715.000000, 9.721144
710.000000, 9.147717
705.000000, 8.600080
700.000000, 8.021370
695.000000, 7.468453
690.000000, 6.916921
685.000000, 6.380561
680.000000, 5.852506
675.000000, 5.334721
670.000000, 4.811383
665.000000, 4.337043
660.000000, 3.859501
655.000000, 3.416993
650.000000, 2.991132
645.000000, 2.595683
640.000000, 2.223465
635.000000, 1.884607
630.000000, 1.579926
625.000000, 1.321109
620.000000, 1.073158
615.000000, 0.849510
610.000000, 0.665522
605.000000, 0.514066
600.000000, 0.383369
595.000000, 0.278236
590.000000, 0.201319
585.000000, 0.143827
580.000000, 0.097020
575.000000, 0.063406
570.000000, 0.042932
565.000000, 0.033491
560.000000, 0.021707
555.000000, 0.016908
550.000000, 0.013837
545.000000, 0.011581
540.000000, 0.010146
535.000000, 0.006150
530.000000, 0.007892
525.000000, 0.005841
520.000000, 0.005533
515.000000, 0.005228
510.000000, 0.001845
505.000000, 0.002462
500.000000, 0.008411
495.000000, 0.007079
490.000000, 0.002770
485.000000, 0.006564
480.000000, 0.008195
475.000000, 0.004196
470.000000, -0.001636
465.000000, -0.003170
460.000000, -0.004808
455.000000, 0.008900
450.000000, 0.000102
445.000000, -0.002249
440.000000, 0.008282
435.000000, 0.010432
430.000000, 0.008590
425.000000, 0.004397
420.000000, -0.008699
415.000000, 0.006034
410.000000, 0.003071
405.000000, 0.002970
400.000000, -0.000820
395.000000, 0.010880
390.000000, -0.018711
385.000000, -0.020793
380.000000, -0.004637
375.000000, 0.006910
370.000000, 0.029216
365.000000, -0.013016
360.000000, -0.015217
355.000000, 0.006017
350.000000, 0.005313
345.000000, 0.067958
340.000000, 0.058097
335.000000, -0.075744
330.000000, -0.091797
325.000000, 0.086159
320.000000, 0.060475
315.000000, -0.048338
310.000000, -0.000319
305.000000, -0.278526
300.000000, -0.286473
