nm, %T
1100.000000, 81.278061
1090.000000, 81.127888
1080.000000, 80.897793
1070.000000, 80.742316
1060.000000, 80.528814
1050.000000, 80.257589
1040.000000, 80.047007
1030.000000, 79.788926
1020.000000, 79.510254
1010.000000, 79.251454
1000.000000, 78.974677
990.000000, 78.644583
980.000000, 78.376303
970.000000, 78.087038
960.000000, 77.746609
950.000000, 77.454825
940.000000, 77.159445
930.000000, 76.819033
920.000000, 76.540895
910.000000, 76.206505
900.000000, 75.902644
890.000000, 75.673772
880.000000, 75.417947
870.000000, 75.200930
860.000000, 75.038131
850.000000, 75.262430
840.000000, 76.450815
830.000000, 76.644908
820.000000, 76.520098
810.000000, 76.489494
800.000000, 75.855917
790.000000, 74.918281
780.000000, 75.534175
770.000000, 75.743208
760.000000, 76.391301
750.000000, 76.727995
740.000000, 77.147829
730.000000, 77.931701
720.000000, 78.803368
710.000000, 79.611303
700.000000, 80.592693
690.000000, 81.431711
680.000000, 82.393996
670.000000, 83.391338
660.000000, 84.109980
650.000000, 84.533972
640.000000, 84.535777
630.000000, 83.655098
620.000000, 81.747172
610.000000, 78.517931
600.000000, 73.753827
590.000000, 67.829952
580.000000, 61.196226
570.000000, 54.511225
560.000000, 48.283092
550.000000, 43.002484
540.000000, 38.866920
530.000000, 35.343625
520.000000, 31.945698
510.000000, 27.951993
500.000000, 23.563590
490.000000, 19.953813
480.000000, 15.753343
470.000000, 11.304154
460.000000, 8.573720
450.000000, 7.426466
440.000000, 6.116237
430.000000, 3.891774
420.000000, 2.327790
410.000000, 1.289949
400.000000, 0.384666
390.000000, -0.555063
380.000000, -1.591378
370.000000, -1.847122
360.000000, -1.997916
350.000000, -1.852030
340.000000, -1.746766
330.000000, -1.566315
320.000000, -1.206978
310.000000, -0.434525
300.000000, -2.003346
