nm, %T
900.000000, 69.744500
895.000000, 69.728028
890.000000, 69.781498
885.000000, 69.899596
880.000000, 69.983822
875.000000, 70.142395
870.000000, 70.282479
865.000000, 70.524655
860.000000, 70.449101
855.000000, 70.314230
850.000000, 70.154427
845.000000, 70.004077
840.000000, 69.897564
835.000000, 69.869274
830.000000, 70.792043
825.000000, 71.893232
820.000000, 72.353996
815.000000, 72.775493
810.000000, 73.345167
805.000000, 73.539276
800.000000, 73.404191
795.000000, 73.336892
790.000000, 73.393714
785.000000, 73.162236
780.000000, 73.003227
775.000000, 72.663570
770.000000, 72.595888
765.000000, 72.142981
760.000000, 71.651946
755.000000, 71.238542
750.000000, 70.545735
745.000000, 69.908499
740.000000, 69.159925
735.000000, 68.420906
730.000000, 67.688179
725.000000, 66.821083
720.000000, 66.171097
715.000000, 65.400762
710.000000, 64.640537
705.000000, 64.039670
700.000000, 63.533403
695.000000, 63.041349
690.000000, 62.765869
685.000000, 62.606454
680.000000, 62.518446
675.000000, 62.499418
670.000000, 62.628728
665.000000, 62.790999
660.000000, 62.848317
655.000000, 62.716796
650.000000, 62.337185
645.000000, 61.266375
640.000000, 59.453410
635.000000, 56.497931
630.000000, 52.070489
625.000000, 46.183475
620.000000, 38.786859
615.000000, 30.444048
610.000000, 22.147303
605.000000, 15.100013
600.000000, 10.072477
595.000000, 7.087164
590.000000, 5.625846
585.000000, 5.042436
580.000000, 4.849517
575.000000, 4.782696
570.000000, 4.762522
565.000000, 4.676292
560.000000, 4.550974
555.000000, 4.319323
550.000000, 4.076805
545.000000, 3.806852
540.000000, 3.529034
535.000000, 3.241294
530.000000, 2.942722
525.000000, 2.656696
520.000000, 2.366739
515.000000, 2.110259
510.000000, 1.873610
505.000000, 1.641910
500.000000, 1.392567
495.000000, 1.105968
490.000000, 0.827862
485.000000, 0.570370
480.000000, 0.511300
475.000000, 0.478191
470.000000, 0.401794
465.000000, 0.372453
460.000000, 0.340199
455.000000, 0.275857
450.000000, 0.191788
445.000000, 0.088533
440.000000, 0.071101
435.000000, 0.065700
430.000000, 0.065102
425.000000, 0.063481
420.000000, 0.076082
415.000000, 0.084417
410.000000, 0.100273
405.000000, 0.108467
400.000000, 0.121597
