nm, %T
1100.000000, 80.269513
1098.000000, 80.454805
1096.000000, 80.697519
1094.000000, 80.837952
1092.000000, 81.050834
1090.000000, 81.267789
1088.000000, 81.427219
1086.000000, 81.665996
1084.000000, 81.884323
1082.000000, 82.066416
1080.000000, 82.265988
1078.000000, 82.467078
1076.000000, 82.691448
1074.000000, 82.895523
1072.000000, 83.093435
1070.000000, 83.289191
1068.000000, 83.503489
1066.000000, 83.701663
1064.000000, 83.897133
1062.000000, 84.126001
1060.000000, 84.323970
1058.000000, 84.470557
1056.000000, 84.709106
1054.000000, 84.863648
1052.000000, 85.078530
1050.000000, 85.296357
1048.000000, 85.472338
1046.000000, 85.641472
1044.000000, 85.842558
1042.000000, 85.992722
1040.000000, 86.188786
1038.000000, 86.358098
1036.000000, 86.505696
1034.000000, 86.708028
1032.000000, 86.850647
1030.000000, 86.986608
1028.000000, 87.171424
1026.000000, 87.321399
1024.000000, 87.468579
1022.000000, 87.590736
1020.000000, 87.730867
1018.000000, 87.833832
1016.000000, 87.957402
1014.000000, 88.052405
1012.000000, 88.171889
1010.000000, 88.279661
1008.000000, 88.365575
1006.000000, 88.463428
1004.000000, 88.565539
1002.000000, 88.622678
1000.000000, 88.693091
998.000000, 88.729515
996.000000, 88.758450
994.000000, 88.799269
992.000000, 88.828609
990.000000, 88.829433
988.000000, 88.852152
986.000000, 88.857014
984.000000, 88.839645
982.000000, 88.835016
980.000000, 88.797111
978.000000, 88.771225
976.000000, 88.706644
974.000000, 88.644590
972.000000, 88.584421
970.000000, 88.485933
968.000000, 88.381560
966.000000, 88.298017
964.000000, 88.168030
962.000000, 88.050160
960.000000, 87.934448
958.000000, 87.789630
956.000000, 87.627026
954.000000, 87.447254
952.000000, 87.278910
950.000000, 87.099575
948.000000, 86.893866
946.000000, 86.678357
944.000000, 86.480188
942.000000, 86.252035
940.000000, 86.019278
938.000000, 85.770506
936.000000, 85.521498
934.000000, 85.255981
932.000000, 84.984735
930.000000, 84.723618
928.000000, 84.426735
926.000000, 84.115566
924.000000, 83.815213
922.000000, 83.514884
920.000000, 83.186129
918.000000, 82.888822
916.000000, 82.567977
914.000000, 82.228086
912.000000, 81.880775
910.000000, 81.545908
908.000000, 81.203036
906.000000, 80.858983
904.000000, 80.489994
902.000000, 80.124704
900.000000, 79.784081
898.000000, 79.435013
896.000000, 79.053038
894.000000, 78.677593
892.000000, 78.330477
890.000000, 77.965046
888.000000, 77.576445
886.000000, 77.220080
884.000000, 76.840834
882.000000, 76.471264
880.000000, 76.122850
878.000000, 75.760237
876.000000, 75.382686
874.000000, 75.028726
872.000000, 74.687369
870.000000, 74.340375
868.000000, 74.009086
866.000000, 73.678945
864.000000, 73.349983
862.000000, 73.008308
860.000000, 72.681807
858.000000, 72.681807
856.000000, 72.681807
854.000000, 72.681807
852.000000, 72.681807
850.000000, 72.681807
848.000000, 72.681807
846.000000, 72.681807
844.000000, 72.681807
842.000000, 72.681807
840.000000, 72.681807
838.000000, 72.681807
836.000000, 72.681807
834.000000, 72.681807
832.000000, 72.681807
830.000000, 72.681807
828.000000, 72.681807
826.000000, 72.681807
824.000000, 72.681807
822.000000, 72.681807
820.000000, 72.681807
818.000000, 72.681807
816.000000, 72.681807
814.000000, 70.773246
812.000000, 68.586971
810.000000, 68.483862
808.000000, 68.560081
806.000000, 68.486608
804.000000, 68.520002
802.000000, 68.596927
800.000000, 68.585019
798.000000, 68.530445
796.000000, 68.530796
794.000000, 68.808757
792.000000, 68.966812
790.000000, 69.163060
788.000000, 69.429718
786.000000, 69.790033
784.000000, 70.042486
782.000000, 70.242016
780.000000, 70.475637
778.000000, 70.691223
776.000000, 71.207582
774.000000, 71.636154
772.000000, 72.001318
770.000000, 72.388474
768.000000, 72.819301
766.000000, 73.444662
764.000000, 73.838887
762.000000, 74.202803
760.000000, 74.668023
758.000000, 75.182780
756.000000, 75.859508
754.000000, 76.398379
752.000000, 76.940026
750.000000, 77.465008
748.000000, 77.901372
746.000000, 78.448789
744.000000, 79.013338
742.000000, 79.486224
740.000000, 79.894780
738.000000, 80.195369
736.000000, 80.544301
734.000000, 80.759325
732.000000, 80.669180
730.000000, 80.385181
728.000000, 79.964256
726.000000, 79.248016
724.000000, 78.024824
722.000000, 76.333115
720.000000, 74.240303
718.000000, 71.614019
716.000000, 68.447931
714.000000, 64.718883
712.000000, 60.488904
710.000000, 55.945699
708.000000, 51.253258
706.000000, 46.608409
704.000000, 42.186430
702.000000, 38.174618
700.000000, 34.643253
698.000000, 31.622541
696.000000, 29.069460
694.000000, 27.024692
692.000000, 25.427822
690.000000, 24.170546
688.000000, 23.198702
686.000000, 22.464964
684.000000, 21.869315
682.000000, 21.359822
680.000000, 20.998826
678.000000, 20.710153
676.000000, 20.406397
674.000000, 20.128063
672.000000, 19.915270
670.000000, 19.707199
668.000000, 19.486598
666.000000, 19.290373
664.000000, 19.083977
662.000000, 18.850953
660.000000, 18.629452
658.000000, 18.418745
656.000000, 18.195590
654.000000, 17.943166
652.000000, 17.680847
650.000000, 17.439222
648.000000, 17.187751
646.000000, 16.945052
644.000000, 16.688796
642.000000, 16.432996
640.000000, 16.172906
638.000000, 15.918471
636.000000, 15.660457
634.000000, 15.375642
632.000000, 15.088166
630.000000, 14.828168
628.000000, 14.563593
626.000000, 14.280335
624.000000, 14.003092
622.000000, 13.723172
620.000000, 13.439204
618.000000, 13.154882
616.000000, 12.865803
614.000000, 12.585324
612.000000, 12.297388
610.000000, 11.994782
608.000000, 11.693563
606.000000, 11.399857
604.000000, 11.115664
602.000000, 10.809957
600.000000, 10.486972
598.000000, 10.185913
596.000000, 9.885104
594.000000, 9.562873
592.000000, 9.241831
590.000000, 8.912772
588.000000, 8.593314
586.000000, 8.281393
584.000000, 7.943779
582.000000, 7.617761
580.000000, 7.297178
578.000000, 6.975079
576.000000, 6.641266
574.000000, 6.288790
572.000000, 5.942863
570.000000, 5.615858
568.000000, 5.317241
566.000000, 5.031513
564.000000, 4.741007
562.000000, 4.462424
560.000000, 4.201871
558.000000, 3.962193
556.000000, 3.735878
554.000000, 3.515053
552.000000, 3.308821
550.000000, 3.100888
548.000000, 2.895374
546.000000, 2.703946
544.000000, 2.518178
542.000000, 2.332288
540.000000, 2.151947
538.000000, 1.996411
536.000000, 1.837957
534.000000, 1.686813
532.000000, 1.560809
530.000000, 1.441696
528.000000, 1.323649
526.000000, 1.215986
524.000000, 1.118902
522.000000, 1.027315
520.000000, 0.945212
518.000000, 0.861652
516.000000, 0.781173
514.000000, 0.714814
512.000000, 0.637479
510.000000, 0.575046
508.000000, 0.524788
506.000000, 0.463246
504.000000, 0.406105
502.000000, 0.354290
500.000000, 0.322932
498.000000, 0.301601
496.000000, 0.257867
494.000000, 0.231918
492.000000, 0.213367
490.000000, 0.172533
488.000000, 0.140444
486.000000, 0.136671
484.000000, 0.124158
482.000000, 0.112053
480.000000, 0.107999
478.000000, 0.091172
476.000000, 0.084375
474.000000, 0.077877
472.000000, 0.073220
470.000000, 0.070289
468.000000, 0.069277
466.000000, 0.069001
464.000000, 0.049459
462.000000, 0.040674
460.000000, 0.037502
458.000000, 0.028535
456.000000, 0.037385
454.000000, 0.049493
452.000000, 0.053763
450.000000, 0.034270
448.000000, 0.009039
446.000000, 0.042853
444.000000, 0.058397
442.000000, 0.055465
440.000000, 0.049370
438.000000, 0.027739
436.000000, 0.016059
434.000000, 0.017076
432.000000, 0.023872
430.000000, 0.000813
428.000000, 0.008850
426.000000, 0.025636
424.000000, 0.022586
422.000000, 0.041822
420.000000, 0.025054
418.000000, 0.034025
416.000000, 0.048324
414.000000, 0.001326
412.000000, 0.006127
410.000000, 0.022585
408.000000, 0.022073
406.000000, 0.040994
404.000000, 0.049342
402.000000, 0.016084
400.000000, -0.016304
398.000000, -0.025856
396.000000, -0.006977
394.000000, 0.008010
392.000000, 0.022081
390.000000, 0.024054
388.000000, 0.037456
386.000000, 0.061942
384.000000, 0.010806
382.000000, -0.071103
380.000000, -0.058187
378.000000, -0.058187
376.000000, -0.058187
374.000000, -0.058187
372.000000, -0.058187
370.000000, -0.058187
368.000000, -0.058187
366.000000, -0.058187
364.000000, -0.058187
362.000000, -0.058187
360.000000, -0.058187
358.000000, -0.058187
356.000000, -0.058187
354.000000, -0.058187
352.000000, -0.058187
350.000000, -0.058187
348.000000, -0.058187
346.000000, -0.058187
344.000000, -0.058187
342.000000, -0.058187
340.000000, -0.058187
338.000000, -0.058187
336.000000, -0.058187
334.000000, -0.058187
332.000000, -0.058187
330.000000, -0.058187
328.000000, -0.058187
326.000000, -0.058187
324.000000, -0.058187
322.000000, -0.058187
320.000000, -0.058187
318.000000, -0.058187
316.000000, -0.058187
314.000000, -0.058187
312.000000, -0.058187
310.000000, -0.058187
308.000000, -0.058187
306.000000, -0.058187
304.000000, -0.058187
302.000000, -0.058187
300.000000, -0.058187
