nm, %T
900.000000, 71.562244
895.000000, 71.395367
890.000000, 71.277914
885.000000, 71.280220
880.000000, 71.299433
875.000000, 71.381294
870.000000, 71.503476
865.000000, 71.720520
860.000000, 71.590766
855.000000, 71.369593
850.000000, 71.132821
845.000000, 70.956272
840.000000, 70.915766
835.000000, 72.248413
830.000000, 73.534975
825.000000, 74.545240
820.000000, 74.930375
815.000000, 75.147722
810.000000, 76.077970
805.000000, 75.852941
800.000000, 76.253297
795.000000, 75.579728
790.000000, 74.826774
785.000000, 73.167413
780.000000, 70.484156
775.000000, 65.931491
770.000000, 59.667210
765.000000, 50.881171
760.000000, 41.110184
755.000000, 32.201247
750.000000, 25.860635
745.000000, 22.106843
740.000000, 20.024938
735.000000, 19.087255
730.000000, 18.571211
725.000000, 18.244579
720.000000, 17.974338
715.000000, 17.686489
710.000000, 17.431184
705.000000, 17.043338
700.000000, 16.633284
695.000000, 16.248612
690.000000, 15.772420
685.000000, 15.301367
680.000000, 14.827356
675.000000, 14.306427
670.000000, 13.759671
665.000000, 13.220118
660.000000, 12.633149
655.000000, 12.080773
650.000000, 11.493695
645.000000, 10.915964
640.000000, 10.322513
635.000000, 9.733182
630.000000, 9.112389
625.000000, 8.494987
620.000000, 7.884713
615.000000, 7.250680
610.000000, 6.678313
605.000000, 6.071031
600.000000, 5.496229
595.000000, 4.927278
590.000000, 4.411820
585.000000, 3.903265
580.000000, 3.417160
575.000000, 2.971839
570.000000, 2.557834
565.000000, 2.182208
560.000000, 1.857305
555.000000, 1.527673
550.000000, 1.245328
545.000000, 1.002050
540.000000, 0.812116
535.000000, 0.643625
530.000000, 0.502595
525.000000, 0.404255
520.000000, 0.313688
515.000000, 0.262710
510.000000, 0.231941
505.000000, 0.199759
500.000000, 0.174633
495.000000, 0.103895
490.000000, 0.036953
485.000000, -0.023072
480.000000, 0.008155
475.000000, 0.061518
470.000000, 0.067916
465.000000, 0.092120
460.000000, 0.121580
455.000000, 0.102950
450.000000, 0.076389
445.000000, 0.020149
440.000000, 0.048215
435.000000, 0.015052
430.000000, -0.005391
425.000000, 0.011191
420.000000, 0.050450
415.000000, 0.050548
410.000000, 0.043163
405.000000, 0.061617
400.000000, 0.054021
