nm, %T
1100.000000, 78.127472
1090.000000, 77.933795
1080.000000, 77.742655
1070.000000, 77.534624
1060.000000, 77.358188
1050.000000, 77.154858
1040.000000, 76.921611
1030.000000, 76.734032
1020.000000, 76.526549
1010.000000, 76.301867
1000.000000, 76.104422
990.000000, 75.888348
980.000000, 75.660228
970.000000, 75.461261
960.000000, 75.222285
950.000000, 75.037286
940.000000, 74.833726
930.000000, 74.595806
920.000000, 74.360318
910.000000, 74.135340
900.000000, 73.900284
890.000000, 73.696389
880.000000, 73.482720
870.000000, 73.247392
860.000000, 73.005983
850.000000, 73.154918
840.000000, 73.977147
830.000000, 73.698718
820.000000, 73.620861
810.000000, 73.085535
800.000000, 72.407853
790.000000, 70.758687
780.000000, 70.635137
770.000000, 70.327104
760.000000, 70.083097
750.000000, 69.480446
740.000000, 69.067197
730.000000, 68.640644
720.000000, 68.262682
710.000000, 67.781397
700.000000, 67.217134
690.000000, 66.505560
680.000000, 65.843872
670.000000, 65.221354
660.000000, 64.589281
650.000000, 63.850401
640.000000, 62.854643
630.000000, 61.645782
620.000000, 60.001831
610.000000, 58.025524
600.000000, 55.403627
590.000000, 52.127890
580.000000, 48.161041
570.000000, 43.359129
560.000000, 37.817695
550.000000, 32.133038
540.000000, 26.911535
530.000000, 22.358747
520.000000, 18.957324
510.000000, 16.578594
500.000000, 16.012672
490.000000, 18.117056
480.000000, 19.183195
470.000000, 16.884794
460.000000, 13.083918
450.000000, 9.896150
440.000000, 7.610188
430.000000, 5.507868
420.000000, 4.338024
410.000000, 3.619157
400.000000, 2.856934
390.000000, 1.875023
380.000000, 0.657061
370.000000, 0.208856
360.000000, -0.210213
350.000000, 0.053989
340.000000, 0.253133
330.000000, 0.474625
320.000000, 1.124585
310.000000, 2.107565
300.000000, -1.281122
