nm, %T
1100.000000, 88.497091
1098.000000, 88.389067
1096.000000, 88.288051
1094.000000, 88.102632
1092.000000, 87.966501
1090.000000, 87.848878
1088.000000, 87.643225
1086.000000, 87.501194
1084.000000, 87.358108
1082.000000, 87.141226
1080.000000, 86.950722
1078.000000, 86.803439
1076.000000, 86.548744
1074.000000, 86.343868
1072.000000, 86.150171
1070.000000, 85.905143
1068.000000, 85.688520
1066.000000, 85.468228
1064.000000, 85.193315
1062.000000, 84.985953
1060.000000, 84.705153
1058.000000, 84.420726
1056.000000, 84.178220
1054.000000, 83.877126
1052.000000, 83.620920
1050.000000, 83.354589
1048.000000, 83.037848
1046.000000, 82.735690
1044.000000, 82.463445
1042.000000, 82.118493
1040.000000, 81.816451
1038.000000, 81.520410
1036.000000, 81.215933
1034.000000, 80.911566
1032.000000, 80.610557
1030.000000, 80.265183
1028.000000, 79.973338
1026.000000, 79.663037
1024.000000, 79.324174
1022.000000, 79.014636
1020.000000, 78.690811
1018.000000, 78.342478
1016.000000, 78.037049
1014.000000, 77.672097
1012.000000, 77.361943
1010.000000, 77.047238
1008.000000, 76.716433
1006.000000, 76.391196
1004.000000, 76.063430
1002.000000, 75.757681
1000.000000, 75.466039
998.000000, 75.165865
996.000000, 74.831924
994.000000, 74.525953
992.000000, 74.229014
990.000000, 73.918232
988.000000, 73.645887
986.000000, 73.365614
984.000000, 73.063455
982.000000, 72.804347
980.000000, 72.496705
978.000000, 72.224623
976.000000, 71.951570
974.000000, 71.679512
972.000000, 71.435849
970.000000, 71.189278
968.000000, 70.939901
966.000000, 70.714709
964.000000, 70.492527
962.000000, 70.294924
960.000000, 70.089760
958.000000, 69.863327
956.000000, 69.679608
954.000000, 69.499820
952.000000, 69.321514
950.000000, 69.164284
948.000000, 69.009464
946.000000, 68.872637
944.000000, 68.736083
942.000000, 68.624264
940.000000, 68.529224
938.000000, 68.415812
936.000000, 68.324316
934.000000, 68.243934
932.000000, 68.183690
930.000000, 68.142045
928.000000, 68.089980
926.000000, 68.069441
924.000000, 68.046978
922.000000, 68.040964
920.000000, 68.057498
918.000000, 68.094863
916.000000, 68.117359
914.000000, 68.178608
912.000000, 68.247879
910.000000, 68.328068
