nm, %T
1100.000000, 91.238103
1095.000000, 91.196170
1090.000000, 91.181859
1085.000000, 91.193442
1080.000000, 91.150373
1075.000000, 91.115685
1070.000000, 91.119778
1065.000000, 91.129651
1060.000000, 91.067382
1055.000000, 91.071597
1050.000000, 91.082225
1045.000000, 91.036135
1040.000000, 91.029753
1035.000000, 91.009217
1030.000000, 90.985185
1025.000000, 90.972897
1020.000000, 90.969710
1015.000000, 90.919219
1010.000000, 90.905319
1005.000000, 90.923485
1000.000000, 90.867141
995.000000, 90.817209
990.000000, 90.825332
985.000000, 90.789459
980.000000, 90.741951
975.000000, 90.734846
970.000000, 90.710868
965.000000, 90.672560
960.000000, 90.676343
955.000000, 90.608457
950.000000, 90.579109
945.000000, 90.564411
940.000000, 90.538531
935.000000, 90.474099
930.000000, 90.446514
925.000000, 90.444595
920.000000, 90.365672
915.000000, 90.345993
910.000000, 90.291707
905.000000, 90.202461
900.000000, 90.187070
895.000000, 90.108948
890.000000, 90.095132
885.000000, 90.044121
880.000000, 89.978266
875.000000, 89.872910
870.000000, 89.777671
865.000000, 89.670224
860.000000, 89.560688
855.000000, 89.560688
850.000000, 89.560688
845.000000, 89.560688
840.000000, 89.560688
835.000000, 89.560688
830.000000, 89.560688
825.000000, 89.560688
820.000000, 89.560688
815.000000, 89.560688
810.000000, 89.560688
805.000000, 89.560688
800.000000, 89.560688
795.000000, 89.560688
790.000000, 89.560688
785.000000, 89.560688
780.000000, 89.560688
775.000000, 89.560688
770.000000, 89.560688
765.000000, 89.420071
760.000000, 89.589857
755.000000, 89.699072
750.000000, 89.806891
745.000000, 90.042485
740.000000, 90.221381
735.000000, 90.292017
730.000000, 90.530208
725.000000, 90.509221
720.000000, 90.629575
715.000000, 90.804055
710.000000, 90.901633
705.000000, 91.047334
700.000000, 91.113372
695.000000, 91.195396
690.000000, 91.183811
685.000000, 90.640495
680.000000, 87.398560
675.000000, 87.253966
670.000000, 87.189042
665.000000, 87.057005
660.000000, 86.855637
655.000000, 86.676744
650.000000, 86.597225
645.000000, 86.411374
640.000000, 86.307591
635.000000, 86.119959
630.000000, 86.096761
625.000000, 85.917360
620.000000, 85.789642
615.000000, 85.666374
610.000000, 85.571099
605.000000, 85.358195
600.000000, 85.172492
595.000000, 84.879665
590.000000, 84.712103
585.000000, 84.509149
580.000000, 84.251578
575.000000, 83.962578
570.000000, 83.711413
565.000000, 83.482003
560.000000, 83.134080
555.000000, 82.687135
550.000000, 82.260534
545.000000, 81.780511
540.000000, 81.267503
535.000000, 80.730536
530.000000, 80.088301
525.000000, 79.258828
520.000000, 78.410611
515.000000, 77.321472
510.000000, 76.016869
505.000000, 74.278434
500.000000, 71.806805
495.000000, 68.556223
490.000000, 64.729852
485.000000, 60.811011
480.000000, 57.752986
475.000000, 53.988858
470.000000, 50.479447
465.000000, 47.216430
460.000000, 44.152787
455.000000, 41.507822
450.000000, 39.439263
445.000000, 37.744705
440.000000, 37.029551
435.000000, 36.260944
430.000000, 35.087692
425.000000, 33.538721
420.000000, 31.463744
415.000000, 29.072729
410.000000, 28.893951
405.000000, 28.720821
400.000000, 28.584112
395.000000, 28.418216
390.000000, 28.129575
385.000000, 27.818987
380.000000, 27.495247
375.000000, 27.495247
370.000000, 27.495247
365.000000, 27.495247
360.000000, 27.495247
355.000000, 27.495247
350.000000, 27.495247
345.000000, 27.495247
340.000000, 27.495247
335.000000, 27.495247
330.000000, 27.495247
325.000000, 27.495247
320.000000, 27.495247
315.000000, 27.495247
310.000000, 27.495247
305.000000, 27.495247
300.000000, 27.495247
