nm, %T
900.000000, 73.614944
895.000000, 73.578042
890.000000, 73.493599
885.000000, 73.460403
880.000000, 73.343681
875.000000, 73.318325
870.000000, 73.208077
865.000000, 73.188378
860.000000, 72.893079
855.000000, 72.456523
850.000000, 71.954604
845.000000, 71.463217
840.000000, 71.058256
835.000000, 70.815616
830.000000, 71.554193
825.000000, 72.362568
820.000000, 72.669177
815.000000, 72.121051
810.000000, 72.699663
805.000000, 72.592321
800.000000, 72.530927
795.000000, 72.240946
790.000000, 72.121045
785.000000, 71.999445
780.000000, 71.885696
775.000000, 71.766973
770.000000, 71.960251
765.000000, 71.709947
760.000000, 71.500965
755.000000, 71.603840
750.000000, 71.469457
745.000000, 71.448803
740.000000, 71.298014
735.000000, 71.190825
730.000000, 71.005382
725.000000, 70.795792
720.000000, 70.895346
715.000000, 70.660411
710.000000, 70.684022
705.000000, 70.448984
700.000000, 70.286704
695.000000, 70.188450
690.000000, 70.088970
685.000000, 69.954001
680.000000, 69.648826
675.000000, 69.577706
670.000000, 69.400505
665.000000, 69.145827
660.000000, 68.966259
655.000000, 68.811343
650.000000, 68.523252
645.000000, 68.213554
640.000000, 68.016558
635.000000, 67.748866
630.000000, 67.318281
625.000000, 66.886370
620.000000, 66.260506
615.000000, 65.454551
610.000000, 64.212982
605.000000, 62.331561
600.000000, 59.338939
595.000000, 54.821130
590.000000, 48.423439
585.000000, 39.933893
580.000000, 30.094708
575.000000, 20.559104
570.000000, 13.382508
565.000000, 9.398814
560.000000, 7.825414
555.000000, 7.467329
550.000000, 7.533804
545.000000, 7.649014
540.000000, 7.678275
535.000000, 7.605002
530.000000, 7.441591
525.000000, 7.221690
520.000000, 6.951026
515.000000, 6.677517
510.000000, 6.374176
505.000000, 6.042034
500.000000, 5.659936
495.000000, 5.210901
490.000000, 4.716669
485.000000, 4.239235
480.000000, 3.962268
475.000000, 3.693632
470.000000, 3.381034
465.000000, 3.081217
460.000000, 2.819450
455.000000, 2.523444
450.000000, 2.193794
445.000000, 1.860206
440.000000, 1.699006
435.000000, 1.498890
430.000000, 1.338764
425.000000, 1.226088
420.000000, 1.110000
415.000000, 0.991032
410.000000, 0.919760
405.000000, 0.839829
400.000000, 0.779936
