nm, %T
1100.000000, 86.704716
1098.000000, 86.840690
1096.000000, 87.044112
1094.000000, 87.135105
1092.000000, 87.306394
1090.000000, 87.473597
1088.000000, 87.559985
1086.000000, 87.723185
1084.000000, 87.867204
1082.000000, 87.945204
1080.000000, 88.082485
1078.000000, 88.232586
1076.000000, 88.302393
1074.000000, 88.420524
1072.000000, 88.546494
1070.000000, 88.605723
1068.000000, 88.688439
1066.000000, 88.782310
1064.000000, 88.826277
1062.000000, 88.911538
1060.000000, 88.988815
1058.000000, 88.978681
1056.000000, 89.046868
1054.000000, 89.056836
1052.000000, 89.100916
1050.000000, 89.118554
1048.000000, 89.112110
1046.000000, 89.089573
1044.000000, 89.101364
1042.000000, 89.032208
1040.000000, 89.018106
1038.000000, 88.995337
1036.000000, 88.942135
1034.000000, 88.888266
1032.000000, 88.843672
1030.000000, 88.745382
1028.000000, 88.681966
1026.000000, 88.592000
1024.000000, 88.493341
1022.000000, 88.371278
1020.000000, 88.241096
1018.000000, 88.114286
1016.000000, 87.986917
1014.000000, 87.817082
1012.000000, 87.668375
1010.000000, 87.493890
1008.000000, 87.313896
1006.000000, 87.138495
1004.000000, 86.926880
1002.000000, 86.704172
1000.000000, 86.521161
998.000000, 86.311198
996.000000, 86.057191
994.000000, 85.827031
992.000000, 85.576980
990.000000, 85.317418
988.000000, 85.059758
986.000000, 84.781309
984.000000, 84.505696
982.000000, 84.243227
980.000000, 83.961265
978.000000, 83.660085
976.000000, 83.353125
974.000000, 83.034384
972.000000, 82.736424
970.000000, 82.416760
968.000000, 82.083478
966.000000, 81.774966
964.000000, 81.445643
962.000000, 81.109832
960.000000, 80.782290
958.000000, 80.416747
956.000000, 80.074979
954.000000, 79.766056
952.000000, 79.396544
950.000000, 79.069160
948.000000, 78.731137
946.000000, 78.363666
944.000000, 78.021138
942.000000, 77.682669
940.000000, 77.356685
938.000000, 77.002746
936.000000, 76.655443
934.000000, 76.321783
932.000000, 75.993582
930.000000, 75.665365
928.000000, 75.336652
926.000000, 74.988421
924.000000, 74.666076
922.000000, 74.362127
920.000000, 74.033412
918.000000, 73.757688
916.000000, 73.477633
914.000000, 73.188281
912.000000, 72.885619
910.000000, 72.607337
908.000000, 72.332391
906.000000, 72.078689
904.000000, 71.799724
902.000000, 71.536016
900.000000, 71.305586
898.000000, 71.080352
896.000000, 70.828905
894.000000, 70.615777
892.000000, 70.447186
890.000000, 70.235053
888.000000, 70.040577
886.000000, 69.882598
884.000000, 69.689977
882.000000, 69.534237
880.000000, 69.400455
878.000000, 69.260475
876.000000, 69.146465
874.000000, 69.054120
872.000000, 68.968362
870.000000, 68.895155
868.000000, 68.835836
866.000000, 68.800126
864.000000, 68.772487
862.000000, 68.748242
860.000000, 68.724969
858.000000, 68.724969
856.000000, 68.724969
854.000000, 68.724969
852.000000, 68.724969
850.000000, 68.724969
848.000000, 68.724969
846.000000, 68.724969
844.000000, 68.724969
842.000000, 68.724969
840.000000, 68.724969
838.000000, 68.724969
836.000000, 68.724969
834.000000, 68.724969
832.000000, 68.724969
830.000000, 68.724969
828.000000, 68.724969
826.000000, 68.724969
824.000000, 68.724969
822.000000, 68.724969
820.000000, 68.724969
818.000000, 68.724969
816.000000, 68.724969
814.000000, 70.252645
812.000000, 72.088128
810.000000, 72.420468
808.000000, 72.937872
806.000000, 73.246424
804.000000, 73.572393
802.000000, 73.949444
800.000000, 74.344251
798.000000, 74.732403
796.000000, 75.133987
794.000000, 75.629782
792.000000, 75.851389
790.000000, 76.080446
788.000000, 76.343288
786.000000, 76.531227
784.000000, 76.533913
782.000000, 76.461911
780.000000, 76.221601
778.000000, 75.597088
776.000000, 74.931776
774.000000, 74.133081
772.000000, 72.842907
770.000000, 71.242058
768.000000, 69.539717
766.000000, 67.693115
764.000000, 65.469992
762.000000, 63.027380
760.000000, 60.618359
758.000000, 58.410443
756.000000, 56.298997
754.000000, 54.150909
752.000000, 52.126336
750.000000, 50.301603
748.000000, 48.597701
746.000000, 47.104601
744.000000, 45.807536
742.000000, 44.576622
740.000000, 43.491538
738.000000, 42.452727
736.000000, 41.546499
734.000000, 40.733429
732.000000, 39.975090
730.000000, 39.289113
728.000000, 38.646232
726.000000, 38.026353
724.000000, 37.420716
722.000000, 36.826702
720.000000, 36.290944
718.000000, 35.847238
716.000000, 35.310597
714.000000, 34.807454
712.000000, 34.322423
710.000000, 33.781850
708.000000, 33.291706
706.000000, 32.805339
704.000000, 32.326663
702.000000, 31.897484
700.000000, 31.435042
698.000000, 30.971552
696.000000, 30.493194
694.000000, 30.011163
692.000000, 29.579231
690.000000, 29.122552
688.000000, 28.688849
686.000000, 28.283478
684.000000, 27.863082
682.000000, 27.424832
680.000000, 27.017995
678.000000, 26.642455
676.000000, 26.243188
674.000000, 25.847458
672.000000, 25.469369
670.000000, 25.085673
668.000000, 24.680351
666.000000, 24.289796
664.000000, 23.919139
662.000000, 23.545922
660.000000, 23.189763
658.000000, 22.784391
656.000000, 22.377343
654.000000, 22.007459
652.000000, 21.615744
650.000000, 21.206959
648.000000, 20.854197
646.000000, 20.518244
644.000000, 20.160100
642.000000, 19.802066
640.000000, 19.409378
638.000000, 18.998947
636.000000, 18.574286
634.000000, 18.138956
632.000000, 17.686554
630.000000, 17.254569
628.000000, 16.850974
626.000000, 16.425830
624.000000, 16.026332
622.000000, 15.660124
620.000000, 15.290964
618.000000, 14.915935
616.000000, 14.520583
614.000000, 14.081607
612.000000, 13.611298
610.000000, 13.088654
608.000000, 12.549217
606.000000, 12.024717
