nm, %T
1200.000000, 80.269892
1198.000000, 80.192458
1196.000000, 80.118388
1194.000000, 80.059527
1192.000000, 79.975712
1190.000000, 79.912442
1188.000000, 79.839864
1186.000000, 79.760293
1184.000000, 79.679006
1182.000000, 79.598058
1180.000000, 79.542954
1178.000000, 79.472864
1176.000000, 79.400482
1174.000000, 79.312721
1172.000000, 79.223321
1170.000000, 79.154498
1168.000000, 79.110690
1166.000000, 79.030562
1164.000000, 78.979407
1162.000000, 78.867460
1160.000000, 78.825150
1158.000000, 78.761071
1156.000000, 78.671768
1154.000000, 78.627741
1152.000000, 78.537672
1150.000000, 78.477442
1148.000000, 78.416026
1146.000000, 78.360686
1144.000000, 78.311337
1142.000000, 78.254503
1140.000000, 78.158411
1138.000000, 78.103426
1136.000000, 78.055753
1134.000000, 77.993190
1132.000000, 77.935197
1130.000000, 77.868715
1128.000000, 77.867399
1126.000000, 77.806052
1124.000000, 77.738771
1122.000000, 77.694498
1120.000000, 77.607589
1118.000000, 77.569080
1116.000000, 77.508901
1114.000000, 77.459493
1112.000000, 77.421104
1110.000000, 77.392940
1108.000000, 77.347003
1106.000000, 77.287330
1104.000000, 77.231224
1102.000000, 77.185609
1100.000000, 77.129630
1098.000000, 77.123188
1096.000000, 77.088483
1094.000000, 77.022015
1092.000000, 76.983831
1090.000000, 76.944099
1088.000000, 76.909002
1086.000000, 76.874267
1084.000000, 76.836042
1082.000000, 76.787669
1080.000000, 76.777308
1078.000000, 76.751642
1076.000000, 76.718060
1074.000000, 76.682226
1072.000000, 76.651896
1070.000000, 76.647018
1068.000000, 76.624756
1066.000000, 76.610532
1064.000000, 76.585137
1062.000000, 76.565695
1060.000000, 76.537529
1058.000000, 76.548161
1056.000000, 76.526657
1054.000000, 76.517043
1052.000000, 76.499184
1050.000000, 76.493845
1048.000000, 76.475650
1046.000000, 76.466666
1044.000000, 76.465095
1042.000000, 76.472658
1040.000000, 76.464544
1038.000000, 76.498702
1036.000000, 76.480698
1034.000000, 76.494499
1032.000000, 76.498575
1030.000000, 76.500059
1028.000000, 76.519318
1026.000000, 76.533105
1024.000000, 76.538215
1022.000000, 76.546344
1020.000000, 76.570509
1018.000000, 76.614270
1016.000000, 76.626691
1014.000000, 76.643394
1012.000000, 76.679358
1010.000000, 76.698058
1008.000000, 76.713276
1006.000000, 76.740512
1004.000000, 76.780279
1002.000000, 76.815723
1000.000000, 76.843085
998.000000, 76.885357
996.000000, 76.931870
994.000000, 76.976584
992.000000, 77.029691
990.000000, 77.087745
988.000000, 77.112872
986.000000, 77.157897
984.000000, 77.228055
982.000000, 77.289854
980.000000, 77.347832
978.000000, 77.409961
976.000000, 77.475055
974.000000, 77.538370
972.000000, 77.605947
970.000000, 77.667097
968.000000, 77.729136
966.000000, 77.800020
964.000000, 77.874110
962.000000, 77.944530
960.000000, 78.010383
958.000000, 78.098877
956.000000, 78.192108
954.000000, 78.263793
952.000000, 78.349789
950.000000, 78.443442
948.000000, 78.532659
946.000000, 78.617019
944.000000, 78.706075
942.000000, 78.809447
940.000000, 78.901422
938.000000, 79.006652
936.000000, 79.105984
934.000000, 79.190201
932.000000, 79.298911
930.000000, 79.409333
928.000000, 79.515146
926.000000, 79.616885
924.000000, 79.719494
922.000000, 79.834780
920.000000, 79.957708
918.000000, 80.074121
916.000000, 80.189444
914.000000, 80.292112
912.000000, 80.392812
910.000000, 80.510554
908.000000, 80.620550
906.000000, 80.723409
904.000000, 80.855631
902.000000, 80.962147
900.000000, 81.071262
898.000000, 81.213933
