nm, %T
1100.000000, 86.756387
1095.000000, 86.685527
1090.000000, 86.663900
1085.000000, 86.622195
1080.000000, 86.584202
1075.000000, 86.526233
1070.000000, 86.524122
1065.000000, 86.476768
1060.000000, 86.379582
1055.000000, 86.363934
1050.000000, 86.329613
1045.000000, 86.232659
1040.000000, 86.214907
1035.000000, 86.175803
1030.000000, 86.117782
1025.000000, 86.082131
1020.000000, 86.045056
1015.000000, 85.969316
1010.000000, 85.927776
1005.000000, 85.904554
1000.000000, 85.845475
995.000000, 85.765249
990.000000, 85.714751
985.000000, 85.654048
980.000000, 85.603987
975.000000, 85.539469
970.000000, 85.508777
965.000000, 85.440835
960.000000, 85.414793
955.000000, 85.349645
950.000000, 85.307538
945.000000, 85.253942
940.000000, 85.195183
935.000000, 85.123685
930.000000, 85.089144
925.000000, 85.078896
920.000000, 85.014377
915.000000, 84.985847
910.000000, 84.950504
905.000000, 84.904467
900.000000, 84.867967
895.000000, 84.818763
890.000000, 84.811737
885.000000, 84.804382
880.000000, 84.767864
875.000000, 84.742139
870.000000, 84.751675
865.000000, 84.704565
860.000000, 84.660235
855.000000, 84.660235
850.000000, 84.660235
845.000000, 84.660235
840.000000, 84.660235
835.000000, 84.660235
830.000000, 84.660235
825.000000, 84.660235
820.000000, 84.660235
815.000000, 84.660235
810.000000, 84.660235
805.000000, 84.660235
800.000000, 84.660235
795.000000, 84.660235
790.000000, 84.660235
785.000000, 84.660235
780.000000, 84.660235
775.000000, 84.660235
770.000000, 84.660235
765.000000, 84.527313
760.000000, 84.697103
755.000000, 84.839162
750.000000, 84.940984
745.000000, 85.163349
740.000000, 85.332270
735.000000, 85.398970
730.000000, 85.624021
725.000000, 85.603249
720.000000, 85.717433
715.000000, 85.880775
710.000000, 85.970473
705.000000, 86.104701
700.000000, 86.162562
695.000000, 86.237405
690.000000, 86.211647
685.000000, 85.281857
680.000000, 80.617383
675.000000, 80.489930
670.000000, 80.301807
665.000000, 80.098169
660.000000, 79.895087
655.000000, 79.730504
650.000000, 79.557066
645.000000, 79.443331
640.000000, 79.303756
635.000000, 79.131783
630.000000, 78.999572
625.000000, 78.789027
620.000000, 78.675109
615.000000, 78.410090
610.000000, 78.134607
605.000000, 77.741283
600.000000, 77.295974
595.000000, 76.675455
590.000000, 76.129378
585.000000, 75.425737
580.000000, 74.382927
575.000000, 73.098514
570.000000, 71.680443
565.000000, 69.928505
560.000000, 67.749393
555.000000, 64.661399
550.000000, 61.367834
545.000000, 57.780585
540.000000, 53.934878
535.000000, 49.974340
530.000000, 46.028097
525.000000, 42.396134
520.000000, 39.333572
515.000000, 36.905042
510.000000, 35.141608
505.000000, 33.650489
500.000000, 31.966746
495.000000, 29.978340
490.000000, 27.901446
485.000000, 27.090772
480.000000, 28.663655
475.000000, 28.991507
470.000000, 29.261924
465.000000, 29.166896
460.000000, 28.432144
455.000000, 27.081712
450.000000, 25.484719
445.000000, 23.593136
440.000000, 22.818022
435.000000, 21.791208
430.000000, 20.618883
425.000000, 19.619398
420.000000, 18.611658
415.000000, 17.692640
410.000000, 17.477007
405.000000, 17.267877
400.000000, 17.075893
395.000000, 16.866237
390.000000, 16.545691
385.000000, 16.174954
380.000000, 15.765195
375.000000, 15.765195
370.000000, 15.765195
365.000000, 15.765195
360.000000, 15.765195
355.000000, 15.765195
350.000000, 15.765195
345.000000, 15.765195
340.000000, 15.765195
335.000000, 15.765195
330.000000, 15.765195
325.000000, 15.765195
320.000000, 15.765195
315.000000, 15.765195
310.000000, 15.765195
305.000000, 15.765195
300.000000, 15.765195
