nm, %T
900.000000, 76.365827
895.000000, 76.294686
890.000000, 76.230981
885.000000, 76.216168
880.000000, 76.134868
875.000000, 76.093135
870.000000, 76.033665
865.000000, 75.991796
860.000000, 75.759121
855.000000, 75.417234
850.000000, 75.024839
845.000000, 74.640642
840.000000, 74.323348
835.000000, 74.131662
830.000000, 74.680030
825.000000, 75.325214
820.000000, 75.348558
815.000000, 75.194592
810.000000, 75.466470
805.000000, 75.369050
800.000000, 75.212622
795.000000, 75.121712
790.000000, 74.832143
785.000000, 74.493526
780.000000, 74.377452
775.000000, 74.078675
770.000000, 74.199221
765.000000, 73.908284
760.000000, 73.585856
755.000000, 73.338212
750.000000, 72.874447
745.000000, 72.191039
740.000000, 71.378649
735.000000, 69.925109
730.000000, 67.861462
725.000000, 64.499643
720.000000, 59.317443
715.000000, 51.801864
710.000000, 42.646287
705.000000, 33.336488
700.000000, 25.729102
695.000000, 20.771373
690.000000, 18.091237
685.000000, 16.755732
680.000000, 16.126419
675.000000, 15.838441
670.000000, 15.624582
665.000000, 15.410564
660.000000, 15.147503
655.000000, 14.888105
650.000000, 14.565494
645.000000, 14.176412
640.000000, 13.784884
635.000000, 13.343036
630.000000, 12.881854
625.000000, 12.369579
620.000000, 11.849641
615.000000, 11.328435
610.000000, 10.810345
605.000000, 10.254611
600.000000, 9.699792
595.000000, 9.148604
590.000000, 8.582834
585.000000, 8.021209
580.000000, 7.464650
575.000000, 6.907012
570.000000, 6.368668
565.000000, 5.852049
560.000000, 5.363666
555.000000, 4.848957
550.000000, 4.370892
545.000000, 3.924824
540.000000, 3.515770
535.000000, 3.137289
530.000000, 2.783455
525.000000, 2.476052
520.000000, 2.185914
515.000000, 1.935050
510.000000, 1.727702
505.000000, 1.527777
500.000000, 1.313123
495.000000, 1.109646
490.000000, 0.890845
485.000000, 0.705637
480.000000, 0.695494
475.000000, 0.685560
470.000000, 0.654518
465.000000, 0.631896
460.000000, 0.618896
455.000000, 0.586845
450.000000, 0.520261
445.000000, 0.416918
440.000000, 0.413690
435.000000, 0.375485
430.000000, 0.338124
425.000000, 0.292584
420.000000, 0.258352
415.000000, 0.255488
410.000000, 0.243097
405.000000, 0.233026
400.000000, 0.250737
