nm, %T
1100.000000, 89.741626
1095.000000, 89.695638
1090.000000, 89.707073
1085.000000, 89.662894
1080.000000, 89.668327
1075.000000, 89.603365
1070.000000, 89.623569
1065.000000, 89.584761
1060.000000, 89.544008
1055.000000, 89.524059
1050.000000, 89.499534
1045.000000, 89.438476
1040.000000, 89.452295
1035.000000, 89.419099
1030.000000, 89.407568
1025.000000, 89.393773
1020.000000, 89.356821
1015.000000, 89.327223
1010.000000, 89.319152
1005.000000, 89.286311
1000.000000, 89.251070
995.000000, 89.202075
990.000000, 89.170800
985.000000, 89.124820
980.000000, 89.100624
975.000000, 89.067710
970.000000, 89.020310
965.000000, 88.976603
960.000000, 88.965197
955.000000, 88.923611
950.000000, 88.895948
945.000000, 88.860679
940.000000, 88.819811
935.000000, 88.759254
930.000000, 88.706627
925.000000, 88.700827
920.000000, 88.644754
915.000000, 88.620590
910.000000, 88.580453
905.000000, 88.536663
900.000000, 88.476696
895.000000, 88.395650
890.000000, 88.371124
885.000000, 88.323217
880.000000, 88.311256
875.000000, 88.231940
870.000000, 88.195398
865.000000, 88.116429
860.000000, 88.029808
855.000000, 88.029808
850.000000, 88.029808
845.000000, 88.029808
840.000000, 88.029808
835.000000, 88.029808
830.000000, 88.029808
825.000000, 88.029808
820.000000, 88.029808
815.000000, 88.029808
810.000000, 88.029808
805.000000, 88.029808
800.000000, 88.029808
795.000000, 88.029808
790.000000, 88.029808
785.000000, 88.029808
780.000000, 88.029808
775.000000, 88.029808
770.000000, 88.029808
765.000000, 87.891595
760.000000, 88.061382
755.000000, 88.180858
750.000000, 88.286804
745.000000, 88.518265
740.000000, 88.694044
735.000000, 88.763451
730.000000, 88.997537
725.000000, 88.976617
720.000000, 89.095044
715.000000, 89.266045
710.000000, 89.361161
705.000000, 89.503278
700.000000, 89.566761
695.000000, 89.646542
690.000000, 89.630529
685.000000, 88.933309
680.000000, 85.150804
675.000000, 84.937224
670.000000, 84.840574
665.000000, 84.679571
660.000000, 84.609177
655.000000, 84.492108
650.000000, 84.316071
645.000000, 84.120688
640.000000, 83.928151
635.000000, 83.854433
630.000000, 83.766841
625.000000, 83.668807
620.000000, 83.583876
615.000000, 83.389724
610.000000, 83.302878
605.000000, 82.996570
600.000000, 82.810837
595.000000, 82.438962
590.000000, 82.191577
585.000000, 81.835125
580.000000, 81.406422
575.000000, 80.984220
570.000000, 80.450060
565.000000, 79.821700
560.000000, 78.920950
555.000000, 77.571228
550.000000, 76.044814
545.000000, 74.210603
540.000000, 72.083180
535.000000, 69.610427
530.000000, 66.795174
525.000000, 63.726138
520.000000, 60.655597
515.000000, 57.668708
510.000000, 54.880866
505.000000, 52.164568
500.000000, 49.216216
495.000000, 46.053982
490.000000, 43.049085
485.000000, 41.231313
480.000000, 41.549194
475.000000, 41.205356
470.000000, 41.022102
465.000000, 40.737642
460.000000, 40.002514
455.000000, 38.746069
450.000000, 37.294420
445.000000, 35.635213
440.000000, 34.686138
435.000000, 33.493881
430.000000, 32.214820
425.000000, 30.769998
420.000000, 29.347756
415.000000, 27.872800
410.000000, 27.690136
405.000000, 27.513209
400.000000, 27.370672
395.000000, 27.200163
390.000000, 26.908157
385.000000, 26.591227
380.000000, 26.258417
375.000000, 26.258417
370.000000, 26.258417
365.000000, 26.258417
360.000000, 26.258417
355.000000, 26.258417
350.000000, 26.258417
345.000000, 26.258417
340.000000, 26.258417
335.000000, 26.258417
330.000000, 26.258417
325.000000, 26.258417
320.000000, 26.258417
315.000000, 26.258417
310.000000, 26.258417
305.000000, 26.258417
300.000000, 26.258417
