nm, %T
1100.000000, 70.903010
1095.000000, 70.876664
1090.000000, 70.918005
1085.000000, 70.899801
1080.000000, 70.941822
1075.000000, 70.949677
1070.000000, 70.929936
1065.000000, 70.959461
1060.000000, 70.949130
1055.000000, 70.962913
1050.000000, 70.964836
1045.000000, 70.936777
1040.000000, 70.945107
1035.000000, 70.937649
1030.000000, 70.926514
1025.000000, 70.913162
1020.000000, 70.903495
1015.000000, 70.872892
1010.000000, 70.880737
1005.000000, 70.837886
1000.000000, 70.812873
995.000000, 70.780068
990.000000, 70.722668
985.000000, 70.687415
980.000000, 70.632580
975.000000, 70.601377
970.000000, 70.558588
965.000000, 70.467161
960.000000, 70.401173
955.000000, 70.344004
950.000000, 70.271507
945.000000, 70.157295
940.000000, 70.072606
935.000000, 69.987171
930.000000, 69.877568
925.000000, 69.760427
920.000000, 69.640503
915.000000, 69.476633
910.000000, 69.299230
905.000000, 69.037430
900.000000, 68.716392
895.000000, 68.275658
890.000000, 67.656517
885.000000, 66.910137
880.000000, 65.852099
875.000000, 64.497610
870.000000, 62.736259
865.000000, 60.573643
860.000000, 57.841952
855.000000, 55.667658
850.000000, 56.306772
845.000000, 51.997468
840.000000, 48.365266
835.000000, 44.422315
830.000000, 40.121534
825.000000, 35.807417
820.000000, 31.866897
815.000000, 28.349223
810.000000, 25.483744
805.000000, 23.211006
800.000000, 21.448781
795.000000, 20.067084
790.000000, 18.926090
785.000000, 18.030824
780.000000, 17.285153
775.000000, 16.619656
770.000000, 16.018970
765.000000, 15.436834
760.000000, 14.907627
755.000000, 14.432655
750.000000, 13.944214
745.000000, 13.456461
740.000000, 13.013457
735.000000, 12.520407
730.000000, 12.051783
725.000000, 11.601394
720.000000, 11.125566
715.000000, 10.655237
710.000000, 10.171155
705.000000, 9.714184
700.000000, 9.215904
695.000000, 8.729431
690.000000, 8.260810
685.000000, 7.775884
680.000000, 7.266189
675.000000, 6.771910
670.000000, 6.309216
665.000000, 5.843978
660.000000, 5.377055
655.000000, 4.904247
650.000000, 4.458133
645.000000, 4.027009
640.000000, 3.609239
635.000000, 3.201402
630.000000, 2.818275
625.000000, 2.463944
620.000000, 2.126785
615.000000, 1.819473
610.000000, 1.537836
605.000000, 1.276206
600.000000, 1.048325
595.000000, 0.844644
590.000000, 0.674407
585.000000, 0.531976
580.000000, 0.402524
575.000000, 0.300643
570.000000, 0.221831
565.000000, 0.164689
560.000000, 0.116318
555.000000, 0.075725
550.000000, 0.048069
545.000000, 0.034027
540.000000, 0.025519
535.000000, 0.013632
530.000000, 0.008507
525.000000, 0.006865
520.000000, 0.005533
515.000000, 0.005535
510.000000, 0.000103
505.000000, -0.004308
500.000000, -0.000410
495.000000, 0.002975
490.000000, 0.009950
485.000000, 0.004718
480.000000, 0.005531
475.000000, 0.001535
470.000000, -0.002658
465.000000, -0.004908
460.000000, -0.006650
455.000000, 0.002762
450.000000, -0.007774
445.000000, -0.012064
440.000000, 0.001943
435.000000, 0.002966
430.000000, 0.008385
425.000000, -0.004805
420.000000, -0.011564
415.000000, -0.002250
410.000000, 0.002764
405.000000, 0.002868
400.000000, -0.007896
395.000000, 0.009443
390.000000, 0.008019
385.000000, -0.017293
380.000000, -0.001236
375.000000, -0.014232
370.000000, 0.065039
365.000000, 0.006508
360.000000, 0.016252
355.000000, -0.040978
350.000000, -0.073447
345.000000, 0.025680
340.000000, -0.048990
335.000000, -0.038503
330.000000, -0.119157
325.000000, 0.094732
320.000000, -0.021621
315.000000, -0.041109
310.000000, -0.027772
305.000000, -0.237103
300.000000, -0.005769
