nm, %T
1100.000000, 78.639610
1090.000000, 78.415012
1080.000000, 78.152056
1070.000000, 77.930527
1060.000000, 77.713763
1050.000000, 77.447548
1040.000000, 77.205237
1030.000000, 76.967899
1020.000000, 76.693072
1010.000000, 76.452166
1000.000000, 76.227681
990.000000, 75.916791
980.000000, 75.655686
970.000000, 75.418611
960.000000, 75.081116
950.000000, 74.845897
940.000000, 74.595435
930.000000, 74.273333
920.000000, 74.008582
910.000000, 73.704266
900.000000, 73.367054
890.000000, 73.102124
880.000000, 72.775465
870.000000, 72.457813
860.000000, 72.158433
850.000000, 72.236389
840.000000, 73.181634
830.000000, 72.938295
820.000000, 72.696949
810.000000, 72.448426
800.000000, 71.490769
790.000000, 69.846736
780.000000, 69.713416
770.000000, 69.221092
760.000000, 69.062483
750.000000, 68.546897
740.000000, 68.062665
730.000000, 67.658971
720.000000, 67.234819
710.000000, 66.710447
700.000000, 66.091603
690.000000, 65.457762
680.000000, 64.732713
670.000000, 64.150802
660.000000, 63.557350
650.000000, 62.836327
640.000000, 61.932003
630.000000, 60.817240
620.000000, 59.372406
610.000000, 57.372644
600.000000, 54.922559
590.000000, 51.624587
580.000000, 47.494101
570.000000, 42.529288
560.000000, 36.652668
550.000000, 30.419659
540.000000, 24.637842
530.000000, 19.536659
520.000000, 15.612203
510.000000, 12.921695
500.000000, 12.457371
490.000000, 15.791605
480.000000, 19.063923
470.000000, 17.984007
460.000000, 13.957549
450.000000, 10.206051
440.000000, 7.728624
430.000000, 5.784874
420.000000, 4.852596
410.000000, 4.370713
400.000000, 3.769629
390.000000, 2.887075
380.000000, 1.704369
370.000000, 1.244572
360.000000, 0.828740
350.000000, 1.138682
340.000000, 1.444134
330.000000, 1.627405
320.000000, 2.049712
310.000000, 2.918030
300.000000, -0.484963
