nm, %R
1100.000000, 23.037992
1098.000000, 22.924196
1096.000000, 22.808678
1094.000000, 22.713593
1092.000000, 22.609956
1090.000000, 22.462186
1088.000000, 22.348284
1086.000000, 22.211617
1084.000000, 22.116912
1082.000000, 21.979043
1080.000000, 21.847903
1078.000000, 21.728564
1076.000000, 21.600440
1074.000000, 21.466699
1072.000000, 21.342203
1070.000000, 21.196912
1068.000000, 21.050921
1066.000000, 20.905985
1064.000000, 20.762629
1062.000000, 20.621547
1060.000000, 20.481831
1058.000000, 20.329907
1056.000000, 20.174520
1054.000000, 20.025742
1052.000000, 19.872751
1050.000000, 19.712824
1048.000000, 19.562053
1046.000000, 19.407350
1044.000000, 19.243000
1042.000000, 19.093408
1040.000000, 18.940349
1038.000000, 18.774635
1036.000000, 18.625813
1034.000000, 18.479912
1032.000000, 18.314052
1030.000000, 18.147997
1028.000000, 17.991988
1026.000000, 17.835451
1024.000000, 17.696385
1022.000000, 17.544992
1020.000000, 17.392056
1018.000000, 17.233811
1016.000000, 17.084739
1014.000000, 16.930137
1012.000000, 16.778594
1010.000000, 16.619676
1008.000000, 16.463554
1006.000000, 16.304271
1004.000000, 16.162257
1002.000000, 16.014435
1000.000000, 15.872233
998.000000, 15.727908
996.000000, 15.590039
994.000000, 15.460068
992.000000, 15.321589
990.000000, 15.178482
988.000000, 15.064827
986.000000, 14.942827
984.000000, 14.818381
982.000000, 14.680000
980.000000, 14.566471
978.000000, 14.459638
976.000000, 14.358795
974.000000, 14.254539
972.000000, 14.151516
970.000000, 14.056972
968.000000, 13.973650
966.000000, 13.887839
964.000000, 13.808660
962.000000, 13.734885
960.000000, 13.663611
958.000000, 13.591968
956.000000, 13.533961
954.000000, 13.477817
952.000000, 13.433902
950.000000, 13.391656
948.000000, 13.353052
946.000000, 13.323757
944.000000, 13.312179
942.000000, 13.302440
940.000000, 13.294120
938.000000, 13.292393
936.000000, 13.300671
934.000000, 13.305062
932.000000, 13.327045
930.000000, 13.362490
928.000000, 13.393453
926.000000, 13.428042
924.000000, 13.485427
922.000000, 13.544231
920.000000, 13.607461
918.000000, 13.685477
916.000000, 13.769306
914.000000, 13.843076
912.000000, 13.937560
910.000000, 14.042695
908.000000, 14.153195
906.000000, 14.262870
904.000000, 14.377790
902.000000, 14.515215
900.000000, 14.646205
898.000000, 14.777192
896.000000, 14.931470
894.000000, 15.097226
892.000000, 15.271583
890.000000, 15.443702
888.000000, 15.608448
886.000000, 15.793006
884.000000, 15.986306
882.000000, 16.189099
880.000000, 16.383509
878.000000, 16.574426
876.000000, 16.790516
