nm, %R
1100.000000, 17.447263
1090.000000, 17.486949
1080.000000, 17.520336
1070.000000, 17.579172
1060.000000, 17.650886
1050.000000, 17.758782
1040.000000, 17.883939
1030.000000, 18.013255
1020.000000, 18.178972
1010.000000, 18.370566
1000.000000, 18.586069
990.000000, 18.840872
980.000000, 19.121748
970.000000, 19.439384
960.000000, 19.807058
950.000000, 20.205536
940.000000, 20.673257
930.000000, 21.170633
920.000000, 21.697064
910.000000, 22.300201
900.000000, 22.975986
890.000000, 23.640740
880.000000, 24.437042
870.000000, 25.198538
860.000000, 25.956560
850.000000, 26.521857
840.000000, 26.531013
830.000000, 22.110827
820.000000, 25.971581
810.000000, 27.776221
800.000000, 28.961021
790.000000, 29.370682
780.000000, 30.276864
770.000000, 30.431762
760.000000, 30.424336
750.000000, 30.262248
740.000000, 30.197574
730.000000, 30.082001
720.000000, 29.697424
710.000000, 29.323593
700.000000, 28.838082
690.000000, 28.105684
680.000000, 27.029587
670.000000, 26.082779
660.000000, 25.084588
650.000000, 23.548305
640.000000, 21.966963
630.000000, 21.265550
620.000000, 16.828831
610.000000, 14.426462
600.000000, 13.468047
590.000000, 11.974530
580.000000, 11.200643
570.000000, 11.230712
560.000000, 12.012650
550.000000, 13.591946
540.000000, 15.586557
530.000000, 17.852124
520.000000, 20.286778
510.000000, 22.384193
500.000000, 23.651052
490.000000, 24.435182
480.000000, 23.991011
470.000000, 22.561961
460.000000, 21.522848
450.000000, 21.285822
440.000000, 21.279496
430.000000, 20.912425
420.000000, 20.844804
410.000000, 20.752134
400.000000, 20.799544
390.000000, 21.033280
380.000000, 21.289766
370.000000, 21.932066
360.000000, 21.164408
350.000000, 23.678081
340.000000, 23.678081
330.000000, 23.678081
320.000000, 23.678081
310.000000, 23.678081
300.000000, 23.678081
