nm, %R
900.000000, 19.203269
895.000000, 19.293892
890.000000, 19.356846
885.000000, 19.400990
880.000000, 19.434002
875.000000, 19.505812
870.000000, 19.554273
865.000000, 19.624699
860.000000, 19.353284
855.000000, 18.944295
850.000000, 18.459768
845.000000, 17.961737
840.000000, 17.512236
835.000000, 17.173300
830.000000, 17.006963
825.000000, 18.793670
820.000000, 19.531222
815.000000, 19.733201
810.000000, 19.806456
805.000000, 20.310811
800.000000, 20.005072
795.000000, 19.914676
790.000000, 19.976191
785.000000, 20.113765
780.000000, 20.097863
775.000000, 20.070728
770.000000, 20.189954
765.000000, 20.187443
760.000000, 20.164137
755.000000, 20.198591
750.000000, 20.195552
745.000000, 20.272928
740.000000, 20.354500
735.000000, 20.420190
730.000000, 20.404915
725.000000, 20.460017
720.000000, 20.408050
715.000000, 20.388405
710.000000, 20.464998
705.000000, 20.406029
700.000000, 20.358393
695.000000, 20.204513
690.000000, 20.004299
685.000000, 19.489332
680.000000, 18.760170
675.000000, 17.799544
670.000000, 16.665816
665.000000, 15.533028
660.000000, 14.452508
655.000000, 13.450312
650.000000, 12.611027
645.000000, 11.780874
640.000000, 11.041570
635.000000, 10.384194
630.000000, 9.917327
625.000000, 9.602229
620.000000, 9.491968
615.000000, 9.437883
610.000000, 9.428654
605.000000, 9.446035
600.000000, 9.462910
595.000000, 9.493491
590.000000, 9.533586
585.000000, 9.572454
580.000000, 9.592807
575.000000, 9.648942
570.000000, 9.728919
565.000000, 9.785293
560.000000, 9.867384
555.000000, 9.927358
550.000000, 10.000130
545.000000, 10.076216
540.000000, 10.194481
535.000000, 10.311860
530.000000, 10.424355
525.000000, 10.571285
520.000000, 10.733227
515.000000, 10.912842
510.000000, 11.077605
505.000000, 11.170722
500.000000, 11.211142
495.000000, 11.082261
490.000000, 10.967006
485.000000, 10.926762
480.000000, 11.104340
475.000000, 11.254399
470.000000, 11.390446
465.000000, 11.536051
460.000000, 11.670740
455.000000, 11.752379
450.000000, 11.825622
445.000000, 11.773088
440.000000, 11.942561
435.000000, 11.990577
430.000000, 12.089929
425.000000, 12.156036
420.000000, 12.273936
415.000000, 12.421926
410.000000, 12.604151
405.000000, 12.795683
400.000000, 12.932457
