nm, %R
1100.000000, 10.687590
1098.000000, 10.823532
1096.000000, 10.973097
1094.000000, 11.123273
1092.000000, 11.290940
1090.000000, 11.474249
1088.000000, 11.643641
1086.000000, 11.831726
1084.000000, 12.059827
1082.000000, 12.262813
1080.000000, 12.478718
1078.000000, 12.693897
1076.000000, 12.933847
1074.000000, 13.170491
1072.000000, 13.429688
1070.000000, 13.677534
1068.000000, 13.937612
1066.000000, 14.208072
1064.000000, 14.482224
1062.000000, 14.762465
1060.000000, 15.044074
1058.000000, 15.340563
1056.000000, 15.627891
1054.000000, 15.929276
1052.000000, 16.249095
1050.000000, 16.561995
1048.000000, 16.884141
1046.000000, 17.216056
1044.000000, 17.547463
1042.000000, 17.871218
1040.000000, 18.215675
1038.000000, 18.547570
1036.000000, 18.895257
1034.000000, 19.237498
1032.000000, 19.582298
1030.000000, 19.924759
1028.000000, 20.271446
1026.000000, 20.621324
1024.000000, 20.981939
1022.000000, 21.318043
1020.000000, 21.679144
1018.000000, 22.035690
1016.000000, 22.393982
1014.000000, 22.743745
1012.000000, 23.104903
1010.000000, 23.451692
1008.000000, 23.783526
1006.000000, 24.123188
1004.000000, 24.477480
1002.000000, 24.815514
1000.000000, 25.152703
998.000000, 25.468941
996.000000, 25.811369
994.000000, 26.137180
992.000000, 26.450894
990.000000, 26.768576
988.000000, 27.081842
986.000000, 27.384846
984.000000, 27.679767
982.000000, 27.956511
980.000000, 28.269396
978.000000, 28.540871
976.000000, 28.823159
974.000000, 29.092925
972.000000, 29.351817
970.000000, 29.604199
968.000000, 29.853766
966.000000, 30.092693
964.000000, 30.318306
962.000000, 30.536311
960.000000, 30.740532
958.000000, 30.923211
956.000000, 31.122318
954.000000, 31.291139
952.000000, 31.459119
950.000000, 31.620224
948.000000, 31.757028
946.000000, 31.893008
944.000000, 32.022370
942.000000, 32.128686
940.000000, 32.224698
938.000000, 32.296455
936.000000, 32.374691
934.000000, 32.418713
932.000000, 32.451200
930.000000, 32.491378
928.000000, 32.517007
926.000000, 32.525968
924.000000, 32.509200
922.000000, 32.498826
920.000000, 32.462290
918.000000, 32.401614
916.000000, 32.331398
914.000000, 32.248503
912.000000, 32.135746
910.000000, 32.001813
908.000000, 31.871492
906.000000, 31.720463
904.000000, 31.540310
902.000000, 31.353913
900.000000, 31.129640
898.000000, 30.881548
896.000000, 30.636388
894.000000, 30.384966
892.000000, 30.112500
890.000000, 29.805774
888.000000, 29.473960
886.000000, 29.118220
884.000000, 28.751273
882.000000, 28.375365
880.000000, 27.964762
878.000000, 27.526067
876.000000, 27.072852
874.000000, 26.607308
872.000000, 26.118701
870.000000, 25.614487
868.000000, 25.101869
866.000000, 24.551123
864.000000, 23.978859
862.000000, 23.408925
860.000000, 22.825841
858.000000, 22.825841
856.000000, 22.825841
854.000000, 22.825841
852.000000, 22.825841
