nm, %R
1100.000000, 15.426966
1095.000000, 15.473482
1090.000000, 15.537472
1085.000000, 15.580896
1080.000000, 15.620128
1075.000000, 15.662710
1070.000000, 15.703126
1065.000000, 15.748497
1060.000000, 15.795168
1055.000000, 15.832656
1050.000000, 15.864073
1045.000000, 15.912996
1040.000000, 15.964378
1035.000000, 16.007359
1030.000000, 16.050248
1025.000000, 16.092317
1020.000000, 16.128407
1015.000000, 16.160633
1010.000000, 16.201196
1005.000000, 16.255136
1000.000000, 16.297266
995.000000, 16.319196
990.000000, 16.386358
985.000000, 16.422148
980.000000, 16.458751
975.000000, 16.497310
970.000000, 16.559442
965.000000, 16.601006
960.000000, 16.638542
955.000000, 16.688576
950.000000, 16.734734
945.000000, 16.777169
940.000000, 16.816300
935.000000, 16.861852
930.000000, 16.903421
925.000000, 16.936852
920.000000, 16.971896
915.000000, 17.016466
910.000000, 17.054958
905.000000, 17.092714
900.000000, 17.139296
895.000000, 17.175620
890.000000, 17.230121
885.000000, 17.283786
880.000000, 17.314970
875.000000, 17.366030
870.000000, 17.430300
865.000000, 17.428700
860.000000, 17.483344
855.000000, 17.483344
850.000000, 17.483344
845.000000, 17.483344
840.000000, 17.483344
835.000000, 17.483344
830.000000, 17.483344
825.000000, 17.483344
820.000000, 17.483344
815.000000, 17.483344
810.000000, 17.483344
805.000000, 17.483344
800.000000, 17.483344
795.000000, 17.483344
790.000000, 17.259108
785.000000, 16.018837
780.000000, 16.721361
775.000000, 18.532687
770.000000, 18.624773
765.000000, 18.649224
760.000000, 18.626586
755.000000, 18.644925
750.000000, 18.662436
745.000000, 18.662717
740.000000, 18.797591
735.000000, 18.679911
730.000000, 18.657308
725.000000, 18.810619
720.000000, 18.754042
715.000000, 18.678287
710.000000, 18.751770
705.000000, 18.725819
700.000000, 18.739756
695.000000, 18.772665
690.000000, 18.781308
685.000000, 18.756279
680.000000, 19.020586
675.000000, 19.099792
670.000000, 19.136948
665.000000, 19.167731
660.000000, 19.192902
655.000000, 19.270208
650.000000, 19.280119
645.000000, 19.357434
640.000000, 19.321369
635.000000, 19.364737
630.000000, 19.411051
625.000000, 19.382817
620.000000, 19.388509
615.000000, 19.367947
610.000000, 19.356689
605.000000, 19.301761
600.000000, 19.281093
595.000000, 19.231822
590.000000, 19.116148
585.000000, 19.033196
580.000000, 18.908291
575.000000, 18.748310
570.000000, 18.586336
565.000000, 18.382443
560.000000, 18.179605
555.000000, 18.027563
550.000000, 17.847251
545.000000, 17.620348
540.000000, 17.406900
535.000000, 17.146810
530.000000, 16.867938
525.000000, 16.555613
520.000000, 16.195353
515.000000, 15.832000
510.000000, 15.507486
505.000000, 15.254561
500.000000, 15.205805
495.000000, 15.293547
490.000000, 15.454805
485.000000, 15.478202
480.000000, 15.314136
475.000000, 15.272190
470.000000, 15.215662
465.000000, 15.212379
460.000000, 15.349362
455.000000, 15.462599
450.000000, 15.597439
445.000000, 15.818923
440.000000, 15.861143
435.000000, 16.047705
430.000000, 16.251046
425.000000, 16.496198
420.000000, 16.810469
415.000000, 17.131188
410.000000, 17.535108
405.000000, 17.546045
400.000000, 17.608808
395.000000, 17.624698
390.000000, 17.694883
385.000000, 18.194717
380.000000, 17.518593
375.000000, 17.518593
370.000000, 17.518593
365.000000, 17.518593
360.000000, 17.518593
355.000000, 17.518593
350.000000, 17.518593
345.000000, 17.518593
340.000000, 17.518593
335.000000, 17.518593
330.000000, 17.518593
325.000000, 17.518593
320.000000, 17.518593
315.000000, 17.518593
310.000000, 17.518593
305.000000, 17.518593
300.000000, 17.518593
