nm, %R
1100.000000, 20.040039
1095.000000, 20.028107
1090.000000, 19.995438
1085.000000, 19.974159
1080.000000, 19.955693
1075.000000, 19.976302
1070.000000, 19.927619
1065.000000, 19.919688
1060.000000, 19.902317
1055.000000, 19.896299
1050.000000, 19.882200
1045.000000, 19.914963
1040.000000, 19.920939
1035.000000, 19.948468
1030.000000, 19.967736
1025.000000, 20.007017
1020.000000, 20.052697
1015.000000, 20.049848
1010.000000, 20.136539
1005.000000, 20.185888
1000.000000, 20.244839
995.000000, 20.325401
990.000000, 20.404211
985.000000, 20.495968
980.000000, 20.613133
975.000000, 20.722480
970.000000, 20.831717
965.000000, 20.966144
960.000000, 21.110667
955.000000, 21.262977
950.000000, 21.439730
945.000000, 21.595910
940.000000, 21.779775
935.000000, 21.978870
930.000000, 22.143890
925.000000, 22.322066
920.000000, 22.501714
915.000000, 22.671815
910.000000, 22.839314
905.000000, 22.972721
900.000000, 23.054982
895.000000, 23.107624
890.000000, 23.068227
885.000000, 22.943278
880.000000, 22.718412
875.000000, 22.355117
870.000000, 21.866440
865.000000, 21.270553
860.000000, 20.512241
855.000000, 19.778225
850.000000, 19.064091
845.000000, 16.454338
840.000000, 17.407129
835.000000, 21.287814
830.000000, 20.222023
825.000000, 18.519395
820.000000, 16.840260
815.000000, 15.834600
810.000000, 15.093716
805.000000, 14.428457
800.000000, 14.060203
795.000000, 14.538011
790.000000, 14.493523
785.000000, 14.312754
780.000000, 14.131634
775.000000, 13.913967
770.000000, 13.823853
765.000000, 13.630716
760.000000, 13.624785
755.000000, 13.395779
750.000000, 13.375532
745.000000, 13.335987
740.000000, 13.210367
735.000000, 13.129792
730.000000, 13.038903
725.000000, 12.963922
720.000000, 12.913082
715.000000, 12.794664
710.000000, 12.787121
705.000000, 12.710826
700.000000, 12.633456
695.000000, 12.545128
690.000000, 12.429396
685.000000, 12.333543
680.000000, 12.320552
675.000000, 12.394740
670.000000, 12.325521
665.000000, 12.300115
660.000000, 12.257703
655.000000, 12.214806
650.000000, 12.162040
645.000000, 12.094820
640.000000, 12.070694
635.000000, 12.078137
630.000000, 12.022366
625.000000, 12.007128
620.000000, 12.001948
615.000000, 11.973751
610.000000, 11.932885
605.000000, 11.924941
600.000000, 11.925702
595.000000, 11.935312
590.000000, 11.941365
585.000000, 11.933840
580.000000, 11.919930
575.000000, 11.922119
570.000000, 11.910615
565.000000, 11.854766
560.000000, 11.829209
555.000000, 11.948393
550.000000, 12.000385
545.000000, 12.002518
540.000000, 11.999937
535.000000, 11.971914
530.000000, 11.941647
525.000000, 11.888864
520.000000, 11.827705
515.000000, 11.730939
510.000000, 11.602278
505.000000, 11.504419
500.000000, 11.552856
495.000000, 11.744684
490.000000, 11.967299
485.000000, 11.991483
480.000000, 11.638950
475.000000, 11.437261
470.000000, 11.237125
465.000000, 11.045189
460.000000, 10.960450
455.000000, 10.923490
450.000000, 10.963189
445.000000, 11.065217
440.000000, 10.866002
435.000000, 10.759043
430.000000, 10.640241
425.000000, 10.569147
420.000000, 10.459060
415.000000, 10.354315
410.000000, 10.286015
405.000000, 10.206340
400.000000, 10.162230
395.000000, 10.087587
390.000000, 10.055782
385.000000, 10.038079
380.000000, 9.993482
375.000000, 10.069683
370.000000, 10.977990
365.000000, 10.964110
360.000000, 9.531838
355.000000, 8.511610
350.000000, 7.578907
345.000000, 7.054002
340.000000, 6.937219
335.000000, 6.687002
330.000000, 6.424787
325.000000, 6.196295
320.000000, 6.100301
315.000000, 5.668170
310.000000, 4.480148
305.000000, 4.645485
300.000000, 4.688430
