nm, %R
1100.000000, 20.298199
1090.000000, 20.380419
1080.000000, 20.441436
1070.000000, 20.503528
1060.000000, 20.589233
1050.000000, 20.690113
1040.000000, 20.793715
1030.000000, 20.915475
1020.000000, 21.050201
1010.000000, 21.197293
1000.000000, 21.355995
990.000000, 21.557582
980.000000, 21.751980
970.000000, 22.001857
960.000000, 22.270105
950.000000, 22.557713
940.000000, 22.892085
930.000000, 23.274751
920.000000, 23.683033
910.000000, 24.150076
900.000000, 24.653120
890.000000, 25.197408
880.000000, 25.754773
870.000000, 26.332849
860.000000, 26.874356
850.000000, 27.318117
840.000000, 27.812678
830.000000, 27.611989
820.000000, 28.362368
810.000000, 28.597044
800.000000, 28.869500
790.000000, 29.153011
780.000000, 30.826582
770.000000, 30.877334
760.000000, 30.598794
750.000000, 30.501117
740.000000, 30.307549
730.000000, 30.133712
720.000000, 29.937418
710.000000, 29.701786
700.000000, 29.324467
690.000000, 28.704374
680.000000, 27.819283
670.000000, 27.393700
660.000000, 26.934414
650.000000, 25.894302
640.000000, 24.748445
630.000000, 24.456970
620.000000, 20.524861
610.000000, 18.376124
600.000000, 17.386274
590.000000, 15.507227
580.000000, 14.164396
570.000000, 13.390824
560.000000, 13.325495
550.000000, 14.277801
540.000000, 15.368418
530.000000, 16.293017
520.000000, 17.177768
510.000000, 17.802811
500.000000, 18.530327
490.000000, 20.318216
480.000000, 21.143095
470.000000, 20.368182
460.000000, 19.762622
450.000000, 19.969920
440.000000, 20.415406
430.000000, 20.017577
420.000000, 19.709576
410.000000, 19.262443
400.000000, 18.900668
390.000000, 18.612859
380.000000, 18.358352
370.000000, 18.623826
360.000000, 18.587398
350.000000, 18.606564
340.000000, 18.232128
330.000000, 17.883838
320.000000, 18.428992
310.000000, 19.638231
300.000000, 16.518098
