nm, %R
1100.000000, 18.544178
1095.000000, 18.640031
1090.000000, 18.719857
1085.000000, 18.811030
1080.000000, 18.904987
1075.000000, 19.044536
1070.000000, 19.124560
1065.000000, 19.236212
1060.000000, 19.344886
1055.000000, 19.449981
1050.000000, 19.553903
1045.000000, 19.693796
1040.000000, 19.814180
1035.000000, 19.928983
1030.000000, 20.039737
1025.000000, 20.142989
1020.000000, 20.263949
1015.000000, 20.320940
1010.000000, 20.440323
1005.000000, 20.524227
1000.000000, 20.597213
995.000000, 20.666332
990.000000, 20.731920
985.000000, 20.791111
980.000000, 20.845351
975.000000, 20.890743
970.000000, 20.894261
965.000000, 20.901370
960.000000, 20.883751
955.000000, 20.836892
950.000000, 20.773103
945.000000, 20.643865
940.000000, 20.485104
935.000000, 20.265495
930.000000, 20.007525
925.000000, 19.663534
920.000000, 19.294749
915.000000, 18.874341
910.000000, 18.413050
905.000000, 17.903320
900.000000, 17.402189
895.000000, 16.864537
890.000000, 16.356490
885.000000, 15.860598
880.000000, 15.466688
875.000000, 15.084532
870.000000, 14.791154
865.000000, 14.503206
860.000000, 14.321587
855.000000, 14.016023
850.000000, 12.372088
845.000000, 8.209449
840.000000, 10.858581
835.000000, 16.466651
830.000000, 16.758130
825.000000, 15.817695
820.000000, 14.813006
815.000000, 14.210184
810.000000, 13.809913
805.000000, 13.287668
800.000000, 13.067648
795.000000, 13.513064
790.000000, 13.566107
785.000000, 13.359845
780.000000, 13.222220
775.000000, 13.091044
770.000000, 12.880962
765.000000, 12.749733
760.000000, 12.633313
755.000000, 12.431400
750.000000, 12.357622
745.000000, 12.256692
740.000000, 12.164060
735.000000, 12.060509
730.000000, 11.906059
725.000000, 11.796546
720.000000, 11.719615
715.000000, 11.608975
710.000000, 11.566119
705.000000, 11.486496
700.000000, 11.375099
695.000000, 11.286636
690.000000, 11.144679
685.000000, 11.072752
680.000000, 11.062009
675.000000, 11.099722
670.000000, 11.046884
665.000000, 10.982197
660.000000, 10.953089
655.000000, 10.886316
650.000000, 10.835871
645.000000, 10.781885
640.000000, 10.765239
635.000000, 10.754256
630.000000, 10.710148
625.000000, 10.652236
620.000000, 10.637135
615.000000, 10.643680
610.000000, 10.625210
605.000000, 10.613914
600.000000, 10.602795
595.000000, 10.593691
590.000000, 10.611024
585.000000, 10.605549
580.000000, 10.610765
575.000000, 10.610159
570.000000, 10.607356
565.000000, 10.575714
560.000000, 10.539742
555.000000, 10.637048
550.000000, 10.687820
545.000000, 10.703689
540.000000, 10.696988
535.000000, 10.686072
530.000000, 10.661365
525.000000, 10.634672
520.000000, 10.577548
515.000000, 10.493843
510.000000, 10.375030
505.000000, 10.303260
500.000000, 10.346136
495.000000, 10.509797
490.000000, 10.689742
485.000000, 10.736273
480.000000, 10.433541
475.000000, 10.259115
470.000000, 10.094858
465.000000, 9.928728
460.000000, 9.836005
455.000000, 9.811785
450.000000, 9.877900
445.000000, 9.998848
440.000000, 9.838087
435.000000, 9.747617
430.000000, 9.644877
425.000000, 9.607289
420.000000, 9.556239
415.000000, 9.499737
410.000000, 9.489925
405.000000, 9.482592
400.000000, 9.437945
395.000000, 9.442382
390.000000, 9.466437
385.000000, 9.464625
380.000000, 9.474732
375.000000, 9.508107
370.000000, 10.249269
365.000000, 10.269691
360.000000, 9.103323
355.000000, 8.161426
350.000000, 7.406301
345.000000, 6.840405
340.000000, 6.564989
335.000000, 6.481499
330.000000, 6.692812
325.000000, 7.044202
320.000000, 7.864951
315.000000, 8.303461
310.000000, 4.484568
305.000000, 6.149435
300.000000, 6.561831
