nm, %R
1200.000000, 17.921856
1198.000000, 17.990845
1196.000000, 18.058863
1194.000000, 18.114894
1192.000000, 18.176061
1190.000000, 18.251229
1188.000000, 18.310014
1186.000000, 18.371393
1184.000000, 18.437566
1182.000000, 18.504580
1180.000000, 18.554488
1178.000000, 18.618274
1176.000000, 18.665623
1174.000000, 18.728853
1172.000000, 18.798123
1170.000000, 18.850386
1168.000000, 18.906587
1166.000000, 18.956911
1164.000000, 19.014284
1162.000000, 19.071417
1160.000000, 19.144755
1158.000000, 19.199190
1156.000000, 19.234971
1154.000000, 19.313247
1152.000000, 19.359005
1150.000000, 19.397658
1148.000000, 19.473190
1146.000000, 19.519686
1144.000000, 19.561046
1142.000000, 19.632865
1140.000000, 19.673513
1138.000000, 19.714866
1136.000000, 19.769954
1134.000000, 19.815588
1132.000000, 19.868906
1130.000000, 19.916593
1128.000000, 19.959585
1126.000000, 19.999115
1124.000000, 20.053727
1122.000000, 20.104795
1120.000000, 20.132792
1118.000000, 20.174303
1116.000000, 20.220631
1114.000000, 20.270147
1112.000000, 20.296370
1110.000000, 20.343754
1108.000000, 20.383148
1106.000000, 20.404958
1104.000000, 20.429047
1102.000000, 20.473939
1100.000000, 20.516108
1098.000000, 20.547828
1096.000000, 20.588515
1094.000000, 20.611946
1092.000000, 20.648020
1090.000000, 20.661417
1088.000000, 20.699664
1086.000000, 20.710332
1084.000000, 20.754594
1082.000000, 20.757662
1080.000000, 20.771295
1078.000000, 20.802091
1076.000000, 20.825254
1074.000000, 20.849936
1072.000000, 20.871427
1070.000000, 20.882933
1068.000000, 20.904488
1066.000000, 20.917840
1064.000000, 20.937514
1062.000000, 20.943176
1060.000000, 20.945076
1058.000000, 20.947094
1056.000000, 20.956789
1054.000000, 20.956530
1052.000000, 20.968105
1050.000000, 20.966230
1048.000000, 20.969608
1046.000000, 20.962392
1044.000000, 20.954810
1042.000000, 20.950883
1040.000000, 20.940943
1038.000000, 20.928034
1036.000000, 20.914911
1034.000000, 20.904244
1032.000000, 20.889121
1030.000000, 20.865397
1028.000000, 20.851664
1026.000000, 20.832539
