nm, %R
1100.000000, 25.510124
1095.000000, 25.507986
1090.000000, 25.520930
1085.000000, 25.528280
1080.000000, 25.538480
1075.000000, 25.605037
1070.000000, 25.608740
1065.000000, 25.646743
1060.000000, 25.693189
1055.000000, 25.736228
1050.000000, 25.810983
1045.000000, 25.903892
1040.000000, 25.973626
1035.000000, 26.078953
1030.000000, 26.156781
1025.000000, 26.266923
1020.000000, 26.366474
1015.000000, 26.421660
1010.000000, 26.552004
1005.000000, 26.645416
1000.000000, 26.740659
995.000000, 26.843292
990.000000, 26.931608
985.000000, 27.028321
980.000000, 27.123637
975.000000, 27.222788
970.000000, 27.318390
965.000000, 27.441933
960.000000, 27.578325
955.000000, 27.694658
950.000000, 27.851979
945.000000, 27.995167
940.000000, 28.172264
935.000000, 28.354185
930.000000, 28.557461
925.000000, 28.750788
920.000000, 28.976468
915.000000, 29.215591
910.000000, 29.453229
905.000000, 29.673027
900.000000, 29.927861
895.000000, 30.175368
890.000000, 30.394567
885.000000, 30.605277
880.000000, 30.835834
875.000000, 31.025928
870.000000, 31.221790
865.000000, 31.354995
860.000000, 31.554168
855.000000, 31.554168
850.000000, 31.554168
845.000000, 31.554168
840.000000, 32.521360
835.000000, 36.055156
830.000000, 35.558475
825.000000, 34.378695
820.000000, 33.266434
815.000000, 32.660548
810.000000, 32.329650
805.000000, 32.072674
800.000000, 31.921460
795.000000, 31.256600
790.000000, 31.153138
785.000000, 31.252693
780.000000, 31.002584
775.000000, 31.153269
770.000000, 31.213144
765.000000, 31.212279
760.000000, 31.324963
755.000000, 31.284698
750.000000, 31.383701
745.000000, 31.290275
740.000000, 31.170698
735.000000, 30.937437
730.000000, 30.721745
725.000000, 30.474975
720.000000, 29.920532
715.000000, 29.204723
710.000000, 28.451351
705.000000, 27.344300
700.000000, 26.135305
695.000000, 24.702933
690.000000, 23.323878
685.000000, 22.031438
680.000000, 20.722796
675.000000, 19.402492
670.000000, 18.407406
665.000000, 17.679790
660.000000, 17.037181
655.000000, 16.546856
650.000000, 16.166765
645.000000, 15.891017
640.000000, 15.696111
635.000000, 15.516335
630.000000, 15.324669
625.000000, 15.224776
620.000000, 15.100862
615.000000, 15.002859
610.000000, 14.882485
605.000000, 14.845384
600.000000, 14.765064
595.000000, 14.753388
590.000000, 14.731266
585.000000, 14.708690
580.000000, 14.697120
575.000000, 14.728651
570.000000, 14.774584
565.000000, 14.873566
560.000000, 14.985843
555.000000, 14.875704
550.000000, 14.821654
545.000000, 14.908093
540.000000, 14.984173
535.000000, 15.063741
530.000000, 15.157438
525.000000, 15.285981
520.000000, 15.454405
515.000000, 15.680088
510.000000, 15.942192
505.000000, 16.107753
500.000000, 16.052911
495.000000, 15.720403
490.000000, 15.380414
485.000000, 15.346984
480.000000, 15.890102
475.000000, 16.194877
470.000000, 16.459533
465.000000, 16.690509
460.000000, 16.734813
455.000000, 16.704886
450.000000, 16.580303
445.000000, 16.368888
440.000000, 16.505861
435.000000, 16.577230
430.000000, 16.620018
425.000000, 16.657896
420.000000, 16.645625
415.000000, 16.678120
410.000000, 16.714204
405.000000, 16.798863
400.000000, 16.780930
395.000000, 16.826566
390.000000, 16.852381
385.000000, 16.923448
380.000000, 17.070132
375.000000, 17.042621
370.000000, 17.875625
365.000000, 17.839561
360.000000, 16.520562
355.000000, 15.474218
350.000000, 14.724914
345.000000, 14.365028
340.000000, 14.330409
335.000000, 14.330409
330.000000, 14.330409
325.000000, 14.330409
320.000000, 14.330409
315.000000, 14.457911
310.000000, 14.330409
305.000000, 14.330409
300.000000, 14.330409
