nm, %R
1100.000000, 21.394888
1095.000000, 21.438436
1090.000000, 21.468902
1085.000000, 21.503553
1080.000000, 21.533917
1075.000000, 21.601362
1070.000000, 21.629811
1065.000000, 21.699879
1060.000000, 21.732615
1055.000000, 21.771025
1050.000000, 21.813899
1045.000000, 21.893489
1040.000000, 21.961197
1035.000000, 22.016580
1030.000000, 22.053024
1025.000000, 22.115677
1020.000000, 22.172603
1015.000000, 22.176653
1010.000000, 22.230737
1005.000000, 22.249607
1000.000000, 22.242720
995.000000, 22.221308
990.000000, 22.179416
985.000000, 22.111142
980.000000, 22.012363
975.000000, 21.878388
970.000000, 21.682763
965.000000, 21.485851
960.000000, 21.249092
955.000000, 20.979105
950.000000, 20.718989
945.000000, 20.408464
940.000000, 20.112290
935.000000, 19.794847
930.000000, 19.490255
925.000000, 19.175363
920.000000, 18.888224
915.000000, 18.622387
910.000000, 18.376909
905.000000, 18.145218
900.000000, 17.959469
895.000000, 17.759860
890.000000, 17.564739
885.000000, 17.413256
880.000000, 17.273567
875.000000, 17.177338
870.000000, 17.013414
865.000000, 16.898862
860.000000, 16.813350
855.000000, 16.813350
850.000000, 16.813350
845.000000, 16.813350
840.000000, 17.916694
835.000000, 22.056820
830.000000, 21.600869
825.000000, 20.375454
820.000000, 19.152766
815.000000, 18.517402
810.000000, 18.119486
805.000000, 17.671087
800.000000, 17.442730
795.000000, 18.111885
790.000000, 18.202773
785.000000, 18.160555
780.000000, 18.083088
775.000000, 16.937767
770.000000, 12.839514
765.000000, 12.826196
760.000000, 12.723157
755.000000, 12.862075
750.000000, 12.960008
745.000000, 13.183559
740.000000, 13.165946
735.000000, 13.076141
730.000000, 13.103206
725.000000, 13.190574
720.000000, 13.159859
715.000000, 13.241280
710.000000, 13.346425
705.000000, 13.451770
700.000000, 13.503227
695.000000, 13.545037
690.000000, 13.658483
685.000000, 13.856730
680.000000, 13.753938
675.000000, 13.430014
670.000000, 13.404987
665.000000, 13.422427
660.000000, 13.403535
655.000000, 13.368980
650.000000, 13.346213
645.000000, 13.295004
640.000000, 13.225226
635.000000, 13.119574
630.000000, 12.990280
625.000000, 12.848588
620.000000, 12.645283
615.000000, 12.425644
610.000000, 12.207395
605.000000, 11.959910
600.000000, 11.719751
595.000000, 11.456930
590.000000, 11.185526
585.000000, 10.924816
580.000000, 10.619063
575.000000, 10.403767
570.000000, 10.172492
565.000000, 10.011061
560.000000, 9.840069
555.000000, 9.265388
550.000000, 8.834850
545.000000, 8.594375
540.000000, 8.350286
535.000000, 8.145114
530.000000, 7.961885
525.000000, 7.836205
520.000000, 7.796816
515.000000, 7.851564
510.000000, 7.955070
505.000000, 7.919870
500.000000, 7.466824
495.000000, 6.523862
490.000000, 5.525158
485.000000, 5.140103
480.000000, 5.808032
475.000000, 6.079665
470.000000, 6.274449
465.000000, 6.441376
460.000000, 6.361245
455.000000, 5.992644
450.000000, 5.487066
445.000000, 4.850556
440.000000, 4.900369
435.000000, 4.937615
430.000000, 4.881615
425.000000, 4.880779
420.000000, 4.877511
415.000000, 4.850232
410.000000, 4.910768
405.000000, 5.078672
400.000000, 5.329239
395.000000, 5.487872
390.000000, 5.736171
385.000000, 6.136533
380.000000, 6.691454
375.000000, 6.693619
370.000000, 7.623810
365.000000, 7.569627
360.000000, 6.100391
355.000000, 4.948767
350.000000, 4.072489
345.000000, 3.659881
340.000000, 3.651061
335.000000, 3.651061
330.000000, 3.651061
325.000000, 3.651061
320.000000, 3.651061
315.000000, 3.683546
310.000000, 3.651061
305.000000, 3.651061
300.000000, 3.651061
