nm, %R
1100.000000, 14.237703
1095.000000, 14.285405
1090.000000, 14.337919
1085.000000, 14.383509
1080.000000, 14.444854
1075.000000, 14.485228
1070.000000, 14.515454
1065.000000, 14.569154
1060.000000, 14.616930
1055.000000, 14.653140
1050.000000, 14.700525
1045.000000, 14.747507
1040.000000, 14.791045
1035.000000, 14.856211
1030.000000, 14.888000
1025.000000, 14.924815
1020.000000, 14.980619
1015.000000, 15.024757
1010.000000, 15.070927
1005.000000, 15.127114
1000.000000, 15.172197
995.000000, 15.205994
990.000000, 15.266205
985.000000, 15.319672
980.000000, 15.368402
975.000000, 15.429395
970.000000, 15.479656
965.000000, 15.533825
960.000000, 15.583505
955.000000, 15.637661
950.000000, 15.687453
945.000000, 15.734439
940.000000, 15.780432
935.000000, 15.833248
930.000000, 15.886835
925.000000, 15.942703
920.000000, 15.982822
915.000000, 16.044250
910.000000, 16.102008
905.000000, 16.139367
900.000000, 16.201785
895.000000, 16.238638
890.000000, 16.290036
885.000000, 16.355735
880.000000, 16.401182
875.000000, 16.447030
870.000000, 16.520265
865.000000, 16.531639
860.000000, 16.574833
855.000000, 16.574833
850.000000, 16.574833
845.000000, 16.574833
840.000000, 16.574833
835.000000, 16.574833
830.000000, 16.574833
825.000000, 16.574833
820.000000, 16.574833
815.000000, 16.574833
810.000000, 16.574833
805.000000, 16.574833
800.000000, 16.574833
795.000000, 16.574833
790.000000, 16.574833
785.000000, 16.574833
780.000000, 17.052575
775.000000, 18.891184
770.000000, 18.784878
765.000000, 18.840887
760.000000, 18.820285
755.000000, 18.614496
750.000000, 18.461119
745.000000, 18.392997
740.000000, 18.391729
735.000000, 18.259499
730.000000, 18.197318
725.000000, 18.179664
720.000000, 18.128481
715.000000, 18.015413
710.000000, 17.990915
705.000000, 17.917975
700.000000, 17.819662
695.000000, 17.699385
690.000000, 17.537636
685.000000, 17.350656
680.000000, 17.587453
675.000000, 17.923603
670.000000, 17.999433
665.000000, 17.886271
660.000000, 18.105298
655.000000, 18.210331
650.000000, 18.401604
645.000000, 18.541630
640.000000, 18.659628
635.000000, 18.928361
630.000000, 19.090590
625.000000, 19.263507
620.000000, 19.432450
615.000000, 19.563462
610.000000, 19.746423
605.000000, 19.828250
600.000000, 19.992689
595.000000, 20.125293
590.000000, 20.218153
585.000000, 20.276681
580.000000, 20.331425
575.000000, 20.444286
570.000000, 20.623009
565.000000, 21.024895
560.000000, 21.334301
555.000000, 20.274447
550.000000, 19.699543
545.000000, 19.547188
540.000000, 19.396344
535.000000, 19.239444
530.000000, 19.154456
525.000000, 19.148822
520.000000, 19.298099
515.000000, 19.733881
510.000000, 20.262329
505.000000, 20.226133
500.000000, 19.090349
495.000000, 16.668013
490.000000, 14.136115
485.000000, 13.517016
480.000000, 16.042582
475.000000, 17.307443
470.000000, 18.530972
465.000000, 19.368446
460.000000, 19.505857
455.000000, 18.896935
450.000000, 17.888094
445.000000, 16.592635
440.000000, 17.002970
435.000000, 17.561316
430.000000, 17.888226
425.000000, 18.241101
420.000000, 18.334741
415.000000, 18.467066
410.000000, 18.597432
405.000000, 18.291650
400.000000, 18.047233
395.000000, 17.719297
390.000000, 17.502194
385.000000, 17.621091
380.000000, 16.481014
375.000000, 16.481014
370.000000, 16.481014
365.000000, 16.481014
360.000000, 16.481014
355.000000, 16.481014
350.000000, 16.481014
345.000000, 16.481014
340.000000, 16.481014
335.000000, 16.481014
330.000000, 16.481014
325.000000, 16.481014
320.000000, 16.481014
315.000000, 16.481014
310.000000, 16.481014
305.000000, 16.481014
300.000000, 16.481014
