nm, %R
900.000000, 24.738688
895.000000, 24.492088
890.000000, 24.116934
885.000000, 23.702170
880.000000, 23.187994
875.000000, 22.684782
870.000000, 22.130635
865.000000, 21.495098
860.000000, 20.676446
855.000000, 19.521651
850.000000, 18.173032
845.000000, 16.772905
840.000000, 15.463589
835.000000, 14.387402
830.000000, 13.686661
825.000000, 14.977000
820.000000, 15.381868
815.000000, 15.428653
810.000000, 15.108324
805.000000, 15.440416
800.000000, 15.046835
795.000000, 15.133094
790.000000, 15.586524
785.000000, 16.098823
780.000000, 16.629063
775.000000, 17.289279
770.000000, 18.077337
765.000000, 18.777085
760.000000, 19.440831
755.000000, 19.992027
750.000000, 20.291479
745.000000, 19.957542
740.000000, 18.727351
735.000000, 16.500179
730.000000, 13.967742
725.000000, 12.046272
720.000000, 10.867543
715.000000, 10.210016
710.000000, 9.892842
705.000000, 9.808152
700.000000, 9.647011
695.000000, 9.610465
690.000000, 9.533412
685.000000, 9.446638
680.000000, 9.312837
675.000000, 9.132711
670.000000, 9.005134
665.000000, 8.812694
660.000000, 8.704677
655.000000, 8.574039
650.000000, 8.470838
645.000000, 8.367690
640.000000, 8.296592
635.000000, 8.248446
630.000000, 8.211240
625.000000, 8.241282
620.000000, 8.323380
615.000000, 8.370167
610.000000, 8.487671
605.000000, 8.611345
600.000000, 8.685664
595.000000, 8.793378
590.000000, 8.878821
585.000000, 8.974764
580.000000, 9.033764
575.000000, 9.094690
570.000000, 9.173250
565.000000, 9.212623
560.000000, 9.299421
555.000000, 9.314262
550.000000, 9.349786
545.000000, 9.411189
540.000000, 9.503571
535.000000, 9.606761
530.000000, 9.707186
525.000000, 9.853464
520.000000, 9.995384
515.000000, 10.183207
510.000000, 10.384719
505.000000, 10.537632
500.000000, 10.616169
495.000000, 10.522531
490.000000, 10.462254
485.000000, 10.436276
480.000000, 10.645916
475.000000, 10.815387
470.000000, 10.966989
465.000000, 11.121564
460.000000, 11.284531
455.000000, 11.368659
450.000000, 11.487941
445.000000, 11.555301
440.000000, 11.842115
435.000000, 12.101418
430.000000, 12.446167
425.000000, 12.687022
420.000000, 12.925338
415.000000, 13.052366
410.000000, 13.233706
405.000000, 13.333650
400.000000, 13.328402
