nm, %R
900.000000, 20.699911
895.000000, 20.735227
890.000000, 20.764186
885.000000, 20.784308
880.000000, 20.812576
875.000000, 20.847203
870.000000, 20.901829
865.000000, 20.939917
860.000000, 19.372101
855.000000, 17.062670
850.000000, 14.841720
845.000000, 13.539346
840.000000, 16.408810
835.000000, 21.021246
830.000000, 22.039909
825.000000, 22.258442
820.000000, 22.029453
815.000000, 21.966569
810.000000, 21.848295
805.000000, 21.685040
800.000000, 21.934480
795.000000, 22.006051
790.000000, 22.126326
785.000000, 22.145373
780.000000, 22.174852
775.000000, 22.276701
770.000000, 22.426317
765.000000, 22.434524
760.000000, 22.415843
755.000000, 22.390254
750.000000, 22.426920
745.000000, 22.387374
740.000000, 22.239155
735.000000, 21.796696
730.000000, 21.162098
725.000000, 20.181615
720.000000, 18.633796
715.000000, 16.635472
710.000000, 14.559487
705.000000, 12.810742
700.000000, 11.684627
695.000000, 11.158415
690.000000, 10.854238
685.000000, 10.662231
680.000000, 10.690057
675.000000, 10.643848
670.000000, 10.620707
665.000000, 10.588919
660.000000, 10.601967
655.000000, 10.629053
650.000000, 10.654947
645.000000, 10.648381
640.000000, 10.664123
635.000000, 10.667191
630.000000, 10.662981
625.000000, 10.668627
620.000000, 10.707953
615.000000, 10.744470
610.000000, 10.773817
605.000000, 10.808782
600.000000, 10.844628
595.000000, 10.854014
590.000000, 10.921877
585.000000, 10.958723
580.000000, 11.004823
575.000000, 11.088734
570.000000, 11.151266
565.000000, 11.209884
560.000000, 11.272946
555.000000, 11.386601
550.000000, 11.505705
545.000000, 11.583722
540.000000, 11.705759
535.000000, 11.815445
530.000000, 11.938458
525.000000, 12.080518
520.000000, 12.223428
515.000000, 12.393431
510.000000, 12.547203
505.000000, 12.632232
500.000000, 12.712955
495.000000, 12.736407
490.000000, 12.870630
485.000000, 12.987781
480.000000, 13.013351
475.000000, 13.039320
470.000000, 13.085697
465.000000, 13.126800
460.000000, 13.198570
455.000000, 13.271060
450.000000, 13.384579
445.000000, 13.518475
440.000000, 13.664594
435.000000, 13.753619
430.000000, 13.951326
425.000000, 14.117336
420.000000, 14.298721
415.000000, 14.517914
410.000000, 14.781269
405.000000, 14.929432
400.000000, 15.088321
