nm, %R
1100.000000, 21.072016
1090.000000, 21.120787
1080.000000, 21.127656
1070.000000, 21.130186
1060.000000, 21.145933
1050.000000, 21.185849
1040.000000, 21.220260
1030.000000, 21.262760
1020.000000, 21.302735
1010.000000, 21.350515
1000.000000, 21.401623
990.000000, 21.462477
980.000000, 21.526160
970.000000, 21.614644
960.000000, 21.711162
950.000000, 21.812593
940.000000, 21.928838
930.000000, 22.092878
920.000000, 22.248578
910.000000, 22.442210
900.000000, 22.645147
890.000000, 22.870206
880.000000, 23.086940
870.000000, 23.324637
860.000000, 23.527318
850.000000, 23.588751
840.000000, 22.851265
830.000000, 17.081484
820.000000, 20.842355
810.000000, 22.495455
800.000000, 23.432091
790.000000, 23.627492
780.000000, 24.096947
770.000000, 24.001550
760.000000, 23.814094
750.000000, 23.658197
740.000000, 23.671567
730.000000, 23.751328
720.000000, 23.807609
710.000000, 24.045858
700.000000, 24.284008
690.000000, 24.487480
680.000000, 24.706793
670.000000, 25.202990
660.000000, 25.834981
650.000000, 26.323757
640.000000, 26.973994
630.000000, 28.679913
620.000000, 27.066366
610.000000, 27.271394
600.000000, 28.412946
590.000000, 28.334076
580.000000, 27.940998
570.000000, 27.095975
560.000000, 25.984086
550.000000, 24.831998
540.000000, 23.741914
530.000000, 22.672128
520.000000, 21.724036
510.000000, 20.838798
500.000000, 20.047818
490.000000, 19.912672
480.000000, 19.535470
470.000000, 18.760285
460.000000, 18.441174
450.000000, 18.755541
440.000000, 19.256946
430.000000, 19.322067
420.000000, 19.279095
410.000000, 19.060824
400.000000, 18.902193
390.000000, 18.934215
380.000000, 19.018258
370.000000, 19.711722
360.000000, 18.886312
350.000000, 21.636959
340.000000, 21.636959
330.000000, 21.636959
320.000000, 21.636959
310.000000, 21.636959
300.000000, 21.636959
