nm, %R
900.000000, 18.942478
895.000000, 18.537984
890.000000, 18.090009
885.000000, 17.726976
880.000000, 17.400448
875.000000, 17.109301
870.000000, 16.908269
865.000000, 16.740918
860.000000, 15.051013
855.000000, 12.583205
850.000000, 10.227556
845.000000, 8.874126
840.000000, 12.295853
835.000000, 17.103598
830.000000, 18.692517
825.000000, 19.020793
820.000000, 19.284914
815.000000, 19.461218
810.000000, 19.523021
805.000000, 19.605875
800.000000, 19.806554
795.000000, 19.615318
790.000000, 18.983742
785.000000, 17.858867
780.000000, 16.314504
775.000000, 14.602837
770.000000, 13.302659
765.000000, 12.324985
760.000000, 11.861770
755.000000, 11.514008
750.000000, 11.393382
745.000000, 11.309965
740.000000, 11.263229
735.000000, 11.199779
730.000000, 11.093913
725.000000, 11.128193
720.000000, 11.034027
715.000000, 10.925057
710.000000, 10.821016
705.000000, 10.752767
700.000000, 10.637320
695.000000, 10.611703
690.000000, 10.507227
685.000000, 10.393140
680.000000, 10.456053
675.000000, 10.369117
670.000000, 10.349942
665.000000, 10.322325
660.000000, 10.353058
655.000000, 10.359405
650.000000, 10.450815
645.000000, 10.463718
640.000000, 10.535569
635.000000, 10.568017
630.000000, 10.634526
625.000000, 10.706368
620.000000, 10.790003
615.000000, 10.865157
610.000000, 10.937062
605.000000, 11.015667
600.000000, 11.071975
595.000000, 11.127644
590.000000, 11.210593
585.000000, 11.257330
580.000000, 11.312333
575.000000, 11.395592
570.000000, 11.490623
565.000000, 11.538672
560.000000, 11.632818
555.000000, 11.734283
550.000000, 11.868997
545.000000, 11.942770
540.000000, 12.056074
535.000000, 12.164434
530.000000, 12.271879
525.000000, 12.385693
520.000000, 12.486824
515.000000, 12.572088
510.000000, 12.678006
505.000000, 12.728107
500.000000, 12.789460
495.000000, 12.864621
490.000000, 12.942432
485.000000, 13.017871
480.000000, 12.983296
475.000000, 12.924428
470.000000, 12.896241
465.000000, 12.888812
460.000000, 12.914414
455.000000, 13.017192
450.000000, 13.191006
445.000000, 13.464982
440.000000, 13.739600
435.000000, 14.042692
430.000000, 14.321173
425.000000, 14.580402
420.000000, 14.830772
415.000000, 15.066561
410.000000, 15.340579
405.000000, 15.415607
400.000000, 15.586438
