nm, %R
1200.000000, 14.241500
1195.000000, 14.362600
1190.000000, 14.490900
1185.000000, 20.183309
1180.000000, 20.366333
1175.000000, 20.527580
1170.000000, 20.828435
1165.000000, 20.988988
1160.000000, 21.163048
1155.000000, 21.300326
1150.000000, 21.448191
1145.000000, 21.577947
1140.000000, 21.723321
1135.000000, 21.864770
1130.000000, 21.993765
1125.000000, 22.110741
1120.000000, 22.235219
1115.000000, 22.329496
1110.000000, 22.438379
1105.000000, 22.555582
1100.000000, 22.655803
1095.000000, 22.743082
1090.000000, 22.814630
1085.000000, 22.884092
1080.000000, 22.947228
1075.000000, 23.009634
1070.000000, 23.073496
1065.000000, 23.130172
1060.000000, 23.179726
1055.000000, 23.224159
1050.000000, 23.259208
1045.000000, 23.301154
1040.000000, 23.342660
1035.000000, 23.395488
1030.000000, 23.416731
1025.000000, 23.449843
1020.000000, 23.475947
1015.000000, 23.499751
1010.000000, 23.522075
1005.000000, 23.532003
1000.000000, 23.567005
995.000000, 23.587082
990.000000, 23.595555
985.000000, 23.621721
980.000000, 23.641530
975.000000, 23.651128
970.000000, 23.654742
965.000000, 23.652882
960.000000, 23.633671
955.000000, 23.614426
950.000000, 23.589916
945.000000, 23.547889
940.000000, 23.510078
935.000000, 23.461451
930.000000, 23.399113
925.000000, 23.348692
920.000000, 23.278751
915.000000, 23.184519
910.000000, 23.102991
905.000000, 23.007503
900.000000, 22.924729
895.000000, 22.855183
890.000000, 22.804404
885.000000, 22.753749
880.000000, 22.718010
875.000000, 22.676872
870.000000, 22.618018
865.000000, 22.594302
860.000000, 22.539485
855.000000, 22.034322
850.000000, 21.278106
845.000000, 20.387810
840.000000, 19.480405
835.000000, 18.672861
830.000000, 18.082150
825.000000, 17.825244
820.000000, 21.825293
815.000000, 21.809625
810.000000, 21.396476
805.000000, 21.162539
800.000000, 20.815034
795.000000, 20.654224
790.000000, 20.278184
785.000000, 20.033790
780.000000, 19.748270
775.000000, 19.511681
770.000000, 19.304979
765.000000, 18.928409
760.000000, 18.770258
755.000000, 18.605422
750.000000, 18.504936
745.000000, 18.232739
740.000000, 18.189279
735.000000, 18.004211
730.000000, 17.864441
725.000000, 17.847409
720.000000, 17.820982
715.000000, 17.808051
710.000000, 17.775717
705.000000, 17.690308
700.000000, 17.689755
695.000000, 17.633579
690.000000, 17.589199
685.000000, 17.625732
680.000000, 17.639276
675.000000, 17.719521
670.000000, 17.750432
665.000000, 17.725995
660.000000, 17.794634
655.000000, 17.784360
650.000000, 17.830984
645.000000, 17.866756
640.000000, 17.894853
635.000000, 17.902115
630.000000, 17.939176
625.000000, 17.993844
620.000000, 18.029287
615.000000, 18.038663
610.000000, 18.103018
605.000000, 18.150240
600.000000, 18.183266
595.000000, 18.209574
590.000000, 18.275511
585.000000, 18.339262
580.000000, 18.372858
575.000000, 18.412523
570.000000, 18.452067
565.000000, 18.484431
560.000000, 18.494002
555.000000, 18.559306
550.000000, 18.555194
545.000000, 18.469253
540.000000, 18.379884
535.000000, 18.333739
530.000000, 18.263762
525.000000, 18.195109
520.000000, 18.113540
515.000000, 18.035313
510.000000, 17.967584
505.000000, 17.904631
500.000000, 17.869873
495.000000, 17.837253
490.000000, 17.839212
485.000000, 17.814218
480.000000, 17.757492
475.000000, 17.630445
470.000000, 17.466023
465.000000, 17.254301
460.000000, 17.051361
455.000000, 16.841564
450.000000, 16.659184
445.000000, 16.495221
440.000000, 16.342788
435.000000, 16.147499
430.000000, 15.929471
425.000000, 15.667089
420.000000, 15.407349
415.000000, 15.154540
410.000000, 14.903312
405.000000, 14.682628
400.000000, 14.443069
395.000000, 14.177701
390.000000, 13.909318
385.000000, 13.676353
380.000000, 13.458824
375.000000, 13.253090
370.000000, 13.193951
365.000000, 13.166132
360.000000, 12.704946
355.000000, 11.977828
350.000000, 12.798022
345.000000, 13.516312
340.000000, 13.451714
335.000000, 13.404739
330.000000, 13.404739
325.000000, 13.404739
320.000000, 13.404739
315.000000, 13.404739
310.000000, 13.404739
305.000000, 13.404739
300.000000, 13.404739
