nm, %R
1100.000000, 21.043973
1090.000000, 21.229255
1080.000000, 21.400196
1070.000000, 21.572303
1060.000000, 21.762394
1050.000000, 21.966941
1040.000000, 22.146868
1030.000000, 22.347237
1020.000000, 22.541684
1010.000000, 22.750032
1000.000000, 22.970436
990.000000, 23.213036
980.000000, 23.456165
970.000000, 23.731914
960.000000, 24.020179
950.000000, 24.324521
940.000000, 24.655105
930.000000, 25.020322
920.000000, 25.392957
910.000000, 25.820236
900.000000, 26.262024
890.000000, 26.733228
880.000000, 27.192177
870.000000, 27.649815
860.000000, 28.070074
850.000000, 25.697780
840.000000, 22.444348
830.000000, 20.560099
820.000000, 25.372774
810.000000, 27.114016
800.000000, 28.307961
790.000000, 28.379743
780.000000, 28.763551
770.000000, 28.725146
760.000000, 28.388334
750.000000, 28.298214
740.000000, 28.016160
730.000000, 27.896190
720.000000, 27.692667
710.000000, 27.569485
700.000000, 27.534735
690.000000, 27.258934
680.000000, 27.034841
670.000000, 26.990123
660.000000, 27.013869
650.000000, 26.879045
640.000000, 26.836166
630.000000, 27.778892
620.000000, 25.528881
610.000000, 25.054238
600.000000, 25.681589
590.000000, 25.239023
580.000000, 24.823755
570.000000, 24.252324
560.000000, 23.657523
550.000000, 23.152113
540.000000, 22.671896
530.000000, 22.193782
520.000000, 21.744632
510.000000, 21.114699
500.000000, 19.903371
490.000000, 18.051801
480.000000, 17.445663
470.000000, 18.466295
460.000000, 19.478182
450.000000, 20.389922
440.000000, 20.935274
430.000000, 20.763049
420.000000, 20.265895
410.000000, 19.638460
400.000000, 19.214287
390.000000, 18.949488
380.000000, 18.851975
370.000000, 19.208327
360.000000, 17.996042
350.000000, 17.996042
340.000000, 17.996042
330.000000, 17.996042
320.000000, 17.996042
310.000000, 17.996042
300.000000, 17.996042
