nm, %R
1200.000000, 18.332000
1195.000000, 18.386900
1190.000000, 18.456400
1185.000000, 25.568160
1180.000000, 25.663664
1175.000000, 25.743325
1170.000000, 25.992475
1165.000000, 26.058247
1160.000000, 26.143166
1155.000000, 26.196165
1150.000000, 26.273624
1145.000000, 26.325944
1140.000000, 26.393984
1135.000000, 26.454866
1130.000000, 26.508829
1125.000000, 26.559249
1120.000000, 26.620891
1115.000000, 26.661326
1110.000000, 26.713946
1105.000000, 26.779037
1100.000000, 26.831085
1095.000000, 26.881241
1090.000000, 26.909557
1085.000000, 26.957601
1080.000000, 27.004957
1075.000000, 27.064429
1070.000000, 27.119855
1065.000000, 27.184102
1060.000000, 27.253927
1055.000000, 27.322515
1050.000000, 27.389706
1045.000000, 27.484970
1040.000000, 27.589802
1035.000000, 27.701289
1030.000000, 27.804515
1025.000000, 27.927797
1020.000000, 28.049388
1015.000000, 28.161812
1010.000000, 28.279344
1005.000000, 28.380285
1000.000000, 28.507791
995.000000, 28.598004
990.000000, 28.667760
985.000000, 28.713282
980.000000, 28.749347
975.000000, 28.726604
970.000000, 28.662462
965.000000, 28.559907
960.000000, 28.421175
955.000000, 28.230129
950.000000, 28.006583
945.000000, 27.762553
940.000000, 27.508137
935.000000, 27.241507
930.000000, 26.980327
925.000000, 26.710644
920.000000, 26.449937
915.000000, 26.188676
910.000000, 25.950398
905.000000, 25.731085
900.000000, 25.550782
895.000000, 25.376837
890.000000, 25.256880
885.000000, 25.131298
880.000000, 25.021939
875.000000, 24.954414
870.000000, 24.888516
865.000000, 24.828755
860.000000, 24.764814
855.000000, 24.645540
850.000000, 24.478949
845.000000, 24.279397
840.000000, 24.061239
835.000000, 23.838830
830.000000, 23.626526
825.000000, 23.438680
820.000000, 23.289650
815.000000, 23.193789
810.000000, 23.603974
805.000000, 23.546042
800.000000, 23.382898
795.000000, 23.056825
790.000000, 22.714738
785.000000, 22.638693
780.000000, 22.488309
775.000000, 22.490896
770.000000, 22.438670
765.000000, 22.137709
760.000000, 22.036724
755.000000, 22.073207
750.000000, 22.006648
745.000000, 21.845369
740.000000, 21.777891
735.000000, 21.669721
730.000000, 21.708987
725.000000, 21.605315
720.000000, 21.553350
715.000000, 21.568105
710.000000, 21.521824
705.000000, 21.523678
700.000000, 21.538377
695.000000, 21.538553
690.000000, 21.537680
685.000000, 21.657915
680.000000, 21.651903
675.000000, 21.680240
670.000000, 21.729839
665.000000, 21.780667
660.000000, 21.912829
655.000000, 21.923912
650.000000, 22.036837
645.000000, 22.104763
640.000000, 22.202549
635.000000, 22.314002
630.000000, 22.408697
625.000000, 22.532690
620.000000, 22.609661
615.000000, 22.661908
610.000000, 22.793248
605.000000, 22.898016
600.000000, 23.014413
595.000000, 23.089250
590.000000, 23.175092
585.000000, 23.271050
580.000000, 23.375197
575.000000, 23.460367
570.000000, 23.529420
565.000000, 23.568709
560.000000, 23.598828
555.000000, 23.615141
550.000000, 23.562753
545.000000, 23.443172
540.000000, 23.282535
535.000000, 23.188480
530.000000, 23.068997
525.000000, 22.959122
520.000000, 22.856214
515.000000, 22.754296
510.000000, 22.673702
505.000000, 22.627045
500.000000, 22.525014
495.000000, 22.326572
490.000000, 22.107245
485.000000, 21.931569
480.000000, 21.902468
475.000000, 21.826021
470.000000, 21.677896
465.000000, 21.427202
460.000000, 21.143596
455.000000, 20.818759
450.000000, 20.499348
445.000000, 20.163389
440.000000, 19.869938
435.000000, 19.642261
430.000000, 19.376178
425.000000, 19.043467
420.000000, 18.763388
415.000000, 18.462682
410.000000, 18.186148
405.000000, 17.904239
400.000000, 17.606245
395.000000, 17.314639
390.000000, 16.996209
385.000000, 16.635845
380.000000, 16.298311
375.000000, 15.814837
370.000000, 15.062389
365.000000, 14.612986
360.000000, 14.459907
355.000000, 14.060188
350.000000, 14.048537
345.000000, 14.010458
340.000000, 13.943499
335.000000, 13.894807
330.000000, 13.894807
325.000000, 13.894807
320.000000, 13.894807
315.000000, 13.894807
310.000000, 13.894807
305.000000, 13.894807
300.000000, 13.894807
