nm, %R
1100.000000, 16.636964
1095.000000, 16.708105
1090.000000, 16.769321
1085.000000, 16.819979
1080.000000, 16.883655
1075.000000, 16.937987
1070.000000, 16.986519
1065.000000, 17.056943
1060.000000, 17.105845
1055.000000, 17.161577
1050.000000, 17.220659
1045.000000, 17.264214
1040.000000, 17.320246
1035.000000, 17.396009
1030.000000, 17.445955
1025.000000, 17.489240
1020.000000, 17.546605
1015.000000, 17.595958
1010.000000, 17.651964
1005.000000, 17.710689
1000.000000, 17.771078
995.000000, 17.813737
990.000000, 17.885835
985.000000, 17.940478
980.000000, 18.001673
975.000000, 18.055831
970.000000, 18.117568
965.000000, 18.196967
960.000000, 18.240285
955.000000, 18.302472
950.000000, 18.357224
945.000000, 18.418387
940.000000, 18.475655
935.000000, 18.536022
930.000000, 18.588744
925.000000, 18.647392
920.000000, 18.686474
915.000000, 18.763483
910.000000, 18.833941
905.000000, 18.888256
900.000000, 18.951871
895.000000, 19.018973
890.000000, 19.039156
885.000000, 19.119873
880.000000, 19.158098
875.000000, 19.216992
870.000000, 19.296952
865.000000, 19.304599
860.000000, 19.381010
855.000000, 19.381010
850.000000, 19.381010
845.000000, 19.381010
840.000000, 19.381010
835.000000, 19.381010
830.000000, 19.381010
825.000000, 19.381010
820.000000, 19.381010
815.000000, 19.381010
810.000000, 19.381010
805.000000, 19.381010
800.000000, 19.381010
795.000000, 19.381010
790.000000, 19.381010
785.000000, 19.381010
780.000000, 19.842682
775.000000, 21.619446
770.000000, 21.516716
765.000000, 21.570841
760.000000, 21.550932
755.000000, 21.352065
750.000000, 21.203847
745.000000, 21.138017
740.000000, 21.136792
735.000000, 21.009009
730.000000, 20.948919
725.000000, 20.931860
720.000000, 20.882398
715.000000, 20.773134
710.000000, 20.749460
705.000000, 20.678973
700.000000, 20.583967
695.000000, 20.467736
690.000000, 20.311428
685.000000, 20.450802
680.000000, 21.424094
675.000000, 20.895064
670.000000, 20.970140
665.000000, 21.076889
660.000000, 21.214842
655.000000, 21.346419
650.000000, 21.479868
645.000000, 21.638919
640.000000, 21.695238
635.000000, 21.832918
630.000000, 21.974515
625.000000, 22.098986
620.000000, 22.205708
615.000000, 22.226310
610.000000, 22.272314
605.000000, 22.297231
600.000000, 22.323881
595.000000, 22.399003
590.000000, 22.308512
585.000000, 22.255991
580.000000, 22.168925
575.000000, 22.128904
570.000000, 22.098288
565.000000, 22.183249
560.000000, 22.252610
555.000000, 21.281741
550.000000, 20.647204
545.000000, 20.365891
540.000000, 20.071354
535.000000, 19.809946
530.000000, 19.605669
525.000000, 19.502426
520.000000, 19.573534
515.000000, 19.860664
510.000000, 20.304255
505.000000, 20.392029
500.000000, 19.604045
495.000000, 17.899798
490.000000, 16.099267
485.000000, 15.642009
480.000000, 17.375306
475.000000, 18.244271
470.000000, 19.106581
465.000000, 19.761764
460.000000, 19.832501
455.000000, 19.413169
450.000000, 18.633570
445.000000, 17.781556
440.000000, 18.268204
435.000000, 18.716391
430.000000, 18.986749
425.000000, 19.311540
420.000000, 19.826582
415.000000, 20.360225
410.000000, 20.522602
405.000000, 20.224052
400.000000, 19.985415
395.000000, 19.665235
390.000000, 19.453266
385.000000, 19.569352
380.000000, 18.456237
375.000000, 18.456237
370.000000, 18.456237
365.000000, 18.456237
360.000000, 18.456237
355.000000, 18.456237
350.000000, 18.456237
345.000000, 18.456237
340.000000, 18.456237
335.000000, 18.456237
330.000000, 18.456237
325.000000, 18.456237
320.000000, 18.456237
315.000000, 18.456237
310.000000, 18.456237
305.000000, 18.456237
300.000000, 18.456237
