nm, %R
900.000000, 20.857684
895.000000, 20.917406
890.000000, 20.952212
885.000000, 20.924506
880.000000, 20.887714
875.000000, 20.853466
870.000000, 20.790163
865.000000, 20.713031
860.000000, 20.282276
855.000000, 19.653766
850.000000, 18.913182
845.000000, 18.146205
840.000000, 17.438516
835.000000, 16.875798
830.000000, 16.543730
825.000000, 18.078489
820.000000, 18.651568
815.000000, 18.753474
810.000000, 18.636940
805.000000, 18.848048
800.000000, 18.554631
795.000000, 18.336026
790.000000, 18.329463
785.000000, 18.202442
780.000000, 18.222159
775.000000, 18.443588
770.000000, 18.585996
765.000000, 18.603088
760.000000, 18.857370
755.000000, 19.141054
750.000000, 19.507681
745.000000, 19.977225
740.000000, 20.503724
735.000000, 21.045768
730.000000, 21.588846
725.000000, 22.108062
720.000000, 22.690834
715.000000, 23.130791
710.000000, 23.652191
705.000000, 24.091295
700.000000, 24.426635
695.000000, 24.691364
690.000000, 24.809720
685.000000, 24.906251
680.000000, 24.704204
675.000000, 24.398300
670.000000, 23.964371
665.000000, 23.289562
660.000000, 22.574417
655.000000, 21.685595
650.000000, 20.713191
645.000000, 19.651804
640.000000, 18.565174
635.000000, 17.543872
630.000000, 16.549038
625.000000, 15.627612
620.000000, 14.800216
615.000000, 13.912233
610.000000, 13.004794
605.000000, 12.161637
600.000000, 11.494736
595.000000, 11.044184
590.000000, 10.801053
585.000000, 10.693003
580.000000, 10.672066
575.000000, 10.728250
570.000000, 10.780701
565.000000, 10.834772
560.000000, 10.912597
555.000000, 10.914570
550.000000, 10.907886
545.000000, 10.909455
540.000000, 10.938146
535.000000, 10.946591
530.000000, 10.981283
525.000000, 11.019002
520.000000, 11.091799
515.000000, 11.189522
510.000000, 11.314768
505.000000, 11.442728
500.000000, 11.548909
495.000000, 11.563036
490.000000, 11.525460
485.000000, 11.509899
480.000000, 11.709355
475.000000, 11.843234
470.000000, 11.987324
465.000000, 12.119187
460.000000, 12.224066
455.000000, 12.308601
450.000000, 12.356399
445.000000, 12.305520
440.000000, 12.422695
435.000000, 12.517970
430.000000, 12.672218
425.000000, 12.792054
420.000000, 12.961363
415.000000, 13.133287
410.000000, 13.416726
405.000000, 13.606747
400.000000, 13.687432
