nm, %R
1200.000000, 24.796390
1198.000000, 24.870276
1196.000000, 24.937154
1194.000000, 25.002277
1192.000000, 25.055490
1190.000000, 25.133647
1188.000000, 25.186292
1186.000000, 25.241712
1184.000000, 25.304029
1182.000000, 25.368991
1180.000000, 25.412690
1178.000000, 25.479652
1176.000000, 25.517061
1174.000000, 25.563354
1172.000000, 25.608531
1170.000000, 25.662760
1168.000000, 25.701417
1166.000000, 25.750282
1164.000000, 25.790332
1162.000000, 25.837029
1160.000000, 25.882269
1158.000000, 25.919369
1156.000000, 25.935007
1154.000000, 25.984946
1152.000000, 26.021154
1150.000000, 26.030933
1148.000000, 26.064117
1146.000000, 26.098135
1144.000000, 26.118761
1142.000000, 26.154338
1140.000000, 26.162730
1138.000000, 26.169668
1136.000000, 26.187316
1134.000000, 26.210730
1132.000000, 26.235652
1130.000000, 26.234107
1128.000000, 26.244349
1126.000000, 26.250433
1124.000000, 26.269448
1122.000000, 26.267580
1120.000000, 26.251021
1118.000000, 26.252015
1116.000000, 26.243051
1114.000000, 26.244246
1112.000000, 26.221288
1110.000000, 26.210904
1108.000000, 26.210380
1106.000000, 26.187883
1104.000000, 26.160474
1102.000000, 26.139645
1100.000000, 26.106327
1098.000000, 26.094270
1096.000000, 26.071283
1094.000000, 26.029830
1092.000000, 25.993506
1090.000000, 25.938730
1088.000000, 25.910458
1086.000000, 25.848763
1084.000000, 25.816094
1082.000000, 25.755327
1080.000000, 25.690268
1078.000000, 25.638565
1076.000000, 25.595240
1074.000000, 25.538005
1072.000000, 25.471910
1070.000000, 25.405617
1068.000000, 25.348170
1066.000000, 25.272941
1064.000000, 25.204314
1062.000000, 25.126619
1060.000000, 25.039973
1058.000000, 24.959460
1056.000000, 24.871136
1054.000000, 24.774513
1052.000000, 24.691727
1050.000000, 24.592053
1048.000000, 24.498409
1046.000000, 24.395384
1044.000000, 24.290928
1042.000000, 24.179008
1040.000000, 24.068591
1038.000000, 23.958040
1036.000000, 23.839968
1034.000000, 23.717024
1032.000000, 23.591559
1030.000000, 23.467080
1028.000000, 23.344434
1026.000000, 23.212897
1024.000000, 23.079913
1022.000000, 22.939604
1020.000000, 22.795739
1018.000000, 22.654463
1016.000000, 22.500327
1014.000000, 22.353433
1012.000000, 22.204982
1010.000000, 22.051419
1008.000000, 21.882322
1006.000000, 21.718489
1004.000000, 21.575146
1002.000000, 21.416957
1000.000000, 21.245615
998.000000, 21.078195
996.000000, 20.907778
994.000000, 20.738433
992.000000, 20.562057
990.000000, 20.378902
988.000000, 20.195192
986.000000, 20.013858
984.000000, 19.834252
982.000000, 19.634456
980.000000, 19.435837
978.000000, 19.252040
976.000000, 19.064174
974.000000, 18.859994
972.000000, 18.668485
970.000000, 18.473074
968.000000, 18.274812
966.000000, 18.072295
964.000000, 17.868214
962.000000, 17.663491
960.000000, 17.457129
958.000000, 17.261442
956.000000, 17.055961
954.000000, 16.847348
952.000000, 16.647342
950.000000, 16.442199
948.000000, 16.237199
946.000000, 16.030960
944.000000, 15.831048
942.000000, 15.625167
940.000000, 15.430996
938.000000, 15.232674
936.000000, 15.030938
934.000000, 14.848077
932.000000, 14.651867
930.000000, 14.449421
928.000000, 14.248290
926.000000, 14.059667
924.000000, 13.881421
922.000000, 13.699528
920.000000, 13.527868
918.000000, 13.353730
916.000000, 13.163439
914.000000, 12.994749
912.000000, 12.828686
910.000000, 12.670692
908.000000, 12.521065
906.000000, 12.355352
904.000000, 12.198993
902.000000, 12.063747
900.000000, 11.926880
898.000000, 11.804956
896.000000, 11.678257
894.000000, 11.555307
892.000000, 11.445135
890.000000, 11.346491
888.000000, 11.232586
886.000000, 11.146714
884.000000, 11.076343
882.000000, 11.016858
880.000000, 10.957395
878.000000, 10.915573
876.000000, 10.847553
874.000000, 10.818164
872.000000, 10.795182
870.000000, 10.793982
868.000000, 10.805461
866.000000, 10.802680
864.000000, 10.785243
862.000000, 10.833043
860.000000, 10.874630
858.000000, 10.874630
856.000000, 10.874630
854.000000, 10.874630
852.000000, 10.874630
850.000000, 10.874630
848.000000, 10.874630
846.000000, 10.874630
844.000000, 10.874630
842.000000, 10.874630
840.000000, 13.500521
838.000000, 14.601960
836.000000, 14.406964
834.000000, 14.088563
832.000000, 13.345737
830.000000, 12.796929
828.000000, 12.452224
826.000000, 12.369491
824.000000, 12.158535
822.000000, 11.945587
820.000000, 11.846708
818.000000, 11.606729
816.000000, 11.577714
814.000000, 11.607192
812.000000, 11.522740
810.000000, 11.444830
808.000000, 11.340642
806.000000, 11.492566
804.000000, 11.650242
802.000000, 11.697309
800.000000, 11.694656
798.000000, 11.682647
796.000000, 11.683843
794.000000, 11.709902
792.000000, 11.666646
790.000000, 11.651861
788.000000, 11.627327
786.000000, 11.598918
784.000000, 11.640483
782.000000, 11.627058
780.000000, 11.635621
778.000000, 11.674722
776.000000, 11.677645
774.000000, 11.699178
772.000000, 11.659409
770.000000, 11.654887
768.000000, 11.713351
766.000000, 11.724568
764.000000, 11.765581
762.000000, 11.782194
760.000000, 11.746513
758.000000, 11.732637
756.000000, 11.759374
754.000000, 11.743201
752.000000, 11.745170
750.000000, 11.751383
748.000000, 11.783451
746.000000, 11.795617
744.000000, 11.799225
742.000000, 11.797037
740.000000, 11.793638
738.000000, 11.804224
736.000000, 11.804076
734.000000, 11.828942
732.000000, 11.829485
730.000000, 11.812613
728.000000, 11.806579
726.000000, 11.845644
724.000000, 11.852500
722.000000, 11.869622
720.000000, 11.887831
718.000000, 11.878639
716.000000, 11.868908
714.000000, 11.906874
712.000000, 11.895146
710.000000, 11.884801
708.000000, 11.892715
706.000000, 11.917471
704.000000, 11.918094
702.000000, 11.902899
700.000000, 11.918390
698.000000, 11.922447
696.000000, 11.921495
694.000000, 11.929299
692.000000, 11.910979
690.000000, 11.910872
688.000000, 21.964529
686.000000, 26.860980
684.000000, 26.280152
682.000000, 25.808414
680.000000, 25.418649
678.000000, 25.004653
676.000000, 24.641573
674.000000, 24.189071
672.000000, 23.777126
670.000000, 23.256379
668.000000, 22.682055
666.000000, 22.107928
664.000000, 21.502102
662.000000, 20.903940
660.000000, 20.329798
658.000000, 19.689768
656.000000, 19.028832
654.000000, 18.345760
652.000000, 17.695095
650.000000, 17.006339
648.000000, 16.402612
646.000000, 15.778738
644.000000, 15.203362
642.000000, 14.690495
640.000000, 14.217892
638.000000, 13.824996
636.000000, 13.574891
634.000000, 13.421406
632.000000, 13.397330
630.000000, 13.492184
628.000000, 13.766467
626.000000, 14.179627
624.000000, 14.744491
622.000000, 15.448840
620.000000, 16.226921
618.000000, 17.043027
616.000000, 17.858468
614.000000, 18.471776
612.000000, 18.930497
610.000000, 19.015952
608.000000, 18.823953
606.000000, 18.761875
604.000000, 18.585151
602.000000, 18.204805
600.000000, 17.803587
598.000000, 17.494340
596.000000, 17.234166
594.000000, 17.038085
592.000000, 16.891763
590.000000, 16.811587
588.000000, 16.752099
586.000000, 16.739882
584.000000, 16.751689
582.000000, 16.774022
580.000000, 16.833293
578.000000, 16.929493
576.000000, 17.051841
574.000000, 17.174452
572.000000, 17.262461
570.000000, 17.419014
568.000000, 17.592371
566.000000, 17.796633
564.000000, 18.038108
562.000000, 18.345525
560.000000, 18.109355
558.000000, 17.771487
556.000000, 17.709590
554.000000, 17.718362
552.000000, 17.783422
550.000000, 17.842740
548.000000, 17.875754
546.000000, 17.896061
544.000000, 17.922724
542.000000, 17.940791
540.000000, 17.945434
538.000000, 17.954037
536.000000, 17.950216
534.000000, 17.935464
532.000000, 17.933131
530.000000, 17.944410
528.000000, 17.942855
526.000000, 17.978338
524.000000, 18.005298
522.000000, 18.062096
520.000000, 18.143277
518.000000, 18.261332
516.000000, 18.414075
514.000000, 18.639677
512.000000, 18.842274
510.000000, 19.017692
508.000000, 19.151271
506.000000, 19.129066
504.000000, 19.051772
502.000000, 19.062933
500.000000, 18.506189
498.000000, 17.978974
496.000000, 17.527592
494.000000, 16.988683
492.000000, 16.444854
490.000000, 15.993917
488.000000, 15.631816
486.000000, 15.910642
484.000000, 16.837280
482.000000, 17.602914
480.000000, 18.004585
478.000000, 18.328032
476.000000, 18.619238
474.000000, 18.974902
472.000000, 19.388513
470.000000, 19.738775
468.000000, 20.050416
466.000000, 20.291930
464.000000, 20.504366
462.000000, 20.451232
460.000000, 20.452653
458.000000, 20.479353
456.000000, 20.267635
454.000000, 20.086765
452.000000, 19.972424
450.000000, 19.559408
448.000000, 18.922337
446.000000, 18.936192
444.000000, 19.183074
442.000000, 19.384031
440.000000, 19.559558
438.000000, 19.587915
436.000000, 19.719679
434.000000, 19.803808
432.000000, 19.860856
430.000000, 19.881900
428.000000, 19.970869
426.000000, 20.050753
424.000000, 20.071221
422.000000, 20.105293
420.000000, 20.210007
418.000000, 20.192083
416.000000, 20.190214
414.000000, 20.271299
412.000000, 20.355600
410.000000, 20.465160
408.000000, 20.576451
406.000000, 20.601689
404.000000, 20.607740
402.000000, 20.625395
400.000000, 20.608808
398.000000, 20.585741
396.000000, 20.597863
394.000000, 20.586769
392.000000, 20.617391
390.000000, 20.711409
388.000000, 20.633207
386.000000, 20.542115
