nm, %R
1100.000000, 20.160205
1090.000000, 20.402947
1080.000000, 20.644658
1070.000000, 20.896723
1060.000000, 21.180142
1050.000000, 21.494285
1040.000000, 21.816247
1030.000000, 22.152634
1020.000000, 22.519365
1010.000000, 22.901708
1000.000000, 23.324475
990.000000, 23.774496
980.000000, 24.235860
970.000000, 24.731637
960.000000, 25.267062
950.000000, 25.819325
940.000000, 26.429996
930.000000, 27.056773
920.000000, 27.702010
910.000000, 28.383480
900.000000, 29.127798
890.000000, 29.830235
880.000000, 30.594165
870.000000, 31.311878
860.000000, 31.904732
850.000000, 32.311575
840.000000, 32.841135
830.000000, 32.839658
820.000000, 33.290907
810.000000, 33.134021
800.000000, 32.886604
790.000000, 32.638321
780.000000, 33.706637
770.000000, 33.183118
760.000000, 32.155530
750.000000, 31.080219
740.000000, 30.033459
730.000000, 28.816941
720.000000, 27.448426
710.000000, 25.980368
700.000000, 24.386889
690.000000, 22.431025
680.000000, 20.314970
670.000000, 18.693318
660.000000, 17.289979
650.000000, 15.634269
640.000000, 14.343704
630.000000, 14.704953
620.000000, 11.827632
610.000000, 11.924971
600.000000, 14.101758
590.000000, 15.762092
580.000000, 17.648884
570.000000, 19.295883
560.000000, 20.497020
550.000000, 21.632152
540.000000, 22.250755
530.000000, 22.346038
520.000000, 21.934166
510.000000, 20.867883
500.000000, 19.655289
490.000000, 19.773213
480.000000, 19.387489
470.000000, 18.081302
460.000000, 17.436004
450.000000, 18.001201
440.000000, 19.166105
430.000000, 19.374592
420.000000, 19.391661
410.000000, 19.093516
400.000000, 18.754473
390.000000, 18.441935
380.000000, 18.205958
370.000000, 18.473417
360.000000, 18.534977
350.000000, 18.590190
340.000000, 18.122589
330.000000, 17.982588
320.000000, 18.741234
310.000000, 19.241456
300.000000, 16.554018
