nm, %R
900.000000, 22.829974
895.000000, 22.937104
890.000000, 22.968601
885.000000, 23.005664
880.000000, 23.031679
875.000000, 23.037050
870.000000, 23.057102
865.000000, 23.050491
860.000000, 21.759520
855.000000, 19.817203
850.000000, 17.721833
845.000000, 15.971703
840.000000, 15.065104
835.000000, 19.863146
830.000000, 21.795647
825.000000, 22.638632
820.000000, 22.605871
815.000000, 22.499736
810.000000, 22.270239
805.000000, 22.044465
800.000000, 21.785534
795.000000, 21.564066
790.000000, 21.455845
785.000000, 21.262356
780.000000, 21.015240
775.000000, 20.829736
770.000000, 20.687374
765.000000, 20.413081
760.000000, 20.279084
755.000000, 20.121538
750.000000, 19.979481
745.000000, 20.021393
740.000000, 20.052768
735.000000, 20.052965
730.000000, 20.140497
725.000000, 20.268019
720.000000, 20.419841
715.000000, 20.585840
710.000000, 20.836338
705.000000, 21.112270
700.000000, 21.529889
695.000000, 21.888608
690.000000, 22.317704
685.000000, 22.697786
680.000000, 23.143742
675.000000, 23.475091
670.000000, 23.862093
665.000000, 24.157775
660.000000, 24.500579
655.000000, 24.747836
650.000000, 24.937910
645.000000, 25.045006
640.000000, 25.077251
635.000000, 25.025240
630.000000, 24.930768
625.000000, 24.698249
620.000000, 24.506181
615.000000, 24.316326
610.000000, 24.056247
605.000000, 23.873991
600.000000, 23.679140
595.000000, 23.591846
590.000000, 23.459278
585.000000, 23.041451
580.000000, 21.948312
575.000000, 19.936150
570.000000, 16.903903
565.000000, 13.686097
560.000000, 11.754720
555.000000, 10.980834
550.000000, 10.680117
545.000000, 10.479213
540.000000, 10.402063
535.000000, 10.363834
530.000000, 10.320851
525.000000, 10.273600
520.000000, 10.238199
515.000000, 10.201192
510.000000, 10.159360
505.000000, 10.110126
500.000000, 10.120498
495.000000, 10.094592
490.000000, 10.097533
485.000000, 10.104211
480.000000, 10.132015
475.000000, 10.141601
470.000000, 10.168777
465.000000, 10.197205
460.000000, 10.261735
455.000000, 10.281113
450.000000, 10.364285
445.000000, 10.426101
440.000000, 10.518163
435.000000, 10.572507
430.000000, 10.683163
425.000000, 10.797522
420.000000, 10.996989
415.000000, 11.211592
410.000000, 11.534514
405.000000, 11.783492
400.000000, 12.006676
