nm, %R
1100.000000, 12.046993
1098.000000, 11.883959
1096.000000, 11.738119
1094.000000, 11.590193
1092.000000, 11.439105
1090.000000, 11.306529
1088.000000, 11.176440
1086.000000, 11.041881
1084.000000, 10.930765
1082.000000, 10.812580
1080.000000, 10.702389
1078.000000, 10.599627
1076.000000, 10.525772
1074.000000, 10.443490
1072.000000, 10.379180
1070.000000, 10.301645
1068.000000, 10.244806
1066.000000, 10.193606
1064.000000, 10.142475
1062.000000, 10.115577
1060.000000, 10.085322
1058.000000, 10.069592
1056.000000, 10.052264
1054.000000, 10.046257
1052.000000, 10.066092
1050.000000, 10.088651
1048.000000, 10.118290
1046.000000, 10.160639
1044.000000, 10.210546
1042.000000, 10.266542
1040.000000, 10.340659
1038.000000, 10.419886
1036.000000, 10.507659
1034.000000, 10.602408
1032.000000, 10.710023
1030.000000, 10.821656
1028.000000, 10.948505
1026.000000, 11.089781
1024.000000, 11.244038
1022.000000, 11.402483
1020.000000, 11.575100
1018.000000, 11.747625
1016.000000, 11.941667
1014.000000, 12.137020
1012.000000, 12.346688
1010.000000, 12.562053
1008.000000, 12.778604
1006.000000, 13.008154
1004.000000, 13.255767
1002.000000, 13.512536
1000.000000, 13.770008
998.000000, 14.038267
996.000000, 14.310338
994.000000, 14.587856
992.000000, 14.879269
990.000000, 15.167735
988.000000, 15.476730
986.000000, 15.778676
984.000000, 16.087833
982.000000, 16.396262
980.000000, 16.720169
978.000000, 17.048867
976.000000, 17.386385
974.000000, 17.727794
972.000000, 18.073718
970.000000, 18.420893
968.000000, 18.775154
966.000000, 19.132306
964.000000, 19.493690
962.000000, 19.856961
960.000000, 20.216192
958.000000, 20.571931
956.000000, 20.939565
954.000000, 21.298141
952.000000, 21.665581
950.000000, 22.036118
948.000000, 22.392811
946.000000, 22.760776
944.000000, 23.119237
942.000000, 23.468859
940.000000, 23.830926
938.000000, 24.193723
936.000000, 24.526620
934.000000, 24.858696
932.000000, 25.194672
930.000000, 25.529320
928.000000, 25.865068
926.000000, 26.191337
924.000000, 26.506558
922.000000, 26.817421
920.000000, 27.125798
918.000000, 27.433352
916.000000, 27.731863
914.000000, 28.015385
912.000000, 28.287993
910.000000, 28.551855
908.000000, 28.826545
906.000000, 29.080618
904.000000, 29.319413
902.000000, 29.539555
900.000000, 29.760294
898.000000, 29.960805
896.000000, 30.165625
894.000000, 30.370780
892.000000, 30.575935
890.000000, 30.744432
888.000000, 30.887612
886.000000, 31.022919
884.000000, 31.146961
882.000000, 31.273916
880.000000, 31.373062
878.000000, 31.439091
876.000000, 31.499277
874.000000, 31.547346
872.000000, 31.591045
870.000000, 31.635022
868.000000, 31.636276
866.000000, 31.588945
864.000000, 31.531546
862.000000, 31.477630
860.000000, 31.413251
858.000000, 31.413251
856.000000, 31.413251
854.000000, 31.413251
852.000000, 31.413251
850.000000, 31.413251
848.000000, 31.413251
846.000000, 31.413251
844.000000, 31.413251
842.000000, 31.413251
840.000000, 31.413251
838.000000, 31.413251
836.000000, 31.413251
834.000000, 31.413251
832.000000, 31.413251
830.000000, 31.413251
828.000000, 31.413251
826.000000, 31.413251
824.000000, 31.413251
