nm, %R
1100.000000, 21.066084
1095.000000, 21.143207
1090.000000, 21.189894
1085.000000, 21.241220
1080.000000, 21.283149
1075.000000, 21.353253
1070.000000, 21.348238
1065.000000, 21.373010
1060.000000, 21.372180
1055.000000, 21.357742
1050.000000, 21.347702
1045.000000, 21.358469
1040.000000, 21.352374
1035.000000, 21.331887
1030.000000, 21.297428
1025.000000, 21.273496
1020.000000, 21.261142
1015.000000, 21.187203
1010.000000, 21.175838
1005.000000, 21.135456
1000.000000, 21.087466
995.000000, 21.058986
990.000000, 21.011558
985.000000, 20.975404
980.000000, 20.967933
975.000000, 20.955565
970.000000, 20.918147
965.000000, 20.929328
960.000000, 20.924252
955.000000, 20.945219
950.000000, 20.993318
945.000000, 21.025852
940.000000, 21.081690
935.000000, 21.165185
930.000000, 21.237337
925.000000, 21.346146
920.000000, 21.483155
915.000000, 21.625007
910.000000, 21.805065
905.000000, 21.984473
900.000000, 22.187362
895.000000, 22.440219
890.000000, 22.661913
885.000000, 22.914562
880.000000, 23.180480
875.000000, 23.450877
870.000000, 23.703490
865.000000, 23.966925
860.000000, 24.226691
855.000000, 24.207674
850.000000, 23.164925
845.000000, 21.861705
840.000000, 23.789249
835.000000, 28.464698
830.000000, 28.354866
825.000000, 27.329175
820.000000, 26.423402
815.000000, 25.844276
810.000000, 25.491634
805.000000, 25.022867
800.000000, 24.722260
795.000000, 24.979144
790.000000, 24.815678
785.000000, 24.429079
780.000000, 23.849632
775.000000, 23.322207
770.000000, 22.820413
765.000000, 22.081502
760.000000, 21.552827
755.000000, 20.728740
750.000000, 20.139634
745.000000, 19.521683
740.000000, 18.887076
735.000000, 18.277228
730.000000, 17.770516
725.000000, 17.458154
720.000000, 17.148564
715.000000, 16.931134
710.000000, 16.829757
705.000000, 16.683037
700.000000, 16.574710
695.000000, 16.474818
690.000000, 16.348540
685.000000, 16.217187
680.000000, 16.193224
675.000000, 16.277599
670.000000, 16.248610
665.000000, 16.251680
660.000000, 16.257096
655.000000, 16.215588
650.000000, 16.202946
645.000000, 16.159875
640.000000, 16.217667
635.000000, 16.246335
630.000000, 16.241862
625.000000, 16.255988
620.000000, 16.279133
615.000000, 16.283201
610.000000, 16.278960
605.000000, 16.315057
600.000000, 16.302278
595.000000, 16.340457
590.000000, 16.361282
585.000000, 16.388297
580.000000, 16.398285
575.000000, 16.412651
570.000000, 16.435339
565.000000, 16.425361
560.000000, 16.450826
555.000000, 16.604763
550.000000, 16.707469
545.000000, 16.781005
540.000000, 16.828396
535.000000, 16.866704
530.000000, 16.916645
525.000000, 16.930928
520.000000, 16.946735
515.000000, 16.932631
510.000000, 16.896675
505.000000, 16.892469
500.000000, 17.048591
495.000000, 17.326183
490.000000, 17.595900
485.000000, 17.692456
480.000000, 17.419110
475.000000, 17.300305
470.000000, 17.164287
465.000000, 17.029334
460.000000, 16.968602
455.000000, 16.964271
450.000000, 17.012960
445.000000, 17.107220
440.000000, 16.908708
435.000000, 16.781734
430.000000, 16.610809
425.000000, 16.445667
420.000000, 16.230109
415.000000, 16.069756
410.000000, 15.870617
405.000000, 15.660859
400.000000, 15.458419
395.000000, 15.250707
390.000000, 15.088150
385.000000, 14.888110
380.000000, 14.751593
375.000000, 14.664126
370.000000, 15.398942
365.000000, 15.294852
360.000000, 13.988418
355.000000, 12.996162
350.000000, 12.245438
345.000000, 11.997235
340.000000, 11.935861
335.000000, 11.983732
330.000000, 11.812710
325.000000, 11.984742
320.000000, 12.366950
315.000000, 12.116223
310.000000, 10.194830
305.000000, 10.664444
300.000000, 10.653202
