nm, %R
1100.000000, 19.080276
1090.000000, 19.204369
1080.000000, 19.307154
1070.000000, 19.420955
1060.000000, 19.533780
1050.000000, 19.673044
1040.000000, 19.804092
1030.000000, 19.942460
1020.000000, 20.084702
1010.000000, 20.237761
1000.000000, 20.406117
990.000000, 20.575063
980.000000, 20.763575
970.000000, 20.974202
960.000000, 21.195882
950.000000, 21.421063
940.000000, 21.664822
930.000000, 21.958979
920.000000, 22.263107
910.000000, 22.607334
900.000000, 22.958276
890.000000, 23.314448
880.000000, 23.668317
870.000000, 24.048490
860.000000, 24.327270
850.000000, 24.531208
840.000000, 24.817105
830.000000, 23.853235
820.000000, 24.603916
810.000000, 24.740320
800.000000, 24.906675
790.000000, 24.916560
780.000000, 26.450441
770.000000, 26.309166
760.000000, 25.889835
750.000000, 25.606561
740.000000, 25.290664
730.000000, 25.102149
720.000000, 24.892605
710.000000, 24.796306
700.000000, 24.626614
690.000000, 24.376979
680.000000, 24.001022
670.000000, 24.214252
660.000000, 24.599279
650.000000, 24.681770
640.000000, 24.879417
630.000000, 26.230164
620.000000, 24.305945
610.000000, 24.394222
600.000000, 25.728947
590.000000, 26.214901
580.000000, 26.794166
570.000000, 27.317172
560.000000, 27.674848
550.000000, 28.146832
540.000000, 28.120515
530.000000, 27.424432
520.000000, 26.345688
510.000000, 24.733592
500.000000, 22.871365
490.000000, 22.192187
480.000000, 22.781888
470.000000, 23.526542
460.000000, 23.870035
450.000000, 24.006021
440.000000, 24.037005
430.000000, 23.215459
420.000000, 22.408087
410.000000, 21.485087
400.000000, 20.701276
390.000000, 19.932903
380.000000, 19.294121
370.000000, 19.254021
360.000000, 18.990266
350.000000, 18.948888
340.000000, 18.325039
330.000000, 17.941464
320.000000, 18.197730
310.000000, 19.743454
300.000000, 16.961837
