nm, %R
1100.000000, 17.590810
1090.000000, 17.771610
1080.000000, 17.945013
1070.000000, 18.122062
1060.000000, 18.311609
1050.000000, 18.521829
1040.000000, 18.724006
1030.000000, 18.940984
1020.000000, 19.166650
1010.000000, 19.395745
1000.000000, 19.649172
990.000000, 19.918356
980.000000, 20.204751
970.000000, 20.502343
960.000000, 20.842738
950.000000, 21.179155
940.000000, 21.568426
930.000000, 21.981200
920.000000, 22.425656
910.000000, 22.898287
900.000000, 23.429638
890.000000, 23.939040
880.000000, 24.567995
870.000000, 25.148536
860.000000, 25.688679
850.000000, 25.950694
840.000000, 26.302328
830.000000, 26.703514
820.000000, 27.114185
810.000000, 27.494275
800.000000, 27.803718
790.000000, 28.002448
780.000000, 27.508928
770.000000, 27.770732
760.000000, 27.801969
750.000000, 28.266308
740.000000, 28.936250
730.000000, 29.300840
720.000000, 29.806165
710.000000, 30.170604
700.000000, 30.698572
690.000000, 31.206092
680.000000, 31.841748
670.000000, 32.081620
660.000000, 32.390092
650.000000, 32.793822
640.000000, 33.278575
630.000000, 34.686353
620.000000, 32.976091
610.000000, 32.752965
600.000000, 33.457076
590.000000, 32.947253
580.000000, 32.324776
570.000000, 31.389237
560.000000, 30.276696
550.000000, 28.848028
540.000000, 27.495560
530.000000, 26.334230
520.000000, 25.396131
510.000000, 24.610925
500.000000, 23.589300
490.000000, 22.119282
480.000000, 21.816475
470.000000, 22.411951
460.000000, 22.719566
450.000000, 22.625123
440.000000, 22.305740
430.000000, 22.064391
420.000000, 21.640931
410.000000, 21.159189
400.000000, 20.908872
390.000000, 20.866047
380.000000, 21.047669
370.000000, 20.966401
360.000000, 20.966401
350.000000, 20.966401
340.000000, 20.966401
330.000000, 20.966401
320.000000, 20.966401
310.000000, 20.966401
300.000000, 20.966401
