nm, %R
1100.000000, 19.264221
1090.000000, 19.443139
1080.000000, 19.618528
1070.000000, 19.779583
1060.000000, 19.954481
1050.000000, 20.168780
1040.000000, 20.376833
1030.000000, 20.600157
1020.000000, 20.830233
1010.000000, 21.066985
1000.000000, 21.322478
990.000000, 21.600761
980.000000, 21.884474
970.000000, 22.198371
960.000000, 22.524971
950.000000, 22.877641
940.000000, 23.249780
930.000000, 23.656953
920.000000, 24.086959
910.000000, 24.562957
900.000000, 25.055237
890.000000, 25.590330
880.000000, 26.129614
870.000000, 26.694040
860.000000, 27.223015
850.000000, 27.632220
840.000000, 28.601554
830.000000, 28.301923
820.000000, 28.852543
810.000000, 29.028145
800.000000, 29.236594
790.000000, 29.302148
780.000000, 30.994054
770.000000, 30.991052
760.000000, 30.658544
750.000000, 30.559987
740.000000, 30.378793
730.000000, 30.303112
720.000000, 30.144987
710.000000, 30.080827
700.000000, 30.008830
690.000000, 29.723960
680.000000, 29.322844
670.000000, 29.441689
660.000000, 29.593837
650.000000, 29.254674
640.000000, 28.797532
630.000000, 29.052877
620.000000, 25.576557
610.000000, 23.577731
600.000000, 22.344576
590.000000, 20.127460
580.000000, 18.262293
570.000000, 16.688149
560.000000, 15.518321
550.000000, 14.987279
540.000000, 14.513295
530.000000, 13.822935
520.000000, 13.007069
510.000000, 11.980616
500.000000, 11.233109
490.000000, 11.981741
480.000000, 11.966957
470.000000, 10.619307
460.000000, 9.871419
450.000000, 10.139195
440.000000, 10.746587
430.000000, 10.474917
420.000000, 10.354250
410.000000, 10.226348
400.000000, 10.138147
390.000000, 9.943861
380.000000, 9.669869
370.000000, 9.957213
360.000000, 10.052408
350.000000, 10.361096
340.000000, 10.446265
330.000000, 10.364523
320.000000, 10.872614
310.000000, 12.099242
300.000000, 9.542794
