nm, %R
900.000000, 21.312630
895.000000, 21.314566
890.000000, 21.266399
885.000000, 21.195814
880.000000, 21.096094
875.000000, 21.009548
870.000000, 20.918399
865.000000, 20.813843
860.000000, 19.381577
855.000000, 17.235104
850.000000, 14.922875
845.000000, 12.993343
840.000000, 11.994959
835.000000, 17.313926
830.000000, 19.026931
825.000000, 20.008634
820.000000, 19.856230
815.000000, 19.858110
810.000000, 19.565674
805.000000, 19.589088
800.000000, 19.528859
795.000000, 19.345655
790.000000, 19.419353
785.000000, 19.526392
780.000000, 19.580519
775.000000, 19.577645
770.000000, 19.759389
765.000000, 19.785829
760.000000, 20.107361
755.000000, 20.320992
750.000000, 20.638456
745.000000, 21.053661
740.000000, 21.449160
735.000000, 21.948412
730.000000, 22.406858
725.000000, 22.974110
720.000000, 23.422679
715.000000, 23.840640
710.000000, 24.338952
705.000000, 24.849403
700.000000, 25.243815
695.000000, 25.652671
690.000000, 25.892317
685.000000, 26.036930
680.000000, 26.216157
675.000000, 26.139763
670.000000, 25.950021
665.000000, 25.626775
660.000000, 25.273087
655.000000, 24.756995
650.000000, 24.124829
645.000000, 23.428604
640.000000, 22.623781
635.000000, 21.796438
630.000000, 20.963195
625.000000, 20.135845
620.000000, 19.290344
615.000000, 18.373479
610.000000, 17.289322
605.000000, 15.896529
600.000000, 14.456684
595.000000, 13.286047
590.000000, 12.586254
585.000000, 12.239896
580.000000, 12.055618
575.000000, 12.015864
570.000000, 12.020802
565.000000, 12.022983
560.000000, 12.078879
555.000000, 12.104250
550.000000, 12.110045
545.000000, 12.083618
540.000000, 12.074212
535.000000, 12.050755
530.000000, 12.001605
525.000000, 11.966627
520.000000, 11.947659
515.000000, 11.941310
510.000000, 11.950660
505.000000, 11.969091
500.000000, 12.032526
495.000000, 12.059076
490.000000, 12.105347
485.000000, 12.151551
480.000000, 12.213277
475.000000, 12.247078
470.000000, 12.280358
465.000000, 12.315785
460.000000, 12.360970
455.000000, 12.374242
450.000000, 12.412660
445.000000, 12.430378
440.000000, 12.464975
435.000000, 12.538079
430.000000, 12.635847
425.000000, 12.704850
420.000000, 12.833803
415.000000, 13.031451
410.000000, 13.259780
405.000000, 13.405748
400.000000, 13.505967
