nm, %R
1100.000000, 19.160668
1095.000000, 19.215249
1090.000000, 19.242912
1085.000000, 19.298933
1080.000000, 19.334526
1075.000000, 19.422672
1070.000000, 19.432186
1065.000000, 19.483909
1060.000000, 19.521911
1055.000000, 19.555612
1050.000000, 19.603270
1045.000000, 19.661676
1040.000000, 19.714503
1035.000000, 19.742447
1030.000000, 19.769462
1025.000000, 19.790226
1020.000000, 19.808355
1015.000000, 19.753491
1010.000000, 19.762829
1005.000000, 19.713089
1000.000000, 19.627260
995.000000, 19.538309
990.000000, 19.417650
985.000000, 19.276060
980.000000, 19.160324
975.000000, 18.998480
970.000000, 18.823391
965.000000, 18.677909
960.000000, 18.528043
955.000000, 18.397045
950.000000, 18.285912
945.000000, 18.165683
940.000000, 18.077150
935.000000, 18.019342
930.000000, 17.949633
925.000000, 17.891552
920.000000, 17.880200
915.000000, 17.885103
910.000000, 17.887032
905.000000, 17.937553
900.000000, 17.951526
895.000000, 18.007399
890.000000, 18.055310
885.000000, 18.108152
880.000000, 18.150294
875.000000, 18.195618
870.000000, 18.235190
865.000000, 18.311899
860.000000, 18.323160
855.000000, 18.098561
850.000000, 16.285636
845.000000, 12.763947
840.000000, 15.642066
835.000000, 20.979719
830.000000, 21.251383
825.000000, 20.380108
820.000000, 19.424915
815.000000, 18.747961
810.000000, 18.556818
805.000000, 18.041140
800.000000, 17.739227
795.000000, 18.312551
790.000000, 18.359440
785.000000, 18.259767
780.000000, 18.087932
775.000000, 17.940255
770.000000, 17.992287
765.000000, 17.768703
760.000000, 17.750014
755.000000, 17.503528
750.000000, 17.474715
745.000000, 17.509580
740.000000, 17.372900
735.000000, 17.303770
730.000000, 17.248623
725.000000, 17.226667
720.000000, 17.224294
715.000000, 17.114661
710.000000, 17.086570
705.000000, 17.053578
700.000000, 17.041014
695.000000, 17.004376
690.000000, 16.941603
685.000000, 16.910532
680.000000, 16.940570
675.000000, 17.042699
670.000000, 17.025141
665.000000, 17.006732
660.000000, 17.047036
655.000000, 17.045877
650.000000, 17.033083
645.000000, 17.046482
640.000000, 17.064769
635.000000, 17.075837
630.000000, 17.080457
625.000000, 17.104511
620.000000, 17.136415
615.000000, 17.146338
610.000000, 17.115466
605.000000, 17.114499
600.000000, 17.092517
595.000000, 17.089046
590.000000, 17.075077
585.000000, 17.054186
580.000000, 17.010576
575.000000, 16.958621
570.000000, 16.870871
565.000000, 16.748818
560.000000, 16.639628
555.000000, 16.646429
550.000000, 16.590867
545.000000, 16.503248
540.000000, 16.383647
535.000000, 16.258713
530.000000, 16.137588
525.000000, 15.984779
520.000000, 15.810002
515.000000, 15.646183
510.000000, 15.457755
505.000000, 15.268469
500.000000, 15.235262
495.000000, 15.322352
490.000000, 15.446335
485.000000, 15.404440
480.000000, 15.031689
475.000000, 14.811848
470.000000, 14.565427
465.000000, 14.325461
460.000000, 14.158568
455.000000, 14.043440
450.000000, 13.995180
445.000000, 13.986117
440.000000, 13.736772
435.000000, 13.531115
430.000000, 13.308484
425.000000, 13.109942
420.000000, 12.892122
415.000000, 12.666027
410.000000, 12.443097
405.000000, 12.215206
400.000000, 11.991557
395.000000, 11.736160
390.000000, 11.500191
385.000000, 11.268940
380.000000, 11.004099
375.000000, 10.863453
370.000000, 11.352779
365.000000, 11.246640
360.000000, 10.101589
355.000000, 8.983419
350.000000, 8.252448
345.000000, 7.916618
340.000000, 8.042162
335.000000, 8.283915
330.000000, 8.367531
325.000000, 8.779296
320.000000, 9.908742
315.000000, 10.123571
310.000000, 6.501077
305.000000, 8.515817
300.000000, 9.000208
