nm, %R
1100.000000, 20.286381
1098.000000, 20.082011
1096.000000, 19.876030
1094.000000, 19.682571
1092.000000, 19.465813
1090.000000, 19.241304
1088.000000, 19.030265
1086.000000, 18.815028
1084.000000, 18.609306
1082.000000, 18.388159
1080.000000, 18.168127
1078.000000, 17.959057
1076.000000, 17.757015
1074.000000, 17.550024
1072.000000, 17.344479
1070.000000, 17.127657
1068.000000, 16.911796
1066.000000, 16.706107
1064.000000, 16.489772
1062.000000, 16.287737
1060.000000, 16.080135
1058.000000, 15.868934
1056.000000, 15.666068
1054.000000, 15.475738
1052.000000, 15.283728
1050.000000, 15.084178
1048.000000, 14.903623
1046.000000, 14.701961
1044.000000, 14.498899
1042.000000, 14.310603
1040.000000, 14.129947
1038.000000, 13.949219
1036.000000, 13.775579
1034.000000, 13.596267
1032.000000, 13.416643
1030.000000, 13.248711
1028.000000, 13.085703
1026.000000, 12.928705
1024.000000, 12.779108
1022.000000, 12.628940
1020.000000, 12.479870
1018.000000, 12.339598
1016.000000, 12.215002
1014.000000, 12.088131
1012.000000, 11.969848
1010.000000, 11.852155
1008.000000, 11.732354
1006.000000, 11.631294
1004.000000, 11.540288
1002.000000, 11.453855
1000.000000, 11.377051
998.000000, 11.302205
996.000000, 11.247246
994.000000, 11.200540
992.000000, 11.161953
990.000000, 11.111333
988.000000, 11.079055
986.000000, 11.064828
984.000000, 11.057914
982.000000, 11.049969
980.000000, 11.056004
978.000000, 11.072785
976.000000, 11.107132
974.000000, 11.143298
972.000000, 11.193412
970.000000, 11.248705
968.000000, 11.324980
966.000000, 11.409297
964.000000, 11.494076
962.000000, 11.594490
960.000000, 11.704222
958.000000, 11.821259
956.000000, 11.954711
954.000000, 12.089255
952.000000, 12.243060
950.000000, 12.398500
948.000000, 12.563715
946.000000, 12.742325
944.000000, 12.940859
942.000000, 13.132763
940.000000, 13.333106
938.000000, 13.547619
936.000000, 13.768738
934.000000, 13.995787
932.000000, 14.240377
930.000000, 14.493237
928.000000, 14.752307
926.000000, 15.019024
924.000000, 15.300493
922.000000, 15.587009
920.000000, 15.883648
918.000000, 16.183621
916.000000, 16.482723
914.000000, 16.786240
912.000000, 17.101126
910.000000, 17.415464
908.000000, 17.746554
906.000000, 18.077074
904.000000, 18.407803
902.000000, 18.738677
900.000000, 19.064634
898.000000, 19.407853
896.000000, 19.758675
894.000000, 20.103921
892.000000, 20.459245
890.000000, 20.814703
888.000000, 21.168990
886.000000, 21.543161
884.000000, 21.913648
882.000000, 22.273251
880.000000, 22.631557
878.000000, 22.971247
876.000000, 23.321288
874.000000, 23.685767
872.000000, 24.044359
870.000000, 24.400309
868.000000, 24.745814
866.000000, 25.054977
864.000000, 25.381180
862.000000, 25.723879
860.000000, 26.049252
858.000000, 26.049252
856.000000, 26.049252
854.000000, 26.049252
852.000000, 26.049252
850.000000, 26.049252
848.000000, 26.049252
846.000000, 26.049252
844.000000, 26.049252
842.000000, 26.049252
840.000000, 26.049252
838.000000, 26.049252
836.000000, 26.049252
834.000000, 26.049252
832.000000, 26.049252
830.000000, 26.049252
828.000000, 26.049252
826.000000, 26.049252
824.000000, 26.049252
822.000000, 26.049252
820.000000, 26.049252
818.000000, 26.049252
816.000000, 26.049252
814.000000, 26.049252
812.000000, 26.049252
810.000000, 26.049252
808.000000, 25.712985
806.000000, 25.327154
804.000000, 25.346690
802.000000, 25.379880
800.000000, 25.390446
798.000000, 25.420417
796.000000, 25.426154
794.000000, 25.405931
792.000000, 25.439842
790.000000, 25.512804
788.000000, 25.530433
786.000000, 25.522142
784.000000, 25.547829
782.000000, 25.605091
780.000000, 25.595262
778.000000, 25.606926
776.000000, 25.633559
774.000000, 25.622790
772.000000, 25.693602
770.000000, 25.757233
768.000000, 25.759583
766.000000, 25.205875
764.000000, 24.180815
762.000000, 23.769440
760.000000, 23.305874
758.000000, 22.918102
756.000000, 22.330077
754.000000, 21.638844
752.000000, 21.066894
750.000000, 20.532841
748.000000, 19.968877
746.000000, 19.388534
744.000000, 18.792813
742.000000, 18.073008
740.000000, 17.408243
738.000000, 16.830802
736.000000, 16.174029
734.000000, 15.518786
732.000000, 14.916651
730.000000, 14.360767
728.000000, 13.833957
726.000000, 13.384239
724.000000, 13.017520
722.000000, 12.817260
720.000000, 12.698951
718.000000, 12.690290
716.000000, 12.776280
714.000000, 12.947100
712.000000, 13.250597
710.000000, 13.689511
708.000000, 14.117443
706.000000, 14.529768
704.000000, 15.582692
702.000000, 16.680623
700.000000, 16.816409
698.000000, 16.881985
696.000000, 17.036808
694.000000, 17.054626
692.000000, 17.004805
690.000000, 16.867418
688.000000, 16.680003
686.000000, 16.682326
684.000000, 16.852122
682.000000, 16.932451
680.000000, 16.888940
678.000000, 16.905020
676.000000, 17.006955
674.000000, 17.103246
672.000000, 17.189277
670.000000, 17.258681
668.000000, 17.319451
666.000000, 17.372953
664.000000, 17.464235
662.000000, 17.608243
660.000000, 17.721641
658.000000, 17.824637
656.000000, 17.946297
654.000000, 18.030859
652.000000, 18.162700
650.000000, 18.305379
648.000000, 18.443568
646.000000, 18.513358
644.000000, 18.603375
642.000000, 18.758971
640.000000, 18.891961
638.000000, 18.962442
636.000000, 19.043223
634.000000, 19.119892
632.000000, 19.175642
630.000000, 19.211955
628.000000, 19.260245
626.000000, 19.287109
624.000000, 19.290168
622.000000, 19.310569
620.000000, 19.300652
618.000000, 19.253889
616.000000, 19.249192
614.000000, 19.247524
612.000000, 19.192482
610.000000, 19.108146
608.000000, 19.045011
606.000000, 18.979112
604.000000, 18.927810
602.000000, 18.875030
600.000000, 18.796829
598.000000, 18.681292
596.000000, 18.554252
594.000000, 18.485910
592.000000, 18.398621
590.000000, 18.308223
588.000000, 18.226927
586.000000, 18.146809
584.000000, 18.092571
582.000000, 18.031822
580.000000, 17.973073
578.000000, 17.917213
576.000000, 17.863308
574.000000, 17.834893
572.000000, 17.824901
570.000000, 17.819326
568.000000, 17.784450
566.000000, 17.756117
564.000000, 17.743679
562.000000, 17.717724
560.000000, 17.838964
558.000000, 18.081984
556.000000, 18.220739
554.000000, 18.301664
552.000000, 18.368823
550.000000, 18.430964
548.000000, 18.513424
546.000000, 18.596838
544.000000, 18.672040
542.000000, 18.748831
540.000000, 18.803786
538.000000, 18.870352
536.000000, 18.947049
534.000000, 18.999861
532.000000, 19.044148
530.000000, 19.113233
528.000000, 19.163977
526.000000, 19.173955
524.000000, 19.195822
522.000000, 19.216526
520.000000, 19.233200
518.000000, 19.210004
516.000000, 19.166543
514.000000, 19.131600
512.000000, 19.074912
510.000000, 19.018236
508.000000, 19.036389
506.000000, 19.075200
504.000000, 19.118442
502.000000, 19.283440
500.000000, 19.527569
498.000000, 19.817891
496.000000, 20.103635
494.000000, 20.373482
492.000000, 20.695747
490.000000, 20.939484
488.000000, 21.098151
486.000000, 21.017112
484.000000, 20.657998
482.000000, 20.390333
480.000000, 20.277838
478.000000, 20.182382
476.000000, 20.104478
474.000000, 19.971828
472.000000, 19.797684
470.000000, 19.742807
468.000000, 19.661399
466.000000, 19.510871
464.000000, 19.464707
462.000000, 19.441299
460.000000, 19.456074
458.000000, 19.521233
456.000000, 19.543274
454.000000, 19.630473
452.000000, 19.684389
450.000000, 19.825082
448.000000, 20.017542
446.000000, 19.969389
444.000000, 19.787552
442.000000, 19.586714
440.000000, 19.564901
438.000000, 19.571266
436.000000, 19.485468
434.000000, 19.439047
432.000000, 19.412630
430.000000, 19.382237
428.000000, 19.483396
426.000000, 19.546997
424.000000, 19.574767
422.000000, 19.688797
420.000000, 19.875664
418.000000, 20.096833
416.000000, 20.209590
414.000000, 20.370678
412.000000, 20.665678
410.000000, 20.883030
408.000000, 20.933851
406.000000, 20.926844
404.000000, 20.865041
402.000000, 21.017095
400.000000, 21.290431
398.000000, 21.375489
396.000000, 21.592115
394.000000, 21.846295
392.000000, 22.100528
390.000000, 22.327264
388.000000, 22.507142
386.000000, 22.686088
384.000000, 22.911263
382.000000, 23.025863
380.000000, 23.176193
378.000000, 23.176193
376.000000, 23.176193
374.000000, 23.176193
372.000000, 23.176193
370.000000, 23.176193
368.000000, 23.176193
366.000000, 23.176193
364.000000, 23.176193
362.000000, 23.176193
360.000000, 23.176193
358.000000, 23.176193
356.000000, 23.176193
354.000000, 23.176193
352.000000, 23.176193
350.000000, 23.176193
348.000000, 23.176193
346.000000, 23.176193
344.000000, 23.176193
342.000000, 23.176193
340.000000, 23.176193
338.000000, 23.176193
336.000000, 23.176193
334.000000, 23.176193
332.000000, 23.176193
330.000000, 23.176193
328.000000, 23.176193
326.000000, 23.176193
324.000000, 23.176193
322.000000, 23.176193
320.000000, 23.176193
318.000000, 23.176193
316.000000, 23.176193
314.000000, 23.176193
312.000000, 23.176193
310.000000, 23.176193
308.000000, 23.176193
306.000000, 23.176193
304.000000, 23.176193
302.000000, 23.176193
300.000000, 23.176193
