nm, %R
900.000000, 21.051226
895.000000, 21.083977
890.000000, 21.055888
885.000000, 21.064704
880.000000, 21.023131
875.000000, 21.030263
870.000000, 21.049876
865.000000, 21.020494
860.000000, 19.752286
855.000000, 17.838616
850.000000, 15.785025
845.000000, 14.097058
840.000000, 13.280258
835.000000, 18.893471
830.000000, 20.928646
825.000000, 21.699371
820.000000, 21.754681
815.000000, 21.877234
810.000000, 21.746135
805.000000, 21.766790
800.000000, 21.859548
795.000000, 21.780301
790.000000, 21.846643
785.000000, 21.922084
780.000000, 22.050274
775.000000, 21.909521
770.000000, 22.063303
765.000000, 22.073153
760.000000, 22.133478
755.000000, 22.076326
750.000000, 22.149783
745.000000, 22.168877
740.000000, 22.291711
735.000000, 22.312459
730.000000, 22.356874
725.000000, 22.466512
720.000000, 22.482494
715.000000, 22.461067
710.000000, 22.553656
705.000000, 22.622446
700.000000, 22.695816
695.000000, 22.725856
690.000000, 22.787985
685.000000, 22.847333
680.000000, 22.977461
675.000000, 23.026072
670.000000, 23.080766
665.000000, 23.093300
660.000000, 23.238095
655.000000, 23.278627
650.000000, 23.395802
645.000000, 23.446333
640.000000, 23.544606
635.000000, 23.583708
630.000000, 23.680789
625.000000, 23.722810
620.000000, 23.754631
615.000000, 23.692638
610.000000, 23.498830
605.000000, 23.054317
600.000000, 22.206269
595.000000, 20.809756
590.000000, 18.909528
585.000000, 16.553249
580.000000, 14.190436
575.000000, 12.390052
570.000000, 11.299683
565.000000, 10.759750
560.000000, 10.515702
555.000000, 10.371769
550.000000, 10.301056
545.000000, 10.237912
540.000000, 10.231943
535.000000, 10.209453
530.000000, 10.218059
525.000000, 10.205836
520.000000, 10.208933
515.000000, 10.207028
510.000000, 10.222318
505.000000, 10.235814
500.000000, 10.272912
495.000000, 10.303910
490.000000, 10.347468
485.000000, 10.387394
480.000000, 10.436483
475.000000, 10.477365
470.000000, 10.495308
465.000000, 10.560193
460.000000, 10.584667
455.000000, 10.679487
450.000000, 10.753220
445.000000, 10.809848
440.000000, 10.929501
435.000000, 11.041247
430.000000, 11.173682
425.000000, 11.276598
420.000000, 11.491299
415.000000, 11.691020
410.000000, 12.020793
405.000000, 12.225844
400.000000, 12.417961
