nm, %R
1100.000000, 19.612823
1095.000000, 19.611360
1090.000000, 19.612358
1085.000000, 19.627761
1080.000000, 19.638072
1075.000000, 19.701726
1070.000000, 19.710638
1065.000000, 19.753742
1060.000000, 19.793086
1055.000000, 19.829684
1050.000000, 19.883831
1045.000000, 19.973895
1040.000000, 20.051527
1035.000000, 20.132142
1030.000000, 20.214556
1025.000000, 20.312954
1020.000000, 20.424610
1015.000000, 20.503124
1010.000000, 20.635457
1005.000000, 20.766446
1000.000000, 20.883525
995.000000, 21.024413
990.000000, 21.172391
985.000000, 21.313182
980.000000, 21.490217
975.000000, 21.651095
970.000000, 21.811718
965.000000, 22.010264
960.000000, 22.208491
955.000000, 22.393878
950.000000, 22.620517
945.000000, 22.823725
940.000000, 23.067753
935.000000, 23.281075
930.000000, 23.524631
925.000000, 23.756181
920.000000, 24.018525
915.000000, 24.279115
910.000000, 24.575204
905.000000, 24.834208
900.000000, 25.126803
895.000000, 25.404296
890.000000, 25.695438
885.000000, 25.978447
880.000000, 26.275594
875.000000, 26.550342
870.000000, 26.809047
865.000000, 26.975675
860.000000, 27.214472
855.000000, 27.214472
850.000000, 27.214472
845.000000, 27.214472
840.000000, 28.221748
835.000000, 31.934047
830.000000, 31.449357
825.000000, 30.256142
820.000000, 29.111371
815.000000, 28.496807
810.000000, 28.146179
805.000000, 27.819568
800.000000, 27.241234
795.000000, 26.402928
790.000000, 26.272276
785.000000, 25.939156
780.000000, 25.814493
775.000000, 25.892735
770.000000, 25.985656
765.000000, 25.640894
760.000000, 25.442992
755.000000, 25.346790
750.000000, 25.423379
745.000000, 25.208224
740.000000, 25.169068
735.000000, 25.188089
730.000000, 25.098460
725.000000, 25.117780
720.000000, 25.020450
715.000000, 25.061773
710.000000, 25.175291
705.000000, 25.231830
700.000000, 25.309629
695.000000, 25.426634
690.000000, 25.555540
685.000000, 25.653512
680.000000, 25.633670
675.000000, 25.403647
670.000000, 25.251704
665.000000, 25.004175
660.000000, 24.742629
655.000000, 24.379573
650.000000, 23.988340
645.000000, 23.655741
640.000000, 23.274671
635.000000, 22.849271
630.000000, 22.404392
625.000000, 21.933903
620.000000, 21.457827
615.000000, 20.898475
610.000000, 20.305786
605.000000, 19.717785
600.000000, 19.095140
595.000000, 18.510061
590.000000, 18.073908
585.000000, 17.700632
580.000000, 17.489568
575.000000, 17.354440
570.000000, 17.315740
565.000000, 17.338228
560.000000, 17.373714
555.000000, 17.114672
550.000000, 17.006097
545.000000, 17.001998
540.000000, 17.018420
535.000000, 17.068536
530.000000, 17.144892
525.000000, 17.214720
520.000000, 17.352889
515.000000, 17.542932
510.000000, 17.798305
505.000000, 17.906946
500.000000, 17.796456
495.000000, 17.393818
490.000000, 17.011606
485.000000, 16.923642
480.000000, 17.454653
475.000000, 17.777559
470.000000, 18.045930
465.000000, 18.309936
460.000000, 18.390608
455.000000, 18.367705
450.000000, 18.271562
445.000000, 18.035989
440.000000, 18.212558
435.000000, 18.342863
430.000000, 18.455057
425.000000, 18.475126
420.000000, 18.537167
415.000000, 18.624591
410.000000, 18.736938
405.000000, 18.838999
400.000000, 18.924667
395.000000, 18.998377
390.000000, 19.051749
385.000000, 19.088945
380.000000, 19.230321
375.000000, 19.196633
370.000000, 20.009409
365.000000, 19.977116
360.000000, 18.689388
355.000000, 17.664956
350.000000, 16.942080
345.000000, 16.593168
340.000000, 16.553179
335.000000, 16.553179
330.000000, 16.553179
325.000000, 16.553179
320.000000, 16.553179
315.000000, 16.700457
310.000000, 16.553179
305.000000, 16.553179
300.000000, 16.553179
